round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_ece,fed_f1_best,fed_brier,fed_f1_best_threshold,fed_auroc,fed_auprc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6857692777857539,5.011846371754414,179.38704,179.38704,1.0,0.31871375992239187,0.11424435072700947,0.31866549435320674,0.36090837248909985,0.2002610090164263,0.5750230747828617,0.7290953010535456,0.32656852177251955,2.8530522665892875,0.6327889113445989,0.19491605003434737,1.7113508608627697,0.2620339374350687,0.2668867794744807,0.5358065366744995,0.3177923653998399,0.21116178699610513,0.11389601892395189,0.002185042997948524,1.8179428593321063,0.001031193837200354,0.0034762406926012535,0.005451036000325212
50.0,0.6785810399371102,4.281442574060655,183.048,183.048,1.0,0.33035105235863793,0.11424435072700947,0.30472791650639736,0.35873701557841026,0.19083410224894323,0.5468628722443906,0.7303868957823394,0.32807528331739355,2.8590480941308916,0.6326270359665781,0.1973840347491479,1.7330196139773837,0.2624095139607032,0.2647702407002188,0.5111003518104553,0.30376177080162947,0.20183504001732963,0.11389601892395189,0.0020598738739307193,1.754245206282576,0.0010070990472997924,0.0032362892635507904,0.004044026105703206
51.0,0.6727975058272441,3.8552815354951653,186.70896,186.70896,1.0,0.3159873893131216,0.11424435072700947,0.3219035968647223,0.36392182589123406,0.2012142020543191,0.5619012652221901,0.7304096239100003,0.3278398323391636,2.8536214717650807,0.6330312789060935,0.19699782895886955,1.7296287510312767,0.2610437036164448,0.26922009436580624,0.53080153465271,0.3203328380535908,0.21184773884221642,0.11389601892395189,0.0019199201649510384,1.6722349983156164,0.0009116318141337803,0.0030472194930093286,0.004243952347161218
52.0,0.6795260867914571,4.026440251816061,190.36992,190.36992,1.0,0.3207594096535476,0.11424435072700947,0.3225797545053697,0.3657897664998924,0.2022785967205044,0.554961980420932,0.7322843188411001,0.32959539866184173,2.8773571192504965,0.6324438892678544,0.1955230505546129,1.7166802878787466,0.2626990584679763,0.2663864442401156,0.5231420993804932,0.32105428930735813,0.2132602224873238,0.11389601892395189,0.001851674548084724,1.6491355836806179,0.000866396318700624,0.0029509036414087013,0.004316114602246626
53.0,0.6809781684032157,4.302850505560733,194.03088,194.03088,1.0,0.3226316219660571,0.11424435072700947,0.3138876929171865,0.3639218343524257,0.19687618971046073,0.5721737901762417,0.7322541845790419,0.3312871761105812,2.885828148207359,0.6298882059700351,0.19517263647204597,1.7136036739120994,0.25743977326405293,0.26582103956983316,0.52830570936203,0.31266945939175234,0.2089053432472731,0.11389601892395189,0.0018223963562705836,1.6584576715213188,0.0008630972476512078,0.002891027310512808,0.004465416971613296
54.0,0.6866279391143926,4.408420162402184,197.69184,197.69184,1.0,0.31087287553951737,0.11424435072700947,0.3311227375991289,0.36683889772684125,0.20855943537572072,0.5831911215519839,0.7328686180427855,0.3339510762832844,2.908561902753586,0.6314358169083181,0.1947760030588725,1.7101212570820759,0.2534533277521976,0.2662619254119688,0.5551941990852356,0.330161891151882,0.22071668739357153,0.11389601892395189,0.0017900833209894816,1.6623796037692955,0.0008322446211624031,0.002859891559800187,0.004250670023275769
55.0,0.6889037893005128,4.4491170960040485,201.3528,201.3528,1.0,0.30877297716892343,0.11424435072700947,0.3351450422767073,0.36715248860256283,0.2103879504141361,0.5743505396776625,0.7339243064412091,0.33599328454037897,2.9346171865745134,0.6294890957562824,0.19106153046735044,1.6775084175235466,0.25411184210526316,0.2654941373534338,0.5506910085678101,0.3340545617607778,0.22212030648149053,0.11389601892395189,0.001822396940832443,1.7302136439193418,0.0008234373350688171,0.002935052349159215,0.004610195799343249
56.0,0.6790742653382318,3.9456050741692663,205.01376,205.01376,1.0,0.3236314875941356,0.11424435072700947,0.3142417502205357,0.36529736109833566,0.19717492060782657,0.5682620438444326,0.7331938172515392,0.33497707123389564,2.9192733996378304,0.629225808258734,0.19389896185102581,1.7024208895351445,0.2601720530109277,0.26976997413910436,0.5285604000091553,0.3130977012456164,0.20926705471134224,0.11389601892395189,0.0017588040280898528,1.7048152271308936,0.0007991517320371521,0.0028242243382620123,0.005216555667694788
57.0,0.7035257004485274,6.056474238597481,208.67472,208.67472,1.0,0.31768212571296633,0.11424435072700947,0.3205824931116733,0.3694060875233828,0.20252633928181113,0.5663247581315984,0.7353407051843556,0.33581509614104454,2.9316975145710953,0.6306883464636573,0.1926011758551311,1.6910264087784355,0.2603328557257798,0.2653245192307693,0.5613536834716797,0.3208661045583533,0.21512821515319575,0.11389601892395189,0.0018455322918974767,1.8264624216863012,0.0007711682609443211,0.003033980772345553,0.0072342466965932065
58.0,0.6863387247781477,5.074169340547349,212.33568,212.33568,1.0,0.32706448377218333,0.11424435072700947,0.30914838037014536,0.37119682585945,0.19501482215775337,0.5615363434410126,0.7351869808351165,0.3381551046316293,2.943484245974726,0.6281780545327892,0.192583994631043,1.6908755586938549,0.25759700794763907,0.2642857142857143,0.5552180409431458,0.3097851612423959,0.2080113187493534,0.11389601892395189,0.0017135479225340608,1.7323197884870751,0.0007474075623169971,0.0027784922847660988,0.005678225925452403
59.0,0.6894199156441264,5.737080588982563,215.99664,215.99664,1.0,0.32237506004848715,0.11424435072700947,0.321030484181728,0.37065718937799486,0.20242750759849576,0.5761568840660397,0.7374230393067343,0.3387184989100964,2.945550410797061,0.6317670220386946,0.19472008082557232,1.709630263333317,0.25788351475704185,0.26523605150214596,0.5481420159339905,0.32085667956619146,0.21528777764116186,0.11389601892395189,0.00166894035273922,1.7229059125438653,0.0007749035090264834,0.0026503384134669737,0.004820643845040936
60.0,0.7077635310075698,7.670706568647121,219.6576,219.6576,1.0,0.33181368440130354,0.11424435072700947,0.3050149570273904,0.3720108859731703,0.19146189193898558,0.5576119486186488,0.7383897736218322,0.34214886982726483,2.985982578790296,0.6285753074276841,0.19180881287920723,1.684069510869186,0.25972102209603753,0.2613839592791306,0.5232768058776855,0.30496005139450255,0.20479919446931535,0.11389601892395189,0.0016162860364123332,1.7021859504711756,0.0007463394030375269,0.0025663554426656045,0.0053435424894246455
