round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_ece,fed_auprc,fed_f1_best,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
49.0,0.6404483471747964,1.0392956246271419,58.40896,58.40896,0.9971592150692714,0.3000028497506424,0.6956182756088082,0.332959656084279,0.27075896471544314,0.3292124670681533,0.569026181933893,2.4341735629435206,0.2089639906932448,0.11392245720040282,0.34012564460886346,0.08149640963555675,0.7155334348426323,0.0,0.2045002711006687,0.4447824954986572,0.36081961592878437,0.23169449160665054,0.11389601892395189,0.005307981905962771,1.3184254188090563,0.003829147247258687,0.006635860338745862
50.0,0.6373434117846422,1.1230230176053893,58.40896,58.40896,0.0,0.3172417641030105,0.7195114719308898,0.33006564646222825,0.2992291981367358,0.34697554358333094,0.5754313065041108,2.712500686402429,0.2049548769783096,0.11392245720040282,0.34012564460886346,0.08149640963555675,0.7155334348426323,0.0,0.2045002711006687,0.4447824954986572,0.36081961592878437,0.23169449160665054,0.11389601892395189,0.0,0.0,,
51.0,0.6075456664190984,0.8228772906526884,58.40896,58.40896,0.0,0.3136477870305948,0.7284166704331558,0.34127139602896245,0.3154119962185381,0.35881928374076344,0.60662388145616,2.8555662034163842,0.2131654757530869,0.11392245720040282,0.34012564460886346,0.08149640963555675,0.7155334348426323,0.0,0.2045002711006687,0.4447824954986572,0.36081961592878437,0.23169449160665054,0.11389601892395189,0.0,0.0,,
52.0,0.5798555600299641,0.937938894685813,58.40896,58.40896,0.0,0.32439511888455425,0.7397428562391362,0.3304796744711168,0.3327535078319714,0.3655322479862685,0.5849459154300639,3.0178707470432853,0.20475629190180916,0.11392245720040282,0.34012564460886346,0.08149640963555675,0.7155334348426323,0.0,0.2045002711006687,0.4447824954986572,0.36081961592878437,0.23169449160665054,0.11389601892395189,0.0,0.0,,
53.0,0.6374340517234944,1.0567538262447465,62.05952,62.05952,0.9971592150692714,0.29795583264636855,0.6958094373470265,0.33177607984695695,0.27147361634449707,0.3311253469245297,0.600739887076142,2.442229097070151,0.21092724059463888,0.11392245720040282,0.34336207291643084,0.08234963489061504,0.7230246997974504,0.0,0.20450951154489178,0.44642964005470276,0.35989118282499405,0.2310433580796388,0.11389601892395189,0.005300742421866657,1.3790100240148604,0.0035967477119706348,0.006859363851456031
54.0,0.6321728298880502,1.1162204793746762,62.05952,62.05952,0.0,0.305660220893459,0.7148309622069324,0.3447965465363889,0.2958475001850021,0.34564396976880196,0.5967144414760014,2.668451466208075,0.21471378082260417,0.11392245720040282,0.34336207291643084,0.08234963489061504,0.7230246997974504,0.0,0.20450951154489178,0.44642964005470276,0.35989118282499405,0.2310433580796388,0.11389601892395189,0.0,0.0,,
55.0,0.6037657963547386,1.0027794152542313,62.05952,62.05952,0.0,0.3219521666000443,0.7278023312561152,0.3222735256656051,0.31702196916724795,0.35807215623258787,0.5900203879258605,2.854816623904476,0.200163719185017,0.11392245720040282,0.34336207291643084,0.08234963489061504,0.7230246997974504,0.0,0.20450951154489178,0.44642964005470276,0.35989118282499405,0.2310433580796388,0.11389601892395189,0.0,0.0,,
56.0,0.5784402386350456,1.0137980398990454,62.05952,62.05952,0.0,0.3283651921296726,0.7408478330073808,0.32669916609684646,0.3361125975869832,0.37190805495403984,0.6007585840267837,3.0772816461808774,0.2022026549649722,0.11392245720040282,0.34336207291643084,0.08234963489061504,0.7230246997974504,0.0,0.20450951154489178,0.44642964005470276,0.35989118282499405,0.2310433580796388,0.11389601892395189,0.0,0.0,,
57.0,0.6401343564505683,1.3454999679022808,65.71008,65.71008,0.9971592150692714,0.2947530934178798,0.697424015918681,0.34886569068753076,0.2718455488311517,0.3284946576417236,0.5957232422278849,2.4400092984299433,0.2201195608146489,0.11392245720040282,0.350680549238301,0.08371761937204517,0.7350355189143462,0.001763668430335097,0.20450951154489178,0.4484879672527313,0.3609477441929098,0.23170300881727007,0.11389601892395189,0.005064119779124539,1.3797431467100978,0.0034666704930719785,0.006549240708130631
58.0,0.6311969411120094,1.061248340988796,65.71008,65.71008,0.0,0.30783508301057816,0.7220282156268493,0.3373019143809238,0.30705094829792584,0.35288379292305366,0.5783811833968334,2.7781503936204124,0.20953307980475733,0.11392245720040282,0.350680549238301,0.08371761937204517,0.7350355189143462,0.001763668430335097,0.20450951154489178,0.4484879672527313,0.3609477441929098,0.23170300881727007,0.11389601892395189,0.0,0.0,,
59.0,0.6022614890056006,1.083791388614736,65.71008,65.71008,0.0,0.32840955195289373,0.7336167314891229,0.30989294771838005,0.32409911865175334,0.36447572077491075,0.5762509271663813,2.9363910119740018,0.19255043250800652,0.11392245720040282,0.350680549238301,0.08371761937204517,0.7350355189143462,0.001763668430335097,0.20450951154489178,0.4484879672527313,0.3609477441929098,0.23170300881727007,0.11389601892395189,0.0,0.0,,
60.0,0.5881104503857177,1.378362390622878,65.71008,65.71008,0.0,0.3376821851194023,0.7459600398480509,0.3104326577644625,0.33411257248820686,0.3755766918759891,0.5770836071020287,3.0080902646436303,0.19257398387636537,0.11392245720040282,0.350680549238301,0.08371761937204517,0.7350355189143462,0.001763668430335097,0.20450951154489178,0.4484879672527313,0.3609477441929098,0.23170300881727007,0.11389601892395189,0.0,0.0,,
