round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_auroc,fed_brier,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_auprc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6649881608294588,3.353233216653328,179.38704,179.38704,1.0,0.3041340132076735,2.785738209205269,0.7342451607819378,0.213553619554448,0.5651829252047075,0.36381225107714127,0.33968352937881074,0.3180475930632963,0.11429290704260811,0.6378251945704647,0.20562859328597394,1.8054063278829058,0.2518216263480035,0.2670291929021179,0.5647012591362,0.3392113232888933,0.22505181320353165,0.11389601892395189,0.0020540619275502426,1.7746331668822677,0.0009031694451793624,0.0033927895459852733,0.004484358054613275
50.0,0.6658667784086638,3.7607979552409576,183.048,183.048,1.0,0.3091318045466719,2.777159506189149,0.7344342455057454,0.21141864997327034,0.6044944677406024,0.3665805017513988,0.3366026093018621,0.3170840082485677,0.11429290704260811,0.6433138980810835,0.2104897833063855,1.8480872755256619,0.25741772151898734,0.2696135831381733,0.5624105334281921,0.3367508674273844,0.2227244465404497,0.11389601892395189,0.002012552918003775,1.7785284666470034,0.0009087148578413115,0.0032918665852522213,0.005427385333105536
51.0,0.670459165546962,5.064904328312833,186.70896,186.70896,1.0,0.31614862187550546,2.7983199708614537,0.7371227040275115,0.20799439168682415,0.5980713572977954,0.3680034087598408,0.3321888944248594,0.31959802857078207,0.11429290704260811,0.6430852094219879,0.21214471359473816,1.8626174610754982,0.25872430152872955,0.2699774266365689,0.562860906124115,0.33198350265886606,0.2192927078479511,0.11389601892395189,0.001940989021586949,1.7523356127203442,0.0008579991209322541,0.003197708031776946,0.004710213037817467
52.0,0.6746553656039891,3.2324515631875386,190.36992,190.36992,1.0,0.31508695964403016,2.807585801384835,0.7380165189270725,0.20311111167450835,0.559433717915302,0.37118846671611555,0.32401658869716915,0.3209798474011843,0.11429290704260811,0.6415109936460118,0.20803898166533924,1.8265693887355834,0.25831120552310144,0.2676075451214547,0.5448157787322998,0.32347379733711396,0.2146422844971733,0.11389601892395189,0.0018579144033937752,1.714376429143158,0.0008235181897303278,0.0030589640150759647,0.003985604753518196
53.0,0.6686635911538136,3.219116442098005,194.03088,194.03088,1.0,0.31991174905055564,2.823064285777736,0.7382816345676732,0.19935863316404145,0.5717745097046331,0.3747874614891252,0.319801474759254,0.32340030523050267,0.11429290704260811,0.6396943852096378,0.21002390998724185,1.843996936604732,0.26229508196721313,0.2691611345805673,0.5530382990837097,0.3197880763526312,0.21104266089035192,0.11389601892395189,0.0017340724979962477,1.6323154570636689,0.0007843996773201602,0.002835341235408254,0.003605289405160293
54.0,0.6759589965103674,4.046609836877229,197.69184,197.69184,1.0,0.3125444765035049,2.8656207238235725,0.7396417019095307,0.20549927984046387,0.5794215398375269,0.3725365251568746,0.3269475891400375,0.3282327324399783,0.11429290704260811,0.636326614340138,0.20630050798762367,1.8113056973955346,0.25508847294671166,0.26254407377271494,0.553970992565155,0.32663372370009075,0.21841201544666425,0.11389601892395189,0.0018042434405547644,1.734849615915664,0.0008110745851434633,0.0029512605545506925,0.004483776853806548
55.0,0.6841563244221545,4.257784970276384,201.3528,201.3528,1.0,0.31105221453096366,2.871748725874242,0.7392995667316974,0.20769951656602184,0.5958609550457948,0.3748811770720341,0.32895926915270324,0.32892837826492854,0.11429290704260811,0.6365625440328888,0.20652759026350842,1.8132994657294073,0.2549800796812749,0.26490965901372093,0.5618311166763306,0.32932033635261265,0.22112291557499417,0.11389601892395189,0.0017184691939128836,1.6908086011426349,0.0007782326571538229,0.002798042290892097,0.004327351979588905
56.0,0.6789226147683352,4.56938292932743,205.01376,205.01376,1.0,0.3141481349660389,2.8934750216209,0.7405666972889512,0.20247557588430917,0.5608663525554501,0.3791276710315461,0.32202492220667894,0.33105161407934336,0.11429290704260811,0.634117283360948,0.20412305099454317,1.7921877597041882,0.25395833333333334,0.26337565986588674,0.5545174479484558,0.32175352155913045,0.21544881052769121,0.11389601892395189,0.0017519385179052423,1.7604360285749863,0.0007901437042145792,0.0028510405053608846,0.004688590854693328
57.0,0.6929801771349406,7.075313015623095,208.67472,208.67472,1.0,0.31092525871431104,2.9102174378540973,0.7427610628044427,0.2096541286184665,0.5755550309127555,0.3834907883592316,0.33419686721396946,0.3328099034649435,0.11429290704260811,0.63373088574181,0.20453765825773101,1.7958279858253898,0.25071393402264897,0.26283804314797937,0.571445643901825,0.3337804741772639,0.2224858568675097,0.11389601892395189,0.0016639781076439855,1.7062318508505996,0.0007575335175239728,0.0026989103976282148,0.00382756430808064
58.0,0.6890504137894361,5.135356374552804,212.33568,212.33568,1.0,0.314884896580934,2.904803715112004,0.7399437239814224,0.20444743093298592,0.5777695163849041,0.3752172256728421,0.32602000437419065,0.33246761684819887,0.11429290704260811,0.6365757460561214,0.20480813520783053,1.7982027567142664,0.2543786488740617,0.2649113379903278,0.5474345684051514,0.3256041988217903,0.2167981866245052,0.11389601892395189,0.001629312042500249,1.704040526314202,0.0007493952252327304,0.0026290430582062187,0.0040787120101886815
59.0,0.6858884110623673,4.878172819148957,215.99664,215.99664,1.0,0.310423069754745,2.913243738796454,0.7407976782103185,0.21044110313683048,0.5776297552045113,0.3742776417586513,0.33489356962282923,0.3338056944536767,0.11429290704260811,0.6343002920157024,0.20577522157718192,1.806693715208585,0.25171761425868766,0.26248294679399725,0.5588844418525696,0.33450207553295946,0.2230557793693708,0.11389601892395189,0.0015411319866207465,1.6435575982904993,0.0006930032774030664,0.0025017467909620277,0.0034931197538668438
60.0,0.6901274449168154,6.24725052918381,219.6576,219.6576,1.0,0.31349850836280146,2.920483246828013,0.7434232240442842,0.20366278960930084,0.5758088127831785,0.3777915381678795,0.32347840527457056,0.3349028533096348,0.11429290704260811,0.6360431347747367,0.20650256216391444,1.81307972056333,0.2558970693352395,0.26486850977747806,0.5517893433570862,0.3230281601764194,0.21665082884595366,0.11389601892395189,0.0015668285599289536,1.7015936479110678,0.0006932805969527221,0.0025542136358934404,0.0034711616803395034
