round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc_lift,fed_ece,fed_f1_best,fed_prevalence,fed_f1,fed_auprc,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6550564265261197,2.8301255692651415,179.38704,179.38704,1.0,0.1996893626170673,2.92017020622161,0.31698622603154436,0.3665134567973295,0.1148036253776435,0.31844030517118754,0.3365555648611854,0.5885125589458513,0.7360686039209446,0.6409807542110062,0.20610694358144077,1.8096062138840683,0.26393478739810533,0.2725067770009987,0.5495712161064148,0.3163032105095681,0.21012119415615854,0.11389601892395189,0.002126391210016784,1.7739576525891607,0.000994564595461615,0.003356364523169686,0.005436832078738481
50.0,0.6685204269547105,4.039273915567927,183.048,183.048,1.0,0.1903898118438581,2.933463270076337,0.30240228458756274,0.36644098225640853,0.1148036253776435,0.32647085792572605,0.33855399516126683,0.5890321895922838,0.7371600252712818,0.6409003498736948,0.20558310871682678,1.8050069761796868,0.2685700459714493,0.27771830555130755,0.5535205006599426,0.30213606424087847,0.2023552133716192,0.11389601892395189,0.0019470549213193614,1.6649836262567987,0.0009660225247852586,0.0030102506455100294,0.00444712065476198
51.0,0.667485204423681,3.6174018247268847,186.70896,186.70896,1.0,0.19090413227642014,2.9508059175885823,0.3034213587724439,0.3698634635528266,0.1148036253776435,0.32651016195206617,0.3402674576566676,0.5795695219331488,0.7385594964841808,0.6424047655990816,0.20692785760156235,1.8168137881950694,0.2665406427221172,0.2709757613424487,0.5535476803779602,0.30346398831921717,0.20217761138044407,0.11389601892395189,0.0020142424518764584,1.7617252790441853,0.0009877817465577246,0.0031262888865315618,0.004158187667753103
52.0,0.6605849312065677,3.5824344591452175,190.36992,190.36992,1.0,0.1897963252489967,2.946410884570227,0.30287346445580704,0.37053619638397284,0.1148036253776435,0.33378675748816955,0.34020269560428085,0.5764681507569757,0.7404622699194986,0.6411489545127049,0.20449850375247047,1.7954842116914873,0.27003592220983524,0.27222081539630283,0.5045491456985474,0.3028779829764104,0.20171278587886918,0.11389601892395189,0.001846332643934944,1.6524016008843319,0.0009018058949173218,0.002870389170981787,0.003079423361032584
53.0,0.6683155476828839,4.0142539736856975,194.03088,194.03088,1.0,0.19335599103321865,2.9959624666714975,0.3081777972069851,0.3754329148799768,0.1148036253776435,0.32893901440842244,0.34617177029743973,0.5945172020743441,0.7415592249743593,0.6395924083647819,0.20373979586448943,1.7888228033723113,0.26710712600283154,0.27355936573417555,0.5179716944694519,0.308740028396192,0.20569043490784997,0.11389601892395189,0.0018664331045223702,1.7084977881841041,0.0008778573810424824,0.0029328341655277374,0.005035264025557797
54.0,0.6749894605118937,4.6288999427196185,197.69184,197.69184,1.0,0.19268336226547106,3.0068653873675797,0.30756687162888313,0.3778912915193418,0.1148036253776435,0.3325956030865138,0.34722733462695343,0.5784940847157231,0.7437510364108564,0.6391482832676302,0.20555815633132557,1.80478789577866,0.2675144236430001,0.2725009825756583,0.5209872722625732,0.307894355140368,0.20517280656728978,0.11389601892395189,0.002058401584581442,1.9295312728136196,0.000865638068444077,0.003342594646940215,0.004095265541189138
55.0,0.6663929423665643,4.734211015460895,201.3528,201.3528,1.0,0.1988771286686761,3.018438066345527,0.31621044496240375,0.37277366082755364,0.1148036253776435,0.3250690794805775,0.3490372312939755,0.5866293682305171,0.7425914955224991,0.6387378032505991,0.20571133052004276,1.8061327556795093,0.2659113628790403,0.27173624036160593,0.5383473634719849,0.3161637507208816,0.21157083278342378,0.11389601892395189,0.0019222867580349066,1.8406489174712988,0.0008500236811137235,0.0030728776085070884,0.0037366461286748357
56.0,0.6727120443648762,4.5771934463048485,205.01376,205.01376,1.0,0.20101127392600185,3.001332220055791,0.31640325545998327,0.3767619717964982,0.1148036253776435,0.3221053261755641,0.34710610274725373,0.6038138212416647,0.7428919523084732,0.640811399359747,0.20604752943893356,1.8090845613884978,0.2644504021447721,0.27316668968374536,0.5567389726638794,0.31720978011567863,0.21421546012426873,0.11389601892395189,0.0018788646920714033,1.8388262532735098,0.0008194656764887727,0.0030128619284337543,0.0035922665423872365
57.0,0.6669611267717308,4.184672045171369,208.67472,208.67472,1.0,0.19310794451281027,3.002059018384861,0.30811025805665826,0.3764785128422129,0.1148036253776435,0.3292294823815782,0.3468891107836618,0.5629487241811658,0.7433431582082577,0.638837345501817,0.2043225585588888,1.7939394237766513,0.26220490488196196,0.2733134140588143,0.5580071806907654,0.30880439838945434,0.20535629195148639,0.11389601892395189,0.001783694190333197,1.783853608812933,0.0008322060759881299,0.002796551960165687,0.0038959440160171847
58.0,0.6782058028182794,6.558673062914918,212.33568,212.33568,1.0,0.19168566272873866,3.0376509014586235,0.30492846983902344,0.3775110653975577,0.1148036253776435,0.32658100615307756,0.3507947515324336,0.5708149603482671,0.746141150471054,0.6384869522597271,0.2018138594069234,1.771913200422519,0.2655373698065698,0.27039559484132736,0.5469902157783508,0.305257392878442,0.20475298790094318,0.11389601892395189,0.001732990753927415,1.7677988283194281,0.0007552439026706554,0.0027716706977047507,0.0038554698206793086
59.0,0.6748879807093279,4.513610663595879,215.99664,215.99664,1.0,0.1945677606748133,3.0652256083557736,0.3106050154116196,0.380963282875629,0.1148036253776435,0.32921370765456104,0.353777865580981,0.5873560232822178,0.7467142843844667,0.6394792123100685,0.20492460694736037,1.7992253713818396,0.2668218859138533,0.2715659159752403,0.5253809690475464,0.31025565558931734,0.20737771311655934,0.11389601892395189,0.0017317117950725997,1.8028942255205038,0.0007650899573603797,0.002754471318649444,0.003888248675364002
60.0,0.6729699949288205,5.28856068042554,219.6576,219.6576,1.0,0.19871416156088798,3.089658923939227,0.31757320547790047,0.38130853414021193,0.1148036253776435,0.3306121730862767,0.3570062247736428,0.5881365048122281,0.749344699085507,0.6387733307484809,0.2052234696097445,1.801849367068499,0.2645146828065456,0.27189682966147233,0.5357503294944763,0.3169363024342229,0.2115120878013356,0.11389601892395189,0.001642188081481331,1.7474517778600784,0.0007129093685180034,0.002623501200491574,0.0032803797867121858
