round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_auprc_lift,fed_f1,fed_auroc,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6685300324705064,3.391478531971468,46.74252,186.70896,1.0,0.35560321999025335,0.3173830134514355,2.869269755416218,0.3032984085638465,0.7311195254905729,0.5793257424719853,0.3220561474679591,0.10972615675165248,0.19977934901413627,0.6536630544492099,0.21336847751786778,1.8733620326126887,0.27076854731230565,0.2867822966507177,0.5513095259666443,0.31789678243130604,0.21014006694060453,0.11389601892395189,0.002063851400339288,1.7909647507958653,0.0011392034713101529,0.0030390327303206396,0.004256447140453723
52.0,0.6774195925793453,3.8752287918667108,47.65904,190.36992,1.0,0.3616419002562166,0.3212603540537357,2.900816023975424,0.3118530307024736,0.7340895252316595,0.5785547995960371,0.31336569495484573,0.10972615675165248,0.1947996317911985,0.6531771271283054,0.21304790556421857,1.8705474306917624,0.28031716417910446,0.28435114503816794,0.5608214735984802,0.30999170074190346,0.2065328880968362,0.11389601892395189,0.0019402521217518824,1.7265537563998805,0.0010605077496373641,0.0028698210006755467,0.0038328876065535636
53.0,0.6727299547200347,3.7936749979829267,48.57556,194.03088,1.0,0.35994856374131184,0.32376348336528255,2.921450097608665,0.30942342403016854,0.7358949576869357,0.5957735221548054,0.3296202644588887,0.10972615675165248,0.20436759682172306,0.6491672133626162,0.21118007137631692,1.8541479620751395,0.2683811407847016,0.28312096351893873,0.585439145565033,0.3259821926976931,0.21583678914597818,0.11389601892395189,0.001890735288296916,1.7197367702519841,0.001041957694799412,0.002787366929329313,0.0032881275213054633
54.0,0.6719215714206509,3.583222444696266,49.49208,197.69184,1.0,0.3602992017727969,0.32459402831809375,2.9320076268477187,0.3099690537361083,0.736733729152795,0.5903768049789312,0.3167133849237802,0.10972615675165248,0.19714361669142827,0.6525735361478675,0.21160265008290785,1.8578581769762685,0.2690767646722343,0.28171230720805795,0.5622082352638245,0.3133080166757099,0.20916371392626648,0.11389601892395189,0.0018663520507155083,1.7315609906745522,0.0010194405234621596,0.0027581813715188415,0.003682768752418834
55.0,0.6734238207363706,4.434921420371198,50.4086,201.3528,1.0,0.3604307748763417,0.3245718112820504,2.9321355945941456,0.31237632627675144,0.7350482868428336,0.5812213526100042,0.31523358539121366,0.10972615675165248,0.19480041530008768,0.648373586034448,0.21022573279175372,1.8457689283426224,0.26989209059646624,0.2797319932998325,0.5654347538948059,0.3110053553658378,0.2062691198353818,0.11389601892395189,0.0019215202632371486,1.8242390273271667,0.0009787331011852209,0.002908382041745582,0.0063650808278745
56.0,0.6863753321206207,4.412489845421471,51.32512,205.01376,1.0,0.36124570416081464,0.32551610272087333,2.9383744089204926,0.31286138110429496,0.7374432619601012,0.5897215905075445,0.31941365958983864,0.10972615675165248,0.1983255385979684,0.6490350927346756,0.2101554253593819,1.8451516334359517,0.26843987483236476,0.2811404177466077,0.5597680807113647,0.3153725458143636,0.21022079155872814,0.11389601892395189,0.0018938911362254562,1.8377585027119494,0.0009543719690565705,0.0028780184771294505,0.004875180253564751
57.0,0.6825631343759877,4.351700738114746,52.24164,208.67472,1.0,0.3620411236846166,0.3262105885082892,2.9391066015009386,0.3094382986946508,0.7360322774802633,0.5847863943165658,0.3299636383436568,0.10972615675165248,0.2038886970412457,0.64617817239724,0.2098169262819619,1.8421796324773756,0.26533960406868645,0.2823198374237924,0.5574336647987366,0.32543950796903937,0.21514660920410555,0.11389601892395189,0.0018110371370492514,1.7931312350319786,0.0009321463059768215,0.0027268426135733195,0.0038032184770929235
58.0,0.6746652926212534,4.16018026098243,53.15816,212.33568,1.0,0.3653766647394938,0.33054257718101243,2.982024893655013,0.31458193645912724,0.7411296237503531,0.577358022346497,0.3269712249681834,0.10972615675165248,0.20182614936997065,0.6498419597344315,0.2105442253543078,1.8485652733383746,0.2685133474812912,0.28529218647406435,0.5677637457847595,0.32340358698145355,0.21366104595149227,0.11389601892395189,0.001664482587544019,1.682922290137867,0.0009286983959602402,0.0024289562496505684,0.0035343363577634984
59.0,0.6806357067861615,4.341573307865229,54.07468,215.99664,1.0,0.3643896579047674,0.3281308467204663,2.9625141382876463,0.3145303572822736,0.7395495894589719,0.5791157578486044,0.3130224030552191,0.10972615675165248,0.19456354538109907,0.6511679473549496,0.21150070153441067,1.856963075027488,0.27376781125905164,0.2844932844932845,0.552409827709198,0.3092780712367294,0.20648344210614103,0.11389601892395189,0.0016675366058696703,1.7215260811135522,0.0008624571894942031,0.002500388306848088,0.004260580268639617
60.0,0.6994070333306339,6.193753006932942,54.9912,219.6576,1.0,0.36248743066108813,0.32989415403472605,2.975693243746454,0.3138056932073594,0.7400781540900563,0.5855806127267981,0.3147163052430814,0.10972615675165248,0.19472583926430154,0.6506074386423422,0.21129251096274101,1.8551351746878926,0.26992137073113487,0.28163143792795475,0.5477314591407776,0.3113347324033812,0.20666518062314465,0.11389601892395189,0.0017247872162906067,1.8171003038114577,0.0009914453000595827,0.002484535941525728,0.003815242017134612
