round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_auroc,fed_f1,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
49.0,0.6479827927583448,0.8838346624224549,58.40896,58.40896,0.9971592150692714,0.11467774420946626,0.31216649341787645,0.5446131625114251,0.3266628411276573,2.215573755380559,0.684246322197417,0.2894915726632952,0.2540628727484986,0.20603992864003515,0.6501371479383082,0.2114814131085257,1.8567937238414922,0.2784281905645068,0.28100393700787396,0.5021159648895264,0.3814803945714631,0.24504665248231763,0.11389601892395189,0.0061266525979427056,1.5362210294697434,0.003757122625927529,0.008466974388965922
50.0,0.6340049544775999,0.8016009321858087,58.40896,58.40896,0.0,0.11467774420946626,0.3329733765458467,0.5738442393877025,0.3441701764028664,2.447731615984387,0.7043100390597221,0.2982263198664634,0.27945879247733596,0.217032607847018,0.6501371479383082,0.2114814131085257,1.8567937238414922,0.2784281905645068,0.28100393700787396,0.5021159648895264,0.3814803945714631,0.24504665248231763,0.11389601892395189,0.0,0.0,,
51.0,0.6097082561729442,0.6741265539913528,58.40896,58.40896,0.0,0.11467774420946626,0.347049505364306,0.5796932022238276,0.3175343534533257,2.6288601714146895,0.719880305812763,0.3186674678541582,0.2983156657018132,0.19796563652417026,0.6501371479383082,0.2114814131085257,1.8567937238414922,0.2784281905645068,0.28100393700787396,0.5021159648895264,0.3814803945714631,0.24504665248231763,0.11389601892395189,0.0,0.0,,
52.0,0.5919289265249909,1.058178343136864,58.40896,58.40896,0.0,0.11467774420946626,0.3654425512495597,0.6086113230031723,0.3311361764161519,2.8106345171822027,0.7297045541712615,0.3218179911449532,0.3169359366748785,0.20701398160144988,0.6501371479383082,0.2114814131085257,1.8567937238414922,0.2784281905645068,0.28100393700787396,0.5021159648895264,0.3814803945714631,0.24504665248231763,0.11389601892395189,0.0,0.0,,
53.0,0.6413869091105386,0.9281597509425442,62.05952,62.05952,0.9971592150692714,0.11467774420946626,0.3155370458338539,0.5449407806100413,0.3377427962908291,2.224753995985753,0.6873760561819608,0.2926838369812646,0.25522554709369344,0.2136951082961749,0.6526041819090216,0.21131961213182765,1.8553731212758655,0.2784666135820726,0.27947078935632524,0.5060647130012512,0.38028019995758744,0.244125785486561,0.11389601892395189,0.006097085956682336,1.6054632267914712,0.0038478634207856537,0.008346179215260676
54.0,0.6378368557322065,0.9029822041017296,62.05952,62.05952,0.0,0.11467774420946626,0.33482547998470064,0.5926787001451278,0.3558273042208906,2.4460614049365255,0.703978778422194,0.29890014610265253,0.27848229757557225,0.22401807839905913,0.6526041819090216,0.21131961213182765,1.8553731212758655,0.2784666135820726,0.27947078935632524,0.5060647130012512,0.38028019995758744,0.244125785486561,0.11389601892395189,0.0,0.0,,
55.0,0.6129356250036591,0.827290573949268,62.05952,62.05952,0.0,0.11467774420946626,0.35604727739697595,0.5992129349842862,0.3254053815596124,2.6576719089698546,0.7211323024439055,0.31720609284941687,0.3007314961865353,0.20370795684956686,0.6526041819090216,0.21131961213182765,1.8553731212758655,0.2784666135820726,0.27947078935632524,0.5060647130012512,0.38028019995758744,0.244125785486561,0.11389601892395189,0.0,0.0,,
56.0,0.590826844782011,1.0508331814931198,62.05952,62.05952,0.0,0.11467774420946626,0.3595309205116204,0.6151777825150395,0.3120188673556268,2.8209702590656214,0.7332061695145786,0.32760801164118475,0.3182517607330295,0.19585728737965136,0.6526041819090216,0.21131961213182765,1.8553731212758655,0.2784666135820726,0.27947078935632524,0.5060647130012512,0.38028019995758744,0.244125785486561,0.11389601892395189,0.0,0.0,,
57.0,0.6418544253890139,0.9729444724411079,65.71008,65.71008,0.9971592150692714,0.11467774420946626,0.31641291001326327,0.577516591433372,0.3519084079124029,2.2545279750678913,0.6886071121806742,0.28743454330054,0.25869198580478303,0.22167926454796066,0.651608332715482,0.2157587917354537,1.894348843566827,0.2752769267028046,0.2782874617737003,0.4977705776691437,0.3800751452711413,0.24401763125718992,0.11389601892395189,0.005422130180353867,1.4951557808090001,0.0034913270937187908,0.0073959513977386775
58.0,0.6408808221995044,0.7186178724749174,65.71008,65.71008,0.0,0.11467774420946626,0.33943356941537733,0.5556992153465478,0.3349941511936125,2.5070753656040377,0.7102311441374276,0.31148525413342765,0.28640183427112387,0.20908911660699644,0.651608332715482,0.2157587917354537,1.894348843566827,0.2752769267028046,0.2782874617737003,0.4977705776691437,0.3800751452711413,0.24401763125718992,0.11389601892395189,0.0,0.0,,
59.0,0.6146196446918099,0.8024305639102453,65.71008,65.71008,0.0,0.11467774420946626,0.35211386432851793,0.5716672330336928,0.3085828533514299,2.703083753544507,0.7242528727621071,0.31917924073941467,0.3058110792440885,0.19210200053601534,0.651608332715482,0.2157587917354537,1.894348843566827,0.2752769267028046,0.2782874617737003,0.4977705776691437,0.3800751452711413,0.24401763125718992,0.11389601892395189,0.0,0.0,,
60.0,0.5921214292966441,0.9742964158385957,65.71008,65.71008,0.0,0.11467774420946626,0.3646934796721948,0.5902325875516924,0.3286834148409793,2.8469100847928392,0.7302682134159808,0.32280337793592057,0.3212794886731116,0.2041065927749999,0.651608332715482,0.2157587917354537,1.894348843566827,0.2752769267028046,0.2782874617737003,0.4977705776691437,0.3800751452711413,0.24401763125718992,0.11389601892395189,0.0,0.0,,
