round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc,fed_brier,fed_auprc_lift,fed_f1_best,fed_ece,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
51.0,0.09105136121932901,17.042104515692067,1174.64832,1174.64832,0.9991046702896288,0.43974169749247866,0.9999594360473271,0.030438014337465895,2.076473039167692,0.9978602995580619,0.089525444220893,0.8860759493670884,0.9978501105083383,0.9401385204635669,0.5999773391470142,0.9788518063128524,1.012170124629845,0.0,0.9832657200811359,0.48191094398498535,0.48506151558157806,0.2671179727961718,0.9670822942643391,0.00014836680635003336,0.09138020709912098,5.768895118640074e-05,0.00016308752153158392
52.0,0.10985079215869901,18.422551389690163,1197.68064,1197.68064,0.9991046702896288,0.5949725564019086,0.9999999999999999,0.02774938415899552,2.0765143757670828,1.0,0.08040505992680912,0.8860759493670884,1.0,0.9401128045861255,0.6123665744604373,0.9796290146165885,1.0129737876772873,0.0,0.9832657200811359,0.4818899631500244,0.48508716881126535,0.2671428116582395,0.9670822942643391,0.00014248004167074886,0.08778021028106764,5.035524876340659e-05,0.0001574316896822078
53.0,0.11650171838740705,29.995079572666533,1220.71296,1220.71296,0.9991046702896288,0.678182248702029,0.9999999999999999,0.02712176962037569,2.0765143757670828,1.0,0.06959732365696238,0.8860759493670884,1.0,0.9421630088486515,0.6184107709378468,0.9798951814490412,1.013249014340035,0.0,0.9832657200811359,0.48185279965400696,0.4851178868155824,0.26717258405321803,0.9670822942643391,0.00011737139340198959,0.07233124663503077,4.467028470178933e-05,0.00012916771559761455
54.0,0.08943058320985978,13.761770824230917,1243.74528,1243.74528,0.9991046702896288,0.6819851121821987,0.9999999999999999,0.037394581928059924,2.0765143757670828,1.0,0.0855598648703551,0.8860759493670884,1.0,0.9357386560135117,0.6125462984668761,0.9796420371733612,1.0129872534979831,0.0,0.9832657200811359,0.4817661643028259,0.4851999222043149,0.26725226144650993,0.9670822942643391,0.00019263529369734376,0.11874819026229488,7.5144319665689e-05,0.00021169447904098845
55.0,0.06585319374816971,7.32739169784941,1266.7776,1266.7776,0.9991046702896288,0.6668192823476429,1.0,0.029231832451978926,2.0765143757670828,1.0,0.07401555348659244,0.8860759493670884,1.0,0.9423399430336378,0.6041891321674715,0.9791407495694918,1.0124689029844411,0.0,0.9832657200811359,0.48169469833374023,0.4852697623489503,0.26732011017093055,0.9670822942643391,0.00014038351363052245,0.0865623890362599,5.1343611734947115e-05,0.0001548237587492983
56.0,0.08639255092275176,12.880816976205347,1289.80992,1289.80992,0.9991046702896288,0.6008170899711077,0.9999999999999999,0.028044495796546637,2.0765143757670828,1.0,0.07359940599147154,0.8860759493670884,1.0,0.9488536213129435,0.5748159782455812,0.9773388800551557,1.0106057011400655,0.0,0.9832657200811359,0.481661319732666,0.48530079958742095,0.2673504642424425,0.9670822942643391,0.00011464182482875391,0.07070772413490545,4.531711494210755e-05,0.00012588201138226385
57.0,0.09379276533195514,21.969887502952613,1312.84224,1312.84224,0.9991046702896288,0.3731176881473275,0.9999999999999999,0.02695959302510978,2.0765143757670828,1.0,0.07454010569942397,0.8860759493670884,1.0,0.9445196102612896,0.551498741931955,0.9760566892907404,1.0092798669561291,0.0,0.9832657200811359,0.48167216777801514,0.4852848126109401,0.26733510072138905,0.9670822942643391,0.00011992132772749677,0.07398167637890651,5.11168933656947e-05,0.00013107479550314015
58.0,0.07574745759040288,27.361561187887958,1335.87456,1335.87456,0.9991046702896288,0.4317708348045871,0.9999999999999999,0.022587278558062016,2.0765143757670828,1.0,0.06389581196733166,0.8860759493670884,1.0,0.9466932453463169,0.5739173582133871,0.9775729373499478,1.0108477253154438,0.0,0.9832657200811359,0.4816396236419678,0.48531610243338297,0.26736528632393725,0.9670822942643391,0.00014470177934825738,0.08929133894588404,5.9549103714956737e-05,0.00015850269249154298
59.0,0.08899583829414902,18.58003731173754,1358.90688,1358.90688,0.9991046702896288,0.3389694372875781,0.9999999999999999,0.051734733271680086,2.0765143757670828,1.0,0.11351887783122087,0.8860759493670884,1.0,0.9170749760824485,0.6000398518449059,0.9793308234777065,1.012665446659516,0.0,0.9832657200811359,0.4815438985824585,0.4854075871500885,0.267453829439977,0.9670822942643391,0.00020096363902426134,0.12404580551503841,9.020050102746803e-05,0.00021891120608814104
60.0,0.08017820811857976,23.55349540936553,1381.9392,1381.9392,0.9991046702896288,0.5741624567453367,0.9999999999999999,0.05329502196826995,2.0765143757670828,1.0,0.11858303130914763,0.8860759493670884,1.0,0.9252806624204414,0.5893189241564694,0.9786813338062025,1.0119938495520557,0.0,0.9832657200811359,0.48144322633743286,0.48550792107558305,0.26755129560364976,0.9670822942643391,0.0002568030728063384,0.158564345583045,8.694088288956281e-05,0.0002843192086137717
