round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auprc,fed_f1_best,fed_prevalence,fed_auroc,fed_f1,fed_auprc_lift,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6715443429897135,3.8585371429238386,186.70896,186.70896,1.0,0.5769441343513269,0.3296188609972222,0.31747320790834876,0.3576651743321714,0.11413282971356624,0.7268167873258882,0.3053116066857127,2.7536442461714885,0.20690646690856843,0.6379122375677475,0.20588303047502796,1.807640270662099,0.25995316159250587,0.2653061224489796,0.5273797512054443,0.33151121411273987,0.21841990566830616,0.11389601892395189,0.0019558413061448823,1.7172052632977284,0.0009015207669340901,0.0031378127150754045,0.0036005225686319645
52.0,0.6824764116380029,4.891637127898425,190.36992,190.36992,1.0,0.5735478833313067,0.32534870372548935,0.32007625271672147,0.3593026099454229,0.11413282971356624,0.7283988366795563,0.3060237021391378,2.777076351768899,0.20398836488583977,0.6380956729038613,0.2079060183764329,1.8254019792847307,0.26098108368066686,0.2668720246429571,0.5504850149154663,0.32705375997887737,0.21550759459838528,0.11389601892395189,0.0019172693233871518,1.7184447898162034,0.0008647603605285846,0.0030912636942118646,0.005525279756668226
53.0,0.6691617942020047,3.6806857957386527,194.03088,194.03088,1.0,0.577504619123953,0.32020909920659846,0.320639278066597,0.360990636191573,0.11413282971356624,0.7271422043258633,0.30782427836373305,2.785050625522129,0.20099540807934055,0.6410344282161069,0.2084844574642502,1.8304806386907588,0.2622045504749282,0.2688438547893279,0.554690420627594,0.3223042069633777,0.2124783232776935,0.11389601892395189,0.0018734878990373822,1.7183634081375203,0.000851251509585037,0.003009487491881058,0.004579016924492243
54.0,0.6800139088652681,5.2527825029181825,197.69184,197.69184,1.0,0.5881720139014485,0.3048056210146751,0.32175828480102764,0.35382276454080175,0.11413282971356624,0.7268453480562439,0.3087612591273606,2.792294520157491,0.1934368976353255,0.6381082223556034,0.20741833842048954,1.8211201794417615,0.2643494168762863,0.26536148130675785,0.5061641335487366,0.30618927353216985,0.20545317930467835,0.11389601892395189,0.0018665620123049535,1.7512349503494988,0.0008344264809617471,0.0030034659539882737,0.005950229106425248
55.0,0.6859814689969562,5.59593394786646,201.3528,201.3528,1.0,0.5949098256124353,0.3204919706514794,0.3199275711639886,0.35642149850905197,0.11413282971356624,0.7273123315279743,0.30630130661435206,2.7750564178188233,0.2029625719125461,0.6394806178486635,0.2080073690618708,1.8262918320328374,0.26163655685441023,0.2679483328326825,0.5654485821723938,0.3223634157613459,0.21499056200303818,0.11389601892395189,0.0018600305235065154,1.7850141312628693,0.0008578304092023787,0.002961429723378242,0.004398032419996034
56.0,0.6715572489178314,4.115262125100508,205.01376,205.01376,1.0,0.5750875068603915,0.3314036326346497,0.32120315458678445,0.35641160839378805,0.11413282971356624,0.7272453626044212,0.30719197352317695,2.784156545892475,0.20827452455587347,0.6389483203035722,0.21020166041917743,1.8455575744006347,0.2607407407407407,0.2680731364275668,0.5523320436477661,0.3333562039955107,0.21971734155267553,0.11389601892395189,0.0017445855439133643,1.7094872493662479,0.000824719350642111,0.002752771788712214,0.0031602530994237423
57.0,0.6703499421298147,4.685900644711199,208.67472,208.67472,1.0,0.5740252498245331,0.3186218677360072,0.32222781548608775,0.35788867761308946,0.11413282971356624,0.7275057548637979,0.3125853453922863,2.79399920377453,0.20015859830198182,0.6384144791759166,0.21061605305192901,1.8491959160798839,0.2606544473181154,0.2685255341718442,0.5553750395774841,0.3207250152500834,0.2118560858561664,0.11389601892395189,0.0016948968636058886,1.6947339508133155,0.0008040609084012247,0.0026650878047995664,0.004352186811422998
58.0,0.6743051663877291,4.168190426409245,212.33568,212.33568,1.0,0.5835133866052564,0.3178019248042389,0.3236686786257407,0.3611377512212855,0.11413282971356624,0.7291573952312084,0.3132892375102557,2.804526830789139,0.20022075199902284,0.6406519962237194,0.21028286067167729,1.8462705075941475,0.2616491422246818,0.26947535771065184,0.5352309942245483,0.3203828316119713,0.2124731523938693,0.11389601892395189,0.0017213258897995848,1.7603549476170883,0.000779787503410739,0.00274210122241916,0.004500489489069187
59.0,0.6788102784771194,4.702901264779356,215.99664,215.99664,1.0,0.562051193086389,0.30715528075138027,0.3250230738574438,0.3608874856060821,0.11413282971356624,0.7282229834285079,0.3164004956544084,2.8168309822547553,0.19380097470031135,0.6388963906722636,0.20679598680356817,1.8156559707468387,0.265737569387032,0.2686146353966423,0.517975389957428,0.3096523546360826,0.20683994974875286,0.11389601892395189,0.001668575549143893,1.7418681290764653,0.0007808178227328176,0.0026272986467048734,0.004614857782378644
60.0,0.696735695050192,5.882405112118508,219.6576,219.6576,1.0,0.5742291947581089,0.3153479680118256,0.3261457286088779,0.3641971500211223,0.11413282971356624,0.7285412040720104,0.3141284326025629,2.8267189948135827,0.19849997130920488,0.6403157713126462,0.2066384565579331,1.8142728649357367,0.26889419252187746,0.272113676731794,0.5076605081558228,0.317432034811266,0.2111989375119498,0.11389601892395189,0.0015690915949541275,1.671261614670584,0.0007567405689944527,0.0024454364175505584,0.0034398966077278073
