round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_auprc_lift,fed_f1_best,fed_brier,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
45.0,0.6389146975027749,1.0722334312764763,120.3712,120.3712,0.0,0.3240364898457627,0.5222800256119813,0.658110591972563,0.11398539778449143,1.93010421653347,0.29081096122990924,0.20802671922467308,0.27208466188028085,0.21758730988528885,0.6286658768209066,0.17983023318735405,1.5788983222269277,0.20761581372786805,0.24415995776692623,0.47614118456840515,0.33908235033053186,0.213565106264374,0.11389601892395189,0.0,0.0,,
46.0,0.6426426511844889,1.1161021412495364,122.0352,122.0352,0.17123005746085582,0.3312757307155224,0.5319881040381581,0.6597683922938592,0.11398539778449143,1.9232306995897905,0.29139581827789895,0.2122924331292714,0.27113469419949354,0.21661989695884137,0.6328882277056855,0.18462069383698526,1.6209582703698895,0.207551887971993,0.24754384354053807,0.4552425742149353,0.33802866146611166,0.21267764643791623,0.11389601892395189,0.006341265274254531,0.28646440349984914,0.006341265274254531,
47.0,0.6423197043346727,1.1022385557776044,122.0352,122.0352,0.0,0.3487990168509451,0.5411726241201643,0.6609306777780952,0.11398539778449143,1.943210975005678,0.29128604467233565,0.22365995773767153,0.2708842244462806,0.21789423281117679,0.6328882277056855,0.18462069383698526,1.6209582703698895,0.207551887971993,0.24754384354053807,0.4552425742149353,0.33802866146611166,0.21267764643791623,0.11389601892395189,0.0,0.0,,
48.0,0.6351171498264413,1.1395240529214117,123.6992,123.6992,0.17123005746085582,0.36037584676520756,0.5787343404519353,0.662120481948579,0.11398539778449143,1.9719531577928275,0.2927399915756257,0.23350454133846696,0.26758401252358716,0.22059873660890464,0.6334520118251978,0.1886015985746511,1.655910367688795,0.2309770373705538,0.2533256217466744,0.46849802136421204,0.3404231872350522,0.2141669366224405,0.11389601892395189,0.011959586856935796,0.5667531823273748,0.011959586856935796,
49.0,0.6563689332313384,1.1569554716982111,131.74272,131.74272,0.8276997546800138,0.31664370990865687,0.5288567558429901,0.6533833884622832,0.11398539778449143,1.8702673366927314,0.28802390059799476,0.20255679952646677,0.2694508424780938,0.21112627564818065,0.624358264960992,0.18251121212781551,1.6024371514660036,0.21310655327663833,0.24992267244045777,0.4810933470726013,0.3380753875807707,0.21282907141946605,0.11389601892395189,0.0029759487103933548,3.109069081430789,,0.0029759487103933548
50.0,0.6522485121152678,1.0849531749684629,133.40672,133.40672,0.17123005746085582,0.35540047339431025,0.5580166749813764,0.65166609751459,0.11398539778449143,1.8926334368147932,0.28776917071566743,0.2294576059652229,0.2621938791593718,0.2133831302121808,0.6247507239653215,0.1813395403739166,1.592149945951988,0.2189917936694021,0.24486006101604987,0.4741571545600891,0.33953412882040596,0.21382336437100877,0.11389601892395189,0.005103780452878022,0.2614630004391074,0.005103780452878022,
51.0,0.6485369184502406,1.010680109820845,133.40672,133.40672,0.0,0.3323956779208999,0.5240967005119853,0.6577153880954371,0.11398539778449143,1.9192660042691332,0.2896409369827747,0.21178491060084187,0.26946246305469645,0.2156454434228143,0.6247507239653215,0.1813395403739166,1.592149945951988,0.2189917936694021,0.24486006101604987,0.4741571545600891,0.33953412882040596,0.21382336437100877,0.11389601892395189,0.0,0.0,,
52.0,0.6447955093679087,1.1040878863115338,135.07072,135.07072,0.17123005746085582,0.3462718283206089,0.5566770127258841,0.6593039162444424,0.11398539778449143,1.9237781217385639,0.29138598903898183,0.22392045689077947,0.2654716040093558,0.21641891362511986,0.6179691884856873,0.17690935039605313,1.5532531520190807,0.20804020100502513,0.2390397978521794,0.4696952700614929,0.3386860609330555,0.213456338993771,0.11389601892395189,0.004201029827223333,0.2254817770444788,0.004201029827223333,
53.0,0.6505123389254394,1.0077620127672793,143.11424,143.11424,0.8276997546800138,0.34219623139936545,0.5561509561919104,0.6557069505019512,0.11398539778449143,1.9076631832797832,0.29006760970389783,0.2195250058485944,0.26913545656739674,0.2144120504630246,0.6305282029099768,0.18014218992393144,1.581637283074942,0.22862246037061845,0.24713050871475128,0.48319917917251587,0.34055570654716927,0.21453992496564647,0.11389601892395189,0.002080917874178621,2.191719515976729,,0.002080917874178621
54.0,0.6513786286076301,0.9420265668036082,144.77824,144.77824,0.17123005746085582,0.35832034240590277,0.5582207020612251,0.6554136377616119,0.11398539778449143,1.9122753428944357,0.29024615346328897,0.2300093981500746,0.2650289450626732,0.21521247247921121,0.6309510441369739,0.1809636658738854,1.5888497910951078,0.21796071094480823,0.24802549535818208,0.48184677958488464,0.34056761150025555,0.214524717891277,0.11389601892395189,0.0056875907246096745,0.31560045620426536,0.0056875907246096745,
55.0,0.6481058729848783,0.9882036718912793,144.77824,144.77824,0.0,0.33653228191615714,0.5353518575786312,0.659342645575658,0.11398539778449143,1.9387339966838115,0.2936904575479611,0.21649549758665906,0.26615108465144116,0.21729453731007523,0.6309510441369739,0.1809636658738854,1.5888497910951078,0.21796071094480823,0.24802549535818208,0.48184677958488464,0.34056761150025555,0.214524717891277,0.11389601892395189,0.0,0.0,,
56.0,0.6418549700998113,0.9229364200990494,146.44224,146.44224,0.17123005746085582,0.3396189080781988,0.550462120192919,0.6601787277250764,0.11398539778449143,1.9810039010587324,0.29324823144452977,0.2196626826769197,0.2717688067339819,0.2221067920709067,0.6303362841444855,0.17837878302193563,1.566154679568201,0.2143627345266336,0.24757834757834757,0.48699951171875,0.34109842156726716,0.21499631743936562,0.11389601892395189,0.007846765623711607,0.4565191147848964,0.007846765623711607,
57.0,0.6390370758323458,0.9581668858139368,146.44224,146.44224,0.0,0.34630163392419705,0.540259422355473,0.6631539534529246,0.11398539778449143,1.969054371483953,0.29408129145598116,0.22028021687103813,0.2740470155052702,0.22080167076004473,0.6303362841444855,0.17837878302193563,1.566154679568201,0.2143627345266336,0.24757834757834757,0.48699951171875,0.34109842156726716,0.21499631743936562,0.11389601892395189,0.0,0.0,,
58.0,0.6352891305604605,0.8935734315027576,148.10624,148.10624,0.17123005746085582,0.33958059679932545,0.5402917978667989,0.6634600318226882,0.11398539778449143,1.9769867468312678,0.2945016156467192,0.21633662854023913,0.27384312863001115,0.21940845952277574,0.6288961216120181,0.1766457663666996,1.550938900547925,0.21779206859592712,0.24416078218359588,0.48373591899871826,0.34285884767859265,0.21622041907634315,0.11389601892395189,0.005723274398799991,0.35385483084246516,0.005723274398799991,
59.0,0.6331719440943497,0.9743441224730385,148.10624,148.10624,0.0,0.3266722994083013,0.5357297207233528,0.6684196688832151,0.11398539778449143,2.0093315719298293,0.2962757728845811,0.2089857103192838,0.2778073444329829,0.22255859969803826,0.6288961216120181,0.1766457663666996,1.550938900547925,0.21779206859592712,0.24416078218359588,0.48373591899871826,0.34285884767859265,0.21622041907634315,0.11389601892395189,0.0,0.0,,
