round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best,fed_ece,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
49.0,0.6380756758348627,1.21058772852863,98.56512,98.56512,0.9971592150692714,0.30593342183055067,0.2818998255104216,0.11429290704260812,2.455446311557991,0.21269623472042756,0.33931639281095827,0.33991784330303615,0.5750976421416794,0.7072663981295524,0.4089268592351591,0.08957129175789644,0.7864304003259586,0.2045002711006687,0.2045300420453004,0.5141704678535461,0.43754737001221605,0.29512393651880925,0.11389601892395189,0.0038136802456119664,1.6384839040692896,0.002042970098451299,0.005745182143055937
50.0,0.6357846469502696,1.1248761827353415,98.56512,98.56512,0.0,0.3279115153724851,0.3027230245098343,0.11429290704260812,2.6613322363312313,0.19509385840155413,0.3546599924448765,0.3121593121336797,0.5530920347829651,0.7296121509324808,0.4089268592351591,0.08957129175789644,0.7864304003259586,0.2045002711006687,0.2045300420453004,0.5141704678535461,0.43754737001221605,0.29512393651880925,0.11389601892395189,0.0,0.0,,
51.0,0.6382776063523941,1.0638024093519407,102.21568,102.21568,0.9971592150692714,0.30824980442000105,0.2830203697458206,0.11429290704260812,2.460684452721752,0.20737075135520353,0.3393475384397151,0.3305102866015723,0.564064114423071,0.7080816589592953,0.41847915051656803,0.09135431103801309,0.802085199299285,0.2045002711006687,0.20464106391640657,0.5181604027748108,0.4424897464216011,0.29965609893630724,0.11389601892395189,0.003945694222909738,1.7571663805283606,0.0018887702316061508,0.006197293172638231
52.0,0.6430098690120908,1.5047354106226662,102.21568,102.21568,0.0,0.31897437189635164,0.30497840055452974,0.11429290704260812,2.672537027720394,0.20438395426701877,0.35766790675597326,0.3256692945665875,0.5873279747694958,0.7298664194426399,0.41847915051656803,0.09135431103801309,0.802085199299285,0.2045002711006687,0.20464106391640657,0.5181604027748108,0.4424897464216011,0.29965609893630724,0.11389601892395189,0.0,0.0,,
53.0,0.6460447781234083,4.635126027706175,105.86624,105.86624,0.9971592150692714,0.31650262955498126,0.2842594376568965,0.11429290704260812,2.4651732738489436,0.2021762733650665,0.34191209729526795,0.3232741801891023,0.55728441832259,0.7109827520633141,0.4132386751614073,0.09046632194460844,0.7942887099944432,0.2045002711006687,0.20472369554376899,0.520499587059021,0.4450331195184717,0.30222128995895337,0.11389601892395189,0.0033816758452458063,1.5569480403792113,0.0018058821230676368,0.005109057801804374
54.0,0.6383103840331922,1.141987433282442,105.86624,105.86624,0.0,0.3229758254495588,0.30796052524826995,0.11429290704260812,2.691123372642316,0.20352177252053286,0.35877601296308864,0.32835995879997665,0.5643594997203315,0.7331485747353459,0.4132386751614073,0.09046632194460844,0.7942887099944432,0.2045002711006687,0.20472369554376899,0.520499587059021,0.4450331195184717,0.30222128995895337,0.11389601892395189,0.0,0.0,,
55.0,0.6423647471305888,1.3223475073790836,109.5168,109.5168,0.9971592150692714,0.3152550592880332,0.2842800431131982,0.11429290704260812,2.467862633897752,0.20396008206148683,0.3399217295819422,0.32462458755889784,0.5717406075906634,0.7114624264208035,0.4253569277416122,0.09277025455525939,0.8145170957836716,0.2045002711006687,0.20457628651532966,0.5183886289596558,0.44464222769521494,0.30160418873138406,0.11389601892395189,0.0032400106095741748,1.5441450790967792,0.001735019068881014,0.0048980688251768776
56.0,0.6399843388123896,1.2363076789963976,109.5168,109.5168,0.0,0.32914146011315426,0.31163042669618796,0.11429290704260812,2.7254835164181856,0.19384915408870332,0.3608032089740354,0.31065237285101055,0.5798054371075797,0.7335831408895113,0.4253569277416122,0.09277025455525939,0.8145170957836716,0.2045002711006687,0.20457628651532966,0.5183886289596558,0.44464222769521494,0.30160418873138406,0.11389601892395189,0.0,0.0,,
57.0,0.641226553473325,1.3290386097072873,113.16736,113.16736,0.9971592150692714,0.31376350376310636,0.2905382917884823,0.11429290704260812,2.528921517525143,0.2052564351165131,0.34720919347952744,0.32782559771072056,0.5820523047546239,0.7149014981831127,0.43379915726917706,0.09491566220450526,0.8333536422188753,0.2045002711006687,0.20481709525534225,0.5203622579574585,0.44309712397661627,0.29970432226333205,0.11389601892395189,0.0032727928636701272,1.6111835987539962,0.0016182020065504208,0.005109354757161525
58.0,0.6402196562488888,1.111450336340552,113.16736,113.16736,0.0,0.3339510825850751,0.3126077173052924,0.11429290704260812,2.7403021806128005,0.19725738958276162,0.36037777932451737,0.3178853293598184,0.5665026090730166,0.7377098327873918,0.43379915726917706,0.09491566220450526,0.8333536422188753,0.2045002711006687,0.20481709525534225,0.5203622579574585,0.44309712397661627,0.29970432226333205,0.11389601892395189,0.0,0.0,,
