round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
26.0,9.320284826248251,732.474701457616,36.5056,36.5056,0.0,0.37200190092102464,0.23812153835453653,2.0964339422791123,0.317713806770712,0.23494583251277984,0.11404116055132484,0.5285638971032083,0.6802579084128738,0.3023443099694821,0.3460916414175881,0.08232258630560621,0.7227872148944277,0.1878453038674033,0.2045002711006687,0.43672212958335876,0.4109138597047253,0.2715667339914377,0.11389601892395189,0.0,0.0,,
27.0,8.838716262870161,765.3033402115107,36.5056,36.5056,0.0,0.3732383248958154,0.24930554473026492,2.202684019616219,0.33147199982664005,0.23499408907322122,0.11404116055132484,0.5632457189326154,0.6917436392151407,0.310444224284691,0.3460916414175881,0.08232258630560621,0.7227872148944277,0.1878453038674033,0.2045002711006687,0.43672212958335876,0.4109138597047253,0.2715667339914377,0.11389601892395189,0.0,0.0,,
28.0,8.550406108671742,777.3390942451185,36.5056,36.5056,0.0,0.3715231735276879,0.26162410430720595,2.323790677824483,0.33888334143528726,0.23378886424028203,0.11404116055132484,0.5815953711399808,0.7003873926494492,0.31048323551432855,0.3460916414175881,0.08232258630560621,0.7227872148944277,0.1878453038674033,0.2045002711006687,0.43672212958335876,0.4109138597047253,0.2715667339914377,0.11389601892395189,0.0,0.0,,
29.0,9.175186513885127,726.7800681584008,40.15616,40.15616,0.9971592150692714,0.38054225390249585,0.22948347755223797,2.0137533486101034,0.31012534777977707,0.24248297435840468,0.11404116055132484,0.5836550601891647,0.674402169840791,0.2812723392148156,0.34987531366727154,0.08321613214554424,0.7306324920900656,0.1939076016933554,0.2045002711006687,0.459311842918396,0.41049334763538625,0.27081745935610235,0.11389601892395189,0.0073777004471616125,1.322833341313526,0.005421579796189578,0.00897766317557523
30.0,9.364649126908768,817.1185821698233,40.15616,40.15616,0.0,0.3725683114303427,0.24332070827578867,2.1478696003213686,0.32050268544672467,0.23532489842108653,0.11404116055132484,0.5537747874723761,0.6877765146860025,0.30107571726350546,0.34987531366727154,0.08321613214554424,0.7306324920900656,0.1939076016933554,0.2045002711006687,0.459311842918396,0.41049334763538625,0.27081745935610235,0.11389601892395189,0.0,0.0,,
31.0,8.783664798109914,729.7486891643932,40.15616,40.15616,0.0,0.36979878202912575,0.2565026764769873,2.281304501829999,0.3299470027627459,0.23260047458925184,0.11404116055132484,0.5478302120254597,0.6957198619447912,0.3111039389069554,0.34987531366727154,0.08321613214554424,0.7306324920900656,0.1939076016933554,0.2045002711006687,0.459311842918396,0.41049334763538625,0.27081745935610235,0.11389601892395189,0.0,0.0,,
32.0,8.543449341124465,836.6333258928402,40.15616,40.15616,0.0,0.37278445140610517,0.26254984087957955,2.335051952076875,0.3373189709306054,0.23447936032621722,0.11404116055132484,0.5924496901808831,0.7000093660234052,0.3127617328103191,0.34987531366727154,0.08321613214554424,0.7306324920900656,0.1939076016933554,0.2045002711006687,0.459311842918396,0.41049334763538625,0.27081745935610235,0.11389601892395189,0.0,0.0,,
33.0,9.294399624486912,877.4385206533877,43.80672,43.80672,0.9971592150692714,0.3817013854275672,0.23688695823759856,2.074757099216411,0.3117247844780167,0.24332330826538606,0.11404116055132484,0.5824380609250759,0.6768375429458328,0.28231937708960925,0.3760084551178145,0.09241296699752993,0.8113801331303235,0.19502780203115666,0.2045002711006687,0.4543476402759552,0.40498547939590884,0.2658190639291217,0.11389601892395189,0.006207024975164292,1.163266041490715,0.004995478068749725,0.007208856662232837
34.0,9.219732218021324,1281.2188256931952,43.80672,43.80672,0.0,0.3755708206340645,0.24198691657744373,2.1412692839149305,0.3185730704630273,0.23782531208120092,0.11404116055132484,0.5707200971988338,0.6817175208666504,0.2963233930723846,0.3760084551178145,0.09241296699752993,0.8113801331303235,0.19502780203115666,0.2045002711006687,0.4543476402759552,0.40498547939590884,0.2658190639291217,0.11389601892395189,0.0,0.0,,
35.0,8.618542092087086,850.1896252069497,43.80672,43.80672,0.0,0.38255024818913724,0.2583608029151232,2.2802528861196882,0.3364920281126215,0.2422398529683868,0.11404116055132484,0.5995450726190293,0.6951600639080355,0.30206460000530994,0.3760084551178145,0.09241296699752993,0.8113801331303235,0.19502780203115666,0.2045002711006687,0.4543476402759552,0.40498547939590884,0.2658190639291217,0.11389601892395189,0.0,0.0,,
