round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auroc,fed_auprc,fed_brier,fed_f1,fed_f1_best,fed_prevalence,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6644798721754936,1.4565292215196064,4.463775,186.70896,1.0,0.4974651826366589,0.6552896995794935,0.21583612937869645,0.23687942283196828,0.26588064196782984,0.28693554020791695,0.11385235068286238,0.37239569844417214,1.9040251213765356,0.6611270416640291,0.21829576178076923,1.9166232836156003,0.27695592496568555,0.28059098371006436,0.49237531423568726,0.37201980457427586,0.23668293324989303,0.11389601892395189,0.00031928855156587276,0.06528420556833225,0.00012654516820966583,0.0009473832523302424,0.29364748550050784
52.0,0.6627641846472015,1.4334825788861072,4.5513,190.36992,1.0,0.4987796279979522,0.655177466302566,0.21586386158276036,0.2370806965503047,0.2665445745688712,0.287120693583944,0.11385235068286238,0.37255552557755817,1.903792476960436,0.6610591867784599,0.2185455823429488,1.9188166926964425,0.2777292576419214,0.2810043114379914,0.49440598487854004,0.3721779467724274,0.23688751643550887,0.11389601892395189,0.00035719667731316015,0.07485442280085408,0.00012532057359456169,0.0011386860763051084,0.2017579815114682
53.0,0.659036756189529,1.373107862147812,4.638825,194.03088,1.0,0.49888517130493365,0.6552544955870023,0.21578357511745613,0.2362572058213928,0.2665068967104874,0.2867767578023378,0.11385235068286238,0.3718534932351712,1.9032846809429478,0.6611078033545087,0.2185135113409334,1.9185351112828128,0.2776630274417232,0.2812975164723771,0.4931347072124481,0.37137527325935843,0.23604046780007862,0.11389601892395189,0.00022151798989414708,0.04765357275027782,3.528003951209837e-05,0.000832334362587854,0.29213890567033174
54.0,0.6614156613514457,1.8551157724581089,4.72635,197.69184,1.0,0.4999776944481515,0.6554684360722478,0.21603812385625318,0.23701205151846222,0.26574283291458983,0.2869896086164483,0.11385235068286238,0.37296345316783797,1.9054399357194325,0.6611916336921456,0.21865888731455366,1.919811503337546,0.2782782782782783,0.28081241327109874,0.4939834475517273,0.3725619840225364,0.23677870622850336,0.11389601892395189,0.00030843258431540826,0.06811148814267654,3.2195048155656437e-05,0.0012601237891157195,0.1540747241604189
55.0,0.6569898023749359,1.5332144567910453,4.813875,201.3528,1.0,0.498153269838616,0.6560508574721112,0.21614095762140428,0.23865058039212572,0.265517639699142,0.2867940377896637,0.11385235068286238,0.3749822961281737,1.9064635913133359,0.6614584350361818,0.2187896673417073,1.920959743885277,0.2774785267142233,0.28052581650630165,0.49697136878967285,0.37451482621321136,0.23843728784976642,0.11389601892395189,8.524801980010448e-05,0.019300677719002124,3.1087823838507005e-05,0.00026555334053921854,0.05779254405721354
56.0,0.6625027512160964,1.7714726435578778,4.9014,205.01376,1.0,0.49874564674436456,0.6563474940743949,0.21607406025797335,0.24089440929779732,0.2662467182416883,0.2867073476333947,0.11385235068286238,0.37769868863192385,1.9059827672111875,0.6617687704283113,0.21875732475084547,1.9206757779383776,0.2772896500372301,0.2815690488984417,0.4961780905723572,0.3773095744372169,0.24069335645624015,0.11389601892395189,0.00022872631418415453,0.05305683733740807,2.9912093622438955e-05,0.0009369082397307067,0.05284452672353209
57.0,0.663691944622429,1.625951212209668,4.988925,208.67472,1.0,0.5020623159019184,0.6565060671872917,0.2164041345297699,0.24559139605390584,0.26565948579873033,0.2869471655392788,0.11385235068286238,0.38401885153896304,1.909270626978858,0.6618426992485238,0.21895706796479963,1.9224295109998248,0.28023516237402013,0.28168624740843123,0.499458909034729,0.38356469175981056,0.2453841009068827,0.11389601892395189,0.00013394023486629382,0.03180082126073103,2.9031513866442884e-05,0.0005070688559537672,0.04150123554666668
58.0,0.6614978353466985,2.175845865012719,5.07645,212.33568,1.0,0.5047866556697559,0.6563048869711402,0.21636642211709772,0.24795117661356192,0.2675579656466722,0.2863033875263707,0.11385235068286238,0.38690443685554604,1.9095223121042877,0.6617425295247187,0.21896206498410276,1.922473384520167,0.2802024900807224,0.281787895613548,0.5005814433097839,0.3865333437121648,0.24775386273353123,0.11389601892395189,0.0002206619366101117,0.053644288002033136,2.7996238803057438e-05,0.000891858994365254,0.2037624523170214
59.0,0.6582726185083997,1.8869184135778614,5.163975,215.99664,1.0,0.5027825632234285,0.6553431022067084,0.21617689822080394,0.25075268782172677,0.270190009432559,0.28579063159497625,0.11385235068286238,0.3905076854809227,1.9080668274158357,0.6615696106291648,0.21897019151990532,1.922544735001767,0.2796812749003984,0.28129662281296625,0.5008292198181152,0.39021266679398053,0.250546293431941,0.11389601892395189,0.00015869463744435516,0.03945005911918997,2.5250234859862014e-05,0.0006621108532456892,0.005038485247321605
60.0,0.663431384345161,1.7635802773978344,5.2515,219.6576,1.0,0.503406899285156,0.6553338753101947,0.2161728133267355,0.2512105253842204,0.2717055201656581,0.2858329031356989,0.11385235068286238,0.3912229387423595,1.9080357409983797,0.6615698239698444,0.2189715055162707,1.922556271808565,0.27955020920502094,0.28125847572552215,0.5013864040374756,0.390884364705434,0.25099709929661174,0.11389601892395189,0.00015800601368336494,0.04015968545081705,2.843489552548054e-05,0.000651360579822308,0.006021193864721386
