round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc,fed_ece,fed_auroc,fed_f1_best,fed_prevalence,fed_f1,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6680583176806829,3.7884363583700056,179.38704,179.38704,1.0,0.2069437205092961,0.32447526314590697,0.3306684756086031,0.7399653514200343,0.3711896325478551,0.11410409717414567,0.32001467491609525,0.5841907096904906,2.830363869987705,0.6369865774578014,0.20584602004884933,1.8073153214098927,0.254839700911605,0.2647058823529412,0.561864972114563,0.33008492259500544,0.2197737097664712,0.11389601892395189,0.0020255943068183966,1.7272134818667837,0.0009385966651993973,0.0033426373425380937,0.0035969806102719246
50.0,0.6725540453927469,4.367723302323348,183.048,183.048,1.0,0.202192840460036,0.3256170866070359,0.32322790326142203,0.7411338089799333,0.375702592520082,0.11410409717414567,0.32304782380489033,0.5713410013381046,2.8424610166356796,0.6387288429420552,0.20808496095277534,1.8269730840347738,0.2583360310780188,0.2650636897094604,0.549953281879425,0.3231568434337219,0.2152401892561024,0.11389601892395189,0.001968278860835571,1.7148250012305652,0.0008854278617717367,0.0032832502596875112,0.0036425486066009385
51.0,0.6740956236804041,3.9631625195401035,186.70896,186.70896,1.0,0.1996704290455342,0.32463990359239886,0.32056886404738905,0.740315213478302,0.3710083678259492,0.11410409717414567,0.3271126671670484,0.5670310026265067,2.8337054038511362,0.6391751265449066,0.20982206995417185,1.8422247936011669,0.2593725223694643,0.2643517931821062,0.5200374722480774,0.3196202842581659,0.2119888175604363,0.11389601892395189,0.002053747734322495,1.8308178847219096,0.0008606751807402302,0.00350182579776824,0.0035680178947007633
52.0,0.666199452811053,3.6876485381664375,190.36992,190.36992,1.0,0.19881392438137038,0.32899599277159447,0.31831762112399625,0.7420881970833422,0.377168944049202,0.11410409717414567,0.325990802050471,0.5663593014575244,2.8667991459589617,0.6410012223667975,0.21040153259981764,1.847312439781607,0.2611190817790531,0.2688570923865041,0.5840701460838318,0.3180511135032636,0.21144329818288,0.11389601892395189,0.0018961740070373248,1.7277173689808478,0.0008344678110628385,0.0031770822934563733,0.003795268231627986
53.0,0.6721731997771994,4.796015290817807,194.03088,194.03088,1.0,0.1972081352179192,0.3291927680245126,0.3151435914005572,0.7416654869292463,0.375097672736698,0.11410409717414567,0.32394719957615337,0.5564639430946324,2.8654531230901736,0.6388465818982993,0.21080001787774558,1.8508111158696097,0.25984688782869186,0.2633245382585752,0.5279917120933533,0.31495334782428763,0.20997575713109873,0.11389601892395189,0.001858621583658292,1.729516335633889,0.0008287083916967449,0.003100212660011313,0.003402259354099862
54.0,0.6665972504819304,3.956429053960716,197.69184,197.69184,1.0,0.20501107926067408,0.3298736093162456,0.32775562928428076,0.7414755948504653,0.37653114336353555,0.11410409717414567,0.3234938369380395,0.5727474334196595,2.8695272675101053,0.6367845563836577,0.21061599872273773,1.8491954390729455,0.25616921269095183,0.263436790310371,0.5657760500907898,0.3266269190471812,0.21793205387558306,0.11389601892395189,0.001896730591385909,1.8022465896174253,0.0007886109637017948,0.003229738482599938,0.004571566079242402
55.0,0.6739988060807347,3.914444216501839,201.3528,201.3528,1.0,0.19949569684227858,0.3348675243621247,0.3180785377204258,0.744588995635411,0.3745296957703009,0.11410409717414567,0.3245548298058234,0.5708422330707223,2.9133567901174597,0.6364169703926807,0.21077973145970574,1.8506330023742348,0.2543504432527088,0.26454531274372173,0.5680182576179504,0.31810615521332974,0.21375553959577898,0.11389601892395189,0.00176801928428835,1.7149573499132202,0.0007581206700736275,0.0029747869197483106,0.005601368263375365
56.0,0.6894455482354156,5.842515953504528,205.01376,205.01376,1.0,0.19318938064943883,0.33598540517009645,0.30894279292314003,0.7454701918549829,0.38101943568979335,0.11410409717414567,0.32935626432388054,0.5602394323677633,2.924048867331352,0.6375047317707794,0.20815642738795415,1.8276005549143883,0.25999081304547544,0.26586826347305387,0.5708640217781067,0.3090933835439498,0.20719494246562137,0.11389601892395189,0.0017533203180176015,1.7374028617359727,0.0007682661199740368,0.0029277743250784886,0.00451219816880029
57.0,0.6827782781019163,5.525859788845581,208.67472,208.67472,1.0,0.20584296637492935,0.3403368165260985,0.32982019373675797,0.7470390023169379,0.3821143243448047,0.11410409717414567,0.32363072697850026,0.5611123878648778,2.973736196136281,0.6306184711163575,0.20456000078870668,1.7960241518651405,0.2535974973931178,0.2630972941853771,0.5528433918952942,0.3297150654610417,0.22011837198353407,0.11389601892395189,0.0016774312268340935,1.6950086601009389,0.000739300376093867,0.0027933165977938805,0.00484067866439257
58.0,0.6858616060532412,4.781089968867331,212.33568,212.33568,1.0,0.19573444110361168,0.34182515344440806,0.31386928479693554,0.7479321666723617,0.382604779567297,0.11410409717414567,0.32952179406011467,0.573359741919426,2.975093808660736,0.633307743327971,0.20482532636408146,1.7983536940026223,0.25663616853044163,0.26199360341151384,0.5295798778533936,0.31298201045740226,0.2100548247640622,0.11389601892395189,0.001659066210805961,1.7103552402586502,0.0007599370145017497,0.0027273999227927117,0.0034503257199349478
59.0,0.6938234513987243,5.532486481654282,215.99664,215.99664,1.0,0.20225198637856012,0.3395418159409451,0.32478063138812374,0.7479500901644888,0.383494185394917,0.11410409717414567,0.3206620582844619,0.5658752641462007,2.956779117279381,0.6311559264861148,0.20534888434393028,1.802950500675895,0.2528835690968444,0.2610030706243603,0.529265284538269,0.3237835764334419,0.21620656689283868,0.11389601892395189,0.0016162402354875914,1.6971070458803297,0.0007240063516993947,0.0026745799669597873,0.003325345339871664
60.0,0.6869818012925742,4.7163853961994295,219.6576,219.6576,1.0,0.19868150134410795,0.3408505174596113,0.3169971434576587,0.7472634087643588,0.3857779300542059,0.11410409717414567,0.3231837330956584,0.5708078012384784,2.963694741965686,0.6338229485197897,0.20476903214869932,1.7978594342741965,0.2552820736223045,0.2645357686453577,0.5606699585914612,0.3168280036424237,0.2130397286050411,0.11389601892395189,0.0015220365763462048,1.6294396758985386,0.0006929521566061582,0.0025020156024472867,0.003541005320156631
