round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc,fed_f1,fed_auroc,fed_auprc_lift,fed_f1_best,fed_ece,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
20.0,0.15192580923614338,0.049586539053135155,29.20448,29.20448,0.0,0.5283124740858948,0.11481085163970539,0.29068623121354176,0.3093784360108258,0.706510243268367,2.575341008626391,0.34126773286168577,0.3601620850355688,0.22426728294075607,0.6591459350142203,0.20983498054188793,1.8423381477626033,0.2045002711006687,0.2753101240496199,0.5306711792945862,0.41360396097276253,0.2713310990294804,0.11389601892395189,0.0,0.0,,
21.0,0.16173313015234597,0.05094760770662754,32.85504,32.85504,0.9971592150692714,0.5157128699930962,0.11481085163970539,0.24925251386335692,0.2853187892689514,0.6705200403815611,2.1826417959119304,0.31338186592700273,0.36437307550772513,0.22983943845174426,0.6567793343057988,0.21156201975536948,1.8575014452140681,0.20466883821932683,0.27569601203912714,0.5315728783607483,0.41256159795981123,0.27035441578986064,0.11389601892395189,0.008105454659943303,1.3300793278031051,0.006099893861836747,0.009729747325226619
22.0,0.1622792002269542,0.05431047981585775,32.85504,32.85504,0.0,0.533908163102899,0.11481085163970539,0.266433978567834,0.28962264471565935,0.6865385848167058,2.3451972951609314,0.32435796908852776,0.37169571482280567,0.2339951300509891,0.6567793343057988,0.21156201975536948,1.8575014452140681,0.20466883821932683,0.27569601203912714,0.5315728783607483,0.41256159795981123,0.27035441578986064,0.11389601892395189,0.0,0.0,,
23.0,0.15665768662878052,0.04229746392491774,32.85504,32.85504,0.0,0.528119723252235,0.11481085163970539,0.28319139302642155,0.29757524139807306,0.6970477045191197,2.504081892485459,0.33564053183114245,0.37210739120374864,0.23391610163077395,0.6567793343057988,0.21156201975536948,1.8575014452140681,0.20466883821932683,0.27569601203912714,0.5315728783607483,0.41256159795981123,0.27035441578986064,0.11389601892395189,0.0,0.0,,
24.0,0.1532395223152124,0.05340380918637353,32.85504,32.85504,0.0,0.5276668417699132,0.11481085163970539,0.2992731530318418,0.30549507601391057,0.7111290571142709,2.6530859615117492,0.34569879602788195,0.3653920772363209,0.22784009127594212,0.6567793343057988,0.21156201975536948,1.8575014452140681,0.20466883821932683,0.27569601203912714,0.5315728783607483,0.41256159795981123,0.27035441578986064,0.11389601892395189,0.0,0.0,,
25.0,0.15997129541519683,0.046559313592640365,36.5056,36.5056,0.9971592150692714,0.5247182057743788,0.11481085163970539,0.25372631402172285,0.28201956126101846,0.6740121262009524,2.2217419148483595,0.31556150677359446,0.37157205968219187,0.2347095853739615,0.6561457501356972,0.21101223938686867,1.8526744075906731,0.20453723788864786,0.2746662042656494,0.5340989232063293,0.4137734816883019,0.2713174953175703,0.11389601892395189,0.006894774630694814,1.1998198765795678,0.005546682376561252,0.007999016906803769
26.0,0.1615865228704531,0.053602268496134364,36.5056,36.5056,0.0,0.521475636625917,0.11481085163970539,0.26809214240505014,0.2989308114698659,0.6880227946722233,2.362967812611243,0.32766566551976223,0.3652682015654152,0.22929638962667534,0.6561457501356972,0.21101223938686867,1.8526744075906731,0.20453723788864786,0.2746662042656494,0.5340989232063293,0.4137734816883019,0.2713174953175703,0.11389601892395189,0.0,0.0,,
27.0,0.15612692999254746,0.050841951604189195,36.5056,36.5056,0.0,0.5254449397822626,0.11481085163970539,0.2886812123861174,0.3003230364948171,0.700108952679606,2.5524233022534295,0.3377859451640405,0.3683486493891643,0.23082225795025535,0.6561457501356972,0.21101223938686867,1.8526744075906731,0.20453723788864786,0.2746662042656494,0.5340989232063293,0.4137734816883019,0.2713174953175703,0.11389601892395189,0.0,0.0,,
28.0,0.15138568155479795,0.06324455470959499,36.5056,36.5056,0.0,0.5350382177586774,0.11481085163970539,0.30618837332914595,0.3136244586553879,0.7128824761511134,2.7168739990453687,0.3475909669435609,0.3620549827870847,0.22451703353305763,0.6561457501356972,0.21101223938686867,1.8526744075906731,0.20453723788864786,0.2746662042656494,0.5340989232063293,0.4137734816883019,0.2713174953175703,0.11389601892395189,0.0,0.0,,
29.0,0.16242495316301306,0.06365510229866775,40.15616,40.15616,0.9971592150692714,0.5243444217097777,0.11481085163970539,0.25688741860289116,0.2860929634123053,0.6764013939579274,2.249136661728198,0.3154577478529463,0.3703371445543029,0.23364505576806582,0.656875212117108,0.21125976595205212,1.8548476755198071,0.20450951154489178,0.27638945787245667,0.5340011715888977,0.41585867927907083,0.27300494197583525,0.11389601892395189,0.006881755115720105,1.2609086449956521,0.005633182695264399,0.007921753782002404
