round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_brier,fed_auroc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,4.510765891295909,344.8411004562074,646.635528,646.635528,1.0,,,,,,,,,,0.27678278400300066,0.9492737668517527,0.9815853030107087,0.9832657200811359,0.9832657200811359,0.5194150805473328,0.4463573680554245,0.23108495526091935,0.9670822942643391,0.0002779458405371561,0.1772747115585389,6.637542650792684e-05,0.00031153011506980847,0.0001883678692050739
52.0,4.602094091862849,376.58120637241603,659.314656,659.314656,1.0,,,,,,,,,,0.27465344523106255,0.9491094983558476,0.9814154431167996,0.9832657200811359,0.9832657200811359,0.5194785594940186,0.44627383207145177,0.23101099511659443,0.9670822942643391,0.0002788416896296288,0.1778843864146893,6.837046699814954e-05,0.00031224854015732555,0.00018662433317735415
53.0,4.656949471250506,358.0230331859628,671.993784,671.993784,1.0,,,,,,,,,,0.2737821745041962,0.9491191852560013,0.9814254597412494,0.9832657200811359,0.9832657200811359,0.5194414854049683,0.4463109035444378,0.23104459521202927,0.9670822942643391,0.00027568722600780464,0.17590971335783934,6.833581851137665e-05,0.0003085970791473737,0.00018108193201957419
54.0,4.479640616642846,421.0318916509737,684.672912,684.672912,1.0,,,,,,,,,,0.27265303889852627,0.9490970161752402,0.9814025360656816,0.9832657200811359,0.9832657200811359,0.5195139646530151,0.44622990434009235,0.23097288144458786,0.9670822942643391,0.00027973225597644424,0.17853284384233348,7.014001562585782e-05,0.0003129969176488917,0.00017929178115745845
55.0,4.498243134495958,416.22895519481904,697.35204,697.35204,1.0,,,,,,,,,,0.269671964617813,0.9486731283114354,0.9809642198372501,0.9832657200811359,0.9832657200811359,0.5195913314819336,0.4461327851561834,0.2308868757593103,0.9670822942643391,0.0002791592573994134,0.17821010928241776,7.040521208553903e-05,0.00031228404206657,0.000178308590584047
56.0,4.52208223469663,370.44104890779033,710.031168,710.031168,1.0,,,,,,,,,,0.26716364261490616,0.9483448971863067,0.9806248163272537,0.9832657200811359,0.9832657200811359,0.519615113735199,0.44610071220897374,0.2308588272327582,0.9670822942643391,0.00027559895340299636,0.17597593920913823,7.058338108295314e-05,0.0003081232116380918,0.00017667144194664688
57.0,4.464414403146953,358.64986471303797,722.710296,722.710296,1.0,,,,,,,,,,0.2654328222920281,0.9481294129074092,0.9804019973591312,0.9832657200811359,0.9832657200811359,0.5195860266685486,0.44612467309780546,0.23088070084485,0.9670822942643391,0.0002749337511380958,0.1755887961520557,7.11507929508245e-05,0.0003072589482484153,0.00017418445046860675
58.0,4.478455100327609,405.71257112260173,735.389424,735.389424,1.0,,,,,,,,,,0.2638700048447341,0.9479542408055937,0.9802208627205855,0.9832657200811359,0.9832657200811359,0.5195959806442261,0.44612033625790604,0.23087724382297825,0.9670822942643391,0.000276376485679723,0.17654842494647482,7.245489603879e-05,0.000308721590851978,0.00017209076367429002
59.0,4.491356222637926,424.38086237191914,748.068552,748.068552,1.0,,,,,,,,,,0.2617641083345054,0.9475621268117116,0.9798154018862723,0.9832657200811359,0.9832657200811359,0.5196583867073059,0.44605695639465215,0.2308210518946456,0.9670822942643391,0.0002762953048577723,0.17653512671915905,7.33930030461234e-05,0.0003084748270726423,0.00017035098407453418
60.0,4.503342617298035,386.62339721938696,760.74768,760.74768,1.0,,,,,,,,,,0.2610491193523684,0.9475022083152551,0.9797534438742066,0.9832657200811359,0.9832657200811359,0.5196871161460876,0.4460334328939195,0.23080031664927966,0.9670822942643391,0.0002726208637157278,0.17422392737125847,7.321680308765117e-05,0.00030423971314198393,0.00016792997539971958
