round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_brier,fed_auprc,fed_auroc,fed_f1,fed_prevalence,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
46.0,0.6370421427275571,0.8376052715040763,13.704,54.7584,0.0,0.3358913231253002,0.33699613826267083,0.21128345482650773,0.27787694485805453,0.7124979094234947,0.30645472718425054,0.11423716012084592,2.467545388418695,0.5620149712773248,0.4679696452857307,0.1093693940966058,0.9602565140545561,0.15240963855421688,0.2045002711006687,0.3489764630794525,0.37328790738181944,0.24096184453190778,0.11389601892395189,0.0,0.0,,
47.0,0.6133121187164909,0.7648255970571969,13.704,54.7584,0.0,0.3227074653466399,0.34829550444587654,0.20047654149964914,0.3068710956561976,0.7245553389210555,0.316851263311271,0.11423716012084592,2.7466042773188515,0.5771425879501325,0.4679696452857307,0.1093693940966058,0.9602565140545561,0.15240963855421688,0.2045002711006687,0.3489764630794525,0.37328790738181944,0.24096184453190778,0.11389601892395189,0.0,0.0,,
48.0,0.5910976814116063,0.7215827641048848,13.704,54.7584,0.0,0.33838970077173436,0.36662336327972,0.21065792109966014,0.3189714087730104,0.7421596886028237,0.32414897814828303,0.11423716012084592,2.8547792898474604,0.6172750926007258,0.4679696452857307,0.1093693940966058,0.9602565140545561,0.15240963855421688,0.2045002711006687,0.3489764630794525,0.37328790738181944,0.24096184453190778,0.11389601892395189,0.0,0.0,,
49.0,0.6388672347090089,0.9230073832267542,14.6176,58.40896,0.9971592150692714,0.3260130624727403,0.321811341623402,0.20585919143686662,0.26176665527907284,0.695384881097119,0.30033794626164856,0.11423716012084592,2.2937403480901253,0.5531236342748127,0.4627984052558309,0.10696449465092742,0.9391416457000781,0.15761910844296845,0.2045002711006687,0.37246236205101013,0.3766952873977239,0.2434582840872244,0.11389601892395189,0.005481859684509275,1.413769040373154,0.003764026298512913,0.007102731930209034
50.0,0.6359185716714111,0.8429802909950773,14.6176,58.40896,0.0,0.31728823959243824,0.33810755675509774,0.19971551756924033,0.28695816835778926,0.7112323955453803,0.3092525821427462,0.11423716012084592,2.5415168219690925,0.5506622800894253,0.4627984052558309,0.10696449465092742,0.9391416457000781,0.15761910844296845,0.2045002711006687,0.37246236205101013,0.3766952873977239,0.2434582840872244,0.11389601892395189,0.0,0.0,,
51.0,0.6117483464042457,0.7636905746340228,14.6176,58.40896,0.0,0.31078939957906826,0.35191169743250517,0.19420113896686048,0.3070407472775878,0.7253853156144137,0.32111944145428245,0.11423716012084592,2.7401062550040236,0.5890280636400734,0.4627984052558309,0.10696449465092742,0.9391416457000781,0.15761910844296845,0.2045002711006687,0.37246236205101013,0.3766952873977239,0.2434582840872244,0.11389601892395189,0.0,0.0,,
52.0,0.5930797745662615,0.8685509132497202,14.6176,58.40896,0.0,0.3072615747461011,0.36424337115392397,0.19223288447681297,0.32047526403255894,0.7391163678843498,0.3329622262229121,0.11423716012084592,2.869487491031723,0.5548917243795514,0.4627984052558309,0.10696449465092742,0.9391416457000781,0.15761910844296845,0.2045002711006687,0.37246236205101013,0.3766952873977239,0.2434582840872244,0.11389601892395189,0.0,0.0,,
53.0,0.6410185288127292,0.9497503479521127,15.5312,62.05952,0.9971592150692714,0.3210608085148713,0.32671561569469487,0.20153907238336177,0.26614110771375926,0.6981174976533704,0.30520562020332853,0.11423716012084592,2.3323461601863045,0.5342232374510046,0.4740443705443485,0.11128461394505137,0.9770720258392513,0.16831683168316833,0.2045002711006687,0.3938094675540924,0.3786813238062588,0.24491880450901157,0.11389601892395189,0.004906838015089918,1.3271334790624678,0.0035219643137996822,0.006238913647376034
54.0,0.6364833167529336,0.8971687314491765,15.5312,62.05952,0.0,0.32664821041367614,0.34576520537836714,0.20313252592625128,0.288045328764237,0.7139760972572349,0.3183059824950935,0.11423716012084592,2.5530221528091626,0.5511979374880757,0.4740443705443485,0.11128461394505137,0.9770720258392513,0.16831683168316833,0.2045002711006687,0.3938094675540924,0.3786813238062588,0.24491880450901157,0.11389601892395189,0.0,0.0,,
55.0,0.61203891834728,0.7604449869878509,15.5312,62.05952,0.0,0.33585595559993053,0.36205101447993593,0.20998028387882015,0.3125407994665582,0.7323503209974829,0.3192970709403046,0.11423716012084592,2.7954777260301986,0.5879450204134107,0.4740443705443485,0.11128461394505137,0.9770720258392513,0.16831683168316833,0.2045002711006687,0.3938094675540924,0.3786813238062588,0.24491880450901157,0.11389601892395189,0.0,0.0,,
56.0,0.5945440650694682,0.9058047987784811,15.5312,62.05952,0.0,0.33027775717507435,0.36511563106659234,0.20828521851676252,0.3307383556747252,0.7416112944874351,0.3231391554199447,0.11423716012084592,2.962204942021508,0.6096496847641074,0.4740443705443485,0.11128461394505137,0.9770720258392513,0.16831683168316833,0.2045002711006687,0.3938094675540924,0.3786813238062588,0.24491880450901157,0.11389601892395189,0.0,0.0,,
57.0,0.6406350185601897,0.9838682130688788,16.4448,65.71008,0.9971592150692714,0.3230729176109978,0.33003331894153193,0.20332895727770653,0.2712820640598178,0.6993155695221484,0.3038090328508761,0.11423716012084592,2.37656407062937,0.5442019587857245,0.45759565355260673,0.10690558924562657,0.9386244598857066,0.16755758577121196,0.2045002711006687,0.39517566561698914,0.38055887810086814,0.24651286648391968,0.11389601892395189,0.005059556938820202,1.431265729945153,0.0033826412572009793,0.006701474842944501
58.0,0.6381022371430056,0.942781524038368,16.4448,65.71008,0.0,0.3213021387230905,0.3378964888830637,0.20082889606045926,0.2914423453580266,0.715856997622903,0.31290748162178644,0.11423716012084592,2.5768154270700774,0.5672193498154662,0.45759565355260673,0.10690558924562657,0.9386244598857066,0.16755758577121196,0.2045002711006687,0.39517566561698914,0.38055887810086814,0.24651286648391968,0.11389601892395189,0.0,0.0,,
59.0,0.6071536801337362,0.7620328666472699,16.4448,65.71008,0.0,0.33585883123824894,0.3545217387841323,0.20919555482834576,0.3135057376213512,0.7301741883262448,0.3188543092876801,0.11423716012084592,2.8021716825892167,0.5990772442957847,0.45759565355260673,0.10690558924562657,0.9386244598857066,0.16755758577121196,0.2045002711006687,0.39517566561698914,0.38055887810086814,0.24651286648391968,0.11389601892395189,0.0,0.0,,
60.0,0.5879910961728346,0.8680745188110596,16.4448,65.71008,0.0,0.3280897705667517,0.3708643183342707,0.2027306350368579,0.33093457389011405,0.7436586768056921,0.32942058449908734,0.11423716012084592,2.9678418354648146,0.5871016672678284,0.45759565355260673,0.10690558924562657,0.9386244598857066,0.16755758577121196,0.2045002711006687,0.39517566561698914,0.38055887810086814,0.24651286648391968,0.11389601892395189,0.0,0.0,,
