round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_auroc,fed_f1_best_threshold,fed_prevalence,fed_brier,fed_f1_best,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
47.0,0.6103307342395415,0.9830775615381937,54.7584,54.7584,0.0,2.610321340577984,0.3235849518287734,0.721788341119038,0.5646668039339665,0.1142929070426081,0.19796863867559597,0.3509221478525374,0.3173114784900152,0.2956720621922921,0.4547600923820361,0.1005209383070873,0.8825676196303657,0.2045002711006687,0.2046389655016503,0.5264601111412048,0.4358047085329369,0.2917072379521724,0.11389601892395189,0.0,0.0,,
48.0,0.5910817269588292,1.023040521478994,54.7584,54.7584,0.0,2.7487820973001833,0.3270651773548877,0.7327825429772573,0.5735287234844545,0.1142929070426081,0.19880027638635378,0.36231627891867896,0.3188713389744004,0.3107444454871859,0.4547600923820361,0.1005209383070873,0.8825676196303657,0.2045002711006687,0.2046389655016503,0.5264601111412048,0.4358047085329369,0.2917072379521724,0.11389601892395189,0.0,0.0,,
49.0,0.6407412176427572,1.0469458231210163,58.40896,58.40896,0.9971592150692714,2.2356666162046785,0.29543985704425074,0.6936140862553574,0.5588409406710875,0.1142929070426081,0.221473018524118,0.3194598105816775,0.3509920330774312,0.2564960134104924,0.45558686281225486,0.10104975457071402,0.8872105937099058,0.20450951154489178,0.2046204620462046,0.5216070413589478,0.43290473075198377,0.2890094482873239,0.11389601892395189,0.005037184015175133,1.2882538714911789,0.003756714885952568,0.00627550501282756
50.0,0.6353488051519647,1.1296487353980074,58.40896,58.40896,0.0,2.439601311707046,0.3151799471205161,0.711755024974846,0.5462883521551093,0.1142929070426081,0.20320772457998387,0.33682384200302673,0.32388688771284974,0.27823627507927823,0.45558686281225486,0.10104975457071402,0.8872105937099058,0.20450951154489178,0.2046204620462046,0.5216070413589478,0.43290473075198377,0.2890094482873239,0.11389601892395189,0.0,0.0,,
51.0,0.6061930727994181,0.9762909739999616,58.40896,58.40896,0.0,2.6217331596324787,0.32324295902754485,0.7261148513836052,0.5540852213368797,0.1142929070426081,0.20253843433472316,0.3547937345993513,0.32552693439244873,0.29723021562240176,0.45558686281225486,0.10104975457071402,0.8872105937099058,0.20450951154489178,0.2046204620462046,0.5216070413589478,0.43290473075198377,0.2890094482873239,0.11389601892395189,0.0,0.0,,
52.0,0.5883217023198666,1.3785985103441305,58.40896,58.40896,0.0,2.7792148468638183,0.3288508233043019,0.7362815019723008,0.5953139389834446,0.1142929070426081,0.20028657085150656,0.363395889363542,0.3202855069154304,0.3132259293191709,0.45558686281225486,0.10104975457071402,0.8872105937099058,0.20450951154489178,0.2046204620462046,0.5216070413589478,0.43290473075198377,0.2890094482873239,0.11389601892395189,0.0,0.0,,
53.0,0.6364107815028548,1.1157789389901285,62.05952,62.05952,0.9971592150692714,2.2581399549236307,0.3021934401952915,0.6952541188281369,0.5479188659048733,0.1142929070426081,0.20281524073153168,0.3196786578145552,0.3220325156722064,0.2587415732809122,0.4331383407887953,0.0961826195897229,0.8444774496810448,0.2045002711006687,0.2046112115732369,0.5256476402282715,0.43705054409185107,0.2928982115218816,0.11389601892395189,0.0049812541321229385,1.3354189747478813,0.0034254971705596263,0.006523933254976898
54.0,0.6344697896696742,1.1772654976096997,62.05952,62.05952,0.0,2.4718423312834705,0.31060513168758336,0.7138980982555404,0.5694317393414258,0.1142929070426081,0.20782088197468968,0.3385549767350472,0.3321177844868771,0.28167682412344036,0.4331383407887953,0.0961826195897229,0.8444774496810448,0.2045002711006687,0.2046112115732369,0.5256476402282715,0.43705054409185107,0.2928982115218816,0.11389601892395189,0.0,0.0,,
55.0,0.6039719978904181,0.939713499539873,62.05952,62.05952,0.0,2.6408291969015587,0.3225203410332014,0.7250502768652133,0.5969716185019613,0.1142929070426081,0.19963003620849304,0.35006799243250386,0.31644900308046126,0.299422240150414,0.4331383407887953,0.0961826195897229,0.8444774496810448,0.2045002711006687,0.2046112115732369,0.5256476402282715,0.43705054409185107,0.2928982115218816,0.11389601892395189,0.0,0.0,,
56.0,0.586280534733807,1.0380787681250558,62.05952,62.05952,0.0,2.8275284304566037,0.33688209768060773,0.7401740112713823,0.5622372793741665,0.1142929070426081,0.18663409179041124,0.36408002646550547,0.30036431373623007,0.31946805214400575,0.4331383407887953,0.0961826195897229,0.8444774496810448,0.2045002711006687,0.2046112115732369,0.5256476402282715,0.43705054409185107,0.2928982115218816,0.11389601892395189,0.0,0.0,,
57.0,0.637620548584837,1.2370616720505945,65.71008,65.71008,0.9971592150692714,2.2773636563556585,0.3029180154790451,0.6969609391675162,0.545785469729077,0.1142929070426081,0.20981893654929346,0.3215552552238567,0.3344232149773152,0.2614349671305099,0.4399707517457919,0.09889100224937888,0.8682568818793235,0.20450951154489178,0.2046389655016503,0.5268345475196838,0.43548605146138814,0.29128373010524666,0.11389601892395189,0.005044671148081134,1.4183625017758459,0.0033627949202364653,0.006745632416195672
58.0,0.6343567817979407,1.232360929748279,65.71008,65.71008,0.0,2.4600469790217145,0.3153546711549992,0.7153933940598746,0.5223467678771354,0.1142929070426081,0.1989084060794822,0.33553706106187564,0.317324054490807,0.2810369843517711,0.4399707517457919,0.09889100224937888,0.8682568818793235,0.20450951154489178,0.2046389655016503,0.5268345475196838,0.43548605146138814,0.29128373010524666,0.11389601892395189,0.0,0.0,,
59.0,0.6084013007088852,0.9974029741783905,65.71008,65.71008,0.0,2.679880201424744,0.3233595643567724,0.7323712548528021,0.5705785116470216,0.1142929070426081,0.20864763018198315,0.3583253511784555,0.33560612088477754,0.30334052035770037,0.4399707517457919,0.09889100224937888,0.8682568818793235,0.20450951154489178,0.2046389655016503,0.5268345475196838,0.43548605146138814,0.29128373010524666,0.11389601892395189,0.0,0.0,,
60.0,0.5851661865076416,1.0521426236821052,65.71008,65.71008,0.0,2.8234923700919676,0.33660188227183596,0.7408894897649049,0.5920372335285379,0.1142929070426081,0.19452010708117765,0.3671776217824417,0.31185308600301365,0.3177113725047411,0.4399707517457919,0.09889100224937888,0.8682568818793235,0.20450951154489178,0.2046389655016503,0.5268345475196838,0.43548605146138814,0.29128373010524666,0.11389601892395189,0.0,0.0,,
