round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_auroc,fed_auprc,fed_f1,fed_f1_best,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
42.0,0.6246013994498806,0.3917425786215711,1.17964,49.43872,0.0,0.6039160701374188,2.372050152295785,0.11506262982312578,0.6937177593734843,0.26825785793958634,0.293239450522878,0.32947372299722016,0.23180838376583912,0.3609606410379248,0.5750218649097701,0.1346286268720132,1.1820310151657227,0.2045002711006687,0.23252244647379325,0.527251124382019,0.41363042206017614,0.2719231726673664,0.11389601892395189,0.0,0.0,,
43.0,0.6055349973909443,0.8687648143486649,1.17964,49.43872,0.0,0.5444443024427136,2.5378304191992815,0.11506262982312578,0.7006066067120005,0.2856234330792868,0.30949313329880135,0.34179197490586394,0.20219503514226955,0.31782630534462497,0.5750218649097701,0.1346286268720132,1.1820310151657227,0.2045002711006687,0.23252244647379325,0.527251124382019,0.41363042206017614,0.2719231726673664,0.11389601892395189,0.0,0.0,,
44.0,0.583500767194318,0.8967002619568867,1.17964,49.43872,0.0,0.5620445895053939,2.675902479721208,0.11506262982312578,0.7083563798891577,0.2996314127609846,0.3174685557717597,0.34972652710545354,0.20144381129237451,0.31849473005128087,0.5750218649097701,0.1346286268720132,1.1820310151657227,0.2045002711006687,0.23252244647379325,0.527251124382019,0.41363042206017614,0.2719231726673664,0.11389601892395189,0.0,0.0,,
45.0,0.655988586467368,0.2458524795066944,1.26688,53.08928,0.9971592150692714,0.4909844631203141,1.997866974003404,0.11506262982312578,0.6537918187371969,0.2287246854036589,0.2585456332249795,0.2920903536534766,0.21809607382847468,0.3469411259091597,0.6071164100697001,0.14630523080907676,1.284550875362592,0.2045002711006687,0.24876206462442305,0.5262365341186523,0.4125216194845252,0.27084268023298624,0.11389601892395189,0.02382090584909777,0.741271245423377,0.004679329322536468,0.0688312693719307
46.0,0.6542431379243325,0.259612954921255,1.26688,53.08928,0.0,0.5617131899052524,2.088500461916265,0.11506262982312578,0.6623754083255905,0.2381516050198108,0.2754308238022978,0.3024728245209536,0.2175055483790379,0.3404761776215532,0.6071164100697001,0.14630523080907676,1.284550875362592,0.2045002711006687,0.24876206462442305,0.5262365341186523,0.4125216194845252,0.27084268023298624,0.11389601892395189,0.0,0.0,,
47.0,0.63861500974762,0.369912025514782,1.26688,53.08928,0.0,0.5547804746317458,2.2057065902757746,0.11506262982312578,0.6744543815655908,0.2509210420784192,0.2880208153717153,0.3118203267013018,0.20896473805788066,0.328975770784991,0.6071164100697001,0.14630523080907676,1.284550875362592,0.2045002711006687,0.24876206462442305,0.5262365341186523,0.4125216194845252,0.27084268023298624,0.11389601892395189,0.0,0.0,,
48.0,0.6254392562850073,0.5203932055256499,1.26688,53.08928,0.0,0.5308037309321101,2.322053382531005,0.11506262982312578,0.6830320041217571,0.263640248461855,0.300613328886743,0.32179407755133704,0.19428683068080552,0.30703279600527533,0.6071164100697001,0.14630523080907676,1.284550875362592,0.2045002711006687,0.24876206462442305,0.5262365341186523,0.4125216194845252,0.27084268023298624,0.11389601892395189,0.0,0.0,,
49.0,0.633557019998371,0.31158607570301056,1.3124,55.07072,0.5412350858791136,0.5040514929415992,2.3286885952872196,0.11506262982312578,0.6821136787157764,0.2648353425340393,0.26492868142983445,0.3196738067551255,0.22309881949608268,0.35546396523873514,0.6206715999732746,0.15280777655324562,1.3416428247178247,0.2045002711006687,0.2531219555398105,0.5270313024520874,0.4123425429225766,0.27059213276063376,0.11389601892395189,0.0625922398798065,0.6193482608650811,,0.0625922398798065
50.0,0.6241588283237809,0.3954940973946169,1.3124,55.07072,0.0,0.5644304676976446,2.3597391212395915,0.11506262982312578,0.688747366191145,0.26798548664703314,0.2982409331867575,0.32693820146196867,0.2085849317884456,0.3274753083669383,0.6206715999732746,0.15280777655324562,1.3416428247178247,0.2045002711006687,0.2531219555398105,0.5270313024520874,0.4123425429225766,0.27059213276063376,0.11389601892395189,0.0,0.0,,
51.0,0.5956932691597452,0.6600751296269716,1.3124,55.07072,0.0,0.5410519858030012,2.5097351553986185,0.11506262982312578,0.6999672632852445,0.2837673003782939,0.30294442830296514,0.33844214372775905,0.19957656735043763,0.3154578137337772,0.6206715999732746,0.15280777655324562,1.3416428247178247,0.2045002711006687,0.2531219555398105,0.5270313024520874,0.4123425429225766,0.27059213276063376,0.11389601892395189,0.0,0.0,,
52.0,0.59160446938364,0.947604167329944,1.3124,55.07072,0.0,0.5750358016163629,2.642483241004543,0.11506262982312578,0.7085118125743978,0.29797085430608206,0.3112403116534099,0.35118308398080494,0.21132428567381886,0.3351620650435664,0.6206715999732746,0.15280777655324562,1.3416428247178247,0.2045002711006687,0.2531219555398105,0.5270313024520874,0.4123425429225766,0.27059213276063376,0.11389601892395189,0.0,0.0,,
53.0,0.6552972380245277,0.27379064010805193,1.39964,58.72128,0.9971592150692714,0.4890520701123549,2.017239470591502,0.11506262982312578,0.6539344281944637,0.23079832443478138,0.23362775099028385,0.29171650365901153,0.21379972910725759,0.34059194301188744,0.6107991345295705,0.14969737514509,1.314333692778521,0.2045002711006687,0.24871982443306512,0.5260794758796692,0.41198594389327053,0.2703632203745739,0.11389601892395189,0.02325806281302663,0.7849412723130627,0.0085718842462619,0.05708893318512749
54.0,0.6548565108671889,0.30726961862039837,1.39964,58.72128,0.0,0.5438933096272218,2.1010721187207966,0.11506262982312578,0.6645461459523808,0.23971990221438125,0.2797911567365233,0.30443588497121216,0.22208507551313256,0.3489610399564787,0.6107991345295705,0.14969737514509,1.314333692778521,0.2045002711006687,0.24871982443306512,0.5260794758796692,0.41198594389327053,0.2703632203745739,0.11389601892395189,0.0,0.0,,
55.0,0.639723605160148,0.4342204720641304,1.39964,58.72128,0.0,0.5416682792211137,2.187807460232142,0.11506262982312578,0.6749926797039502,0.24907451743774214,0.28729958168590247,0.31420456399601443,0.2240920851029005,0.35399274199088626,0.6107991345295705,0.14969737514509,1.314333692778521,0.2045002711006687,0.24871982443306512,0.5260794758796692,0.41198594389327053,0.2703632203745739,0.11389601892395189,0.0,0.0,,
56.0,0.6247678691218391,0.5675386536015778,1.39964,58.72128,0.0,0.5489422573015732,2.2922005398817458,0.11506262982312578,0.6827805008869139,0.2601950613445415,0.2969031712833701,0.3178277133815948,0.21048671545346542,0.33168433409409553,0.6107991345295705,0.14969737514509,1.314333692778521,0.2045002711006687,0.24871982443306512,0.5260794758796692,0.41198594389327053,0.2703632203745739,0.11389601892395189,0.0,0.0,,
57.0,0.6540302066934418,0.29379916780129606,1.48688,62.37184,0.9971592150692714,0.4925840858801754,2.0143094544278153,0.11506262982312578,0.6537626327237712,0.2304461231677471,0.25211631758865943,0.29204413247838845,0.21291284136341998,0.33923759072120474,0.6092545354597058,0.14964012547818084,1.3138310442447967,0.2045002711006687,0.2480025066583111,0.5247618556022644,0.4109864951595998,0.269507192896352,0.11389601892395189,0.013835034828529902,0.4977166447347372,0.004314384007856005,0.03661251251459705
58.0,0.6531511426779065,0.29976479544776335,1.48688,62.37184,0.0,0.5207964401154472,2.1070663543783095,0.11506262982312578,0.6631943225760983,0.24026294850437735,0.28130575425150245,0.30403350651985483,0.19981088070019828,0.31385611713142686,0.6092545354597058,0.14964012547818084,1.3138310442447967,0.2045002711006687,0.2480025066583111,0.5247618556022644,0.4109864951595998,0.269507192896352,0.11389601892395189,0.0,0.0,,
59.0,0.6326028862732699,0.42966542762652693,1.48688,62.37184,0.0,0.5666084070765304,2.2105279372649966,0.11506262982312578,0.6729570657508065,0.25128589616241587,0.28559293107865935,0.31205448177405326,0.21895728215975344,0.3401543098016648,0.6092545354597058,0.14964012547818084,1.3138310442447967,0.2045002711006687,0.2480025066583111,0.5247618556022644,0.4109864951595998,0.269507192896352,0.11389601892395189,0.0,0.0,,
60.0,0.6183384335768527,0.5665061964011323,1.48688,62.37184,0.0,0.5685502743904094,2.3071314039039117,0.11506262982312578,0.6800152368797594,0.26206973343028744,0.29073010224548274,0.3173681599848521,0.2071428566443703,0.3260443782700127,0.6092545354597058,0.14964012547818084,1.3138310442447967,0.2045002711006687,0.2480025066583111,0.5247618556022644,0.4109864951595998,0.269507192896352,0.11389601892395189,0.0,0.0,,
