round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_brier,fed_prevalence,fed_auprc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6684967135908677,3.8392145075362167,183.048,183.048,1.0,0.3067030703227778,0.7272262904769711,0.20782445468273775,0.1141742195367573,0.319891044633788,0.3308701593441643,0.581189025711167,2.7781304928681863,0.35852943071336063,0.636187855052226,0.20348195910421374,1.7865590125681055,0.257015306122449,0.26677169489300245,0.5321453809738159,0.3296129253450485,0.21864413878023195,0.11389601892395189,0.002042477195051852,1.7332574876818398,0.0009100152868878534,0.003315240000651309,0.003975259979212793
51.0,0.6695422846089316,3.5982933948919724,186.70896,186.70896,1.0,0.3090119250496749,0.7276587033143086,0.1991403196133953,0.1141742195367573,0.320507851429626,0.3163580986120898,0.5666792648924142,2.7806207387445903,0.3597994308076973,0.6366501768544036,0.20081113213475763,1.763109317006407,0.260935965964874,0.26649550706033376,0.5239394307136536,0.3151112451197549,0.20975140013479732,0.11389601892395189,0.0019804532032489425,1.7201299782609567,0.0009256269742192429,0.003163277404828449,0.003910490441961618
52.0,0.6764699375908452,5.48025285588847,190.36992,190.36992,1.0,0.3051477273442979,0.7261932143158764,0.20835940279642953,0.1141742195367573,0.32035138879198305,0.33245660979740066,0.5927979413097327,2.7745447457288943,0.3595877352570463,0.6402423946683102,0.20250406490288325,1.7779731619776347,0.2596062743446679,0.2667658361224743,0.5253974199295044,0.3311284046702053,0.21855519895421377,0.11389601892395189,0.0018893513796847921,1.6789583610843692,0.0009034543916130469,0.002993836798593791,0.003681876086639437
53.0,0.6900270119474169,13.33214372777579,194.03088,194.03088,1.0,0.3117059105333155,0.7296544234094767,0.19638439995267915,0.1141742195367573,0.3220053784901797,0.31162661197726776,0.5594875285512612,2.7919508967354725,0.36319699243811826,0.6403829359783695,0.20329213822985842,1.7848923970344925,0.2624032771961766,0.2661169415292354,0.5148407220840454,0.31069433604465824,0.20734722504574776,0.11389601892395189,0.001847767673938848,1.6779333434587898,0.0008541639404409767,0.0029559236114140275,0.004598356736047597
54.0,0.6746471918759205,4.655110371729927,197.69184,197.69184,1.0,0.2985915177207964,0.7279356073216383,0.2092687051040577,0.1141742195367573,0.32046694054536434,0.3327724373892735,0.5962501218859464,2.7773987277035093,0.36025720651631443,0.6355000321516954,0.2019801557375227,1.773373271917295,0.25383514011045205,0.26622337150597214,0.5263915061950684,0.3316186840401907,0.21991159782209865,0.11389601892395189,0.0019207614441482605,1.7845132276615914,0.0008820676829952342,0.0030796534798609785,0.0033736997721698185
55.0,0.6789538019844078,4.951605838366911,201.3528,201.3528,1.0,0.30822914493531967,0.7290994457226497,0.19881807506348095,0.1141742195367573,0.3239536420149829,0.3159841776163839,0.5920877291521757,2.811497353043733,0.36085236149611827,0.6384934026779225,0.20153672670567027,1.7694799924502707,0.25965759438103597,0.26587552076757986,0.5206311941146851,0.3151063096281553,0.20979536779280772,0.11389601892395189,0.0017825364630357874,1.6892538606844028,0.0008255170600815162,0.002850630274621481,0.0028947355629905234
56.0,0.6771342651296846,5.217971719994528,205.01376,205.01376,1.0,0.31548453674360777,0.7300639161498621,0.19609889708068343,0.1141742195367573,0.3212707641481153,0.31012887814553297,0.5926457198800037,2.7872272013978514,0.36027886261315556,0.6381275987090932,0.20526617644494033,1.8022243304394694,0.26266968325791856,0.266510964058648,0.5216046571731567,0.3096441688183664,0.20771732100748327,0.11389601892395189,0.0017772494903922917,1.719801152283253,0.0007978280688371884,0.002866418589238365,0.003490113688296245
57.0,0.6921919788184361,6.464110477206641,208.67472,208.67472,1.0,0.30976649306601906,0.7305412105808287,0.20548858402541265,0.1141742195367573,0.3246954475543455,0.3292457041282229,0.5813855420542958,2.819259396653328,0.36324073694080894,0.6367073019587335,0.20473463586287077,1.7975574370125404,0.2576219512195122,0.26522644456012495,0.5266571640968323,0.3282724313570246,0.2163930584514147,0.11389601892395189,0.0017002913725066174,1.6791221020721423,0.0007917227389724015,0.002707402815081014,0.0033485199867602897
58.0,0.6783449188026515,6.122329486267321,212.33568,212.33568,1.0,0.3114158529590318,0.7305937532366121,0.20058906800692367,0.1141742195367573,0.32755759666147655,0.3204774738583312,0.5762999979675956,2.835689093975687,0.3647176378047473,0.6370680986963178,0.20106295923539141,1.7653203433707432,0.2561188811188811,0.2634668508287293,0.5711897015571594,0.31995232847864247,0.2115556775566178,0.11389601892395189,0.0015903600910527782,1.602236910756801,0.0007501973582409303,0.0025199326813595173,0.0032426603638369966
59.0,0.6872214564973678,5.926820246743087,215.99664,215.99664,1.0,0.3142903645823085,0.7317450807481914,0.19619104785001862,0.1141742195367573,0.3279286886840692,0.3126828280284655,0.5732842109542179,2.847147363499667,0.3620502374589847,0.6398323036842831,0.2040812783208068,1.7918209982130404,0.2575224253434768,0.26466297052815874,0.541284441947937,0.3119365143126659,0.2071528296051288,0.11389601892395189,0.0015260597411381486,1.5677854355208183,0.0007207408320894556,0.0024135916436103496,0.003222444111090067
60.0,0.6835260656709379,4.826227028480119,219.6576,219.6576,1.0,0.30296026771033674,0.7315088732946159,0.20583714740132325,0.1141742195367573,0.3320292561963233,0.32668868210000596,0.6099948895380487,2.877977017502825,0.3682275270294125,0.6374883923846111,0.20131208690023175,1.767507668855813,0.25682382133995035,0.2675869392089195,0.544696033000946,0.32572428841024675,0.21722358181356516,0.11389601892395189,0.0014714569122378392,1.5419385048680851,0.0006849706081971617,0.0023360114824228723,0.0025515396189589737
