round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_ece,fed_f1_best,fed_prevalence,fed_brier,fed_auprc_lift,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6560137264709904,0.26374843851248503,0.52344,21.90336,0.0,0.29407761075515376,0.683214094342038,0.3154981611943677,0.31624990984942697,0.11392245720040282,0.19805724473005376,2.282628671933405,0.2559670633443432,0.5090870812970466,0.3347499489111819,0.08010491160906695,0.7033161682547729,0.0,0.20451875282422052,0.45567893981933594,0.3620289714006768,0.23201315123535463,0.11389601892395189,0.0,0.0,,
12.0,0.6348219747530534,0.34315832978748856,0.52344,21.90336,0.0,0.2997100662466373,0.6927340829212038,0.3328016646016925,0.3265208251649187,0.11392245720040282,0.20899504164302976,2.4054250311035896,0.26798683333919043,0.5439142573283459,0.3347499489111819,0.08010491160906695,0.7033161682547729,0.0,0.20451875282422052,0.45567893981933594,0.3620289714006768,0.23201315123535463,0.11389601892395189,0.0,0.0,,
13.0,0.6706448148127279,0.1302767586921955,0.61068,25.55392,0.9971592150692714,0.27103852006041657,0.659846913005128,0.37048153436676134,0.30035016825665967,0.11392245720040282,0.23548686950533682,2.0643990487671617,0.23408851876036096,0.49776862651552384,0.3358642523797149,0.08034694568641293,0.7054412124804854,0.0,0.20451875282422052,0.4560275375843048,0.3632702073853391,0.23270567148904897,0.11389601892395189,0.05514757772437089,0.9158789635807807,0.02362038296937135,0.1023963176128233
14.0,0.6676874067803498,0.15695187592095225,0.61068,25.55392,0.0,0.28210806948426453,0.6747528926054535,0.35221838512366926,0.3083138243816861,0.11392245720040282,0.22195866357522173,2.2255307050727566,0.24932921270641453,0.5436587950696817,0.3358642523797149,0.08034694568641293,0.7054412124804854,0.0,0.20451875282422052,0.4560275375843048,0.3632702073853391,0.23270567148904897,0.11389601892395189,0.0,0.0,,
15.0,0.6464031816018897,0.2975537444359996,0.61068,25.55392,0.0,0.283385287775043,0.6794292267347902,0.3533415511890136,0.31200006926806106,0.11392245720040282,0.22338407165885227,2.2611429169002957,0.25312776392507985,0.5700157328873632,0.3358642523797149,0.08034694568641293,0.7054412124804854,0.0,0.20451875282422052,0.4560275375843048,0.3632702073853391,0.23270567148904897,0.11389601892395189,0.0,0.0,,
16.0,0.6284449415594202,0.4910864675983612,0.61068,25.55392,0.0,0.28327398924290803,0.6935294132935015,0.35965629932735577,0.32643055611104604,0.11392245720040282,0.22850615468371083,2.3901203368926973,0.2675095215114172,0.5688912598706954,0.3358642523797149,0.08034694568641293,0.7054412124804854,0.0,0.20451875282422052,0.4560275375843048,0.3632702073853391,0.23270567148904897,0.11389601892395189,0.0,0.0,,
17.0,0.6694660370587185,0.15266278227392513,0.69792,29.20448,0.9971592150692714,0.26272835582661,0.6602388778330309,0.36185993417564777,0.2987504450661226,0.11392245720040282,0.22896963040606733,2.0739339524934297,0.23466957271694103,0.49382672572559105,0.33501700124425304,0.08014751782887755,0.7036902482288856,0.0,0.20451875282422052,0.4519098699092865,0.36359094274026643,0.23348116580601105,0.11389601892395189,0.04777750021904824,0.8747891540278943,0.022197877258714672,0.0891113837960412
18.0,0.6655999791820706,0.17290680168634773,0.69792,29.20448,0.0,0.2794789160669307,0.6734612717654103,0.3405462698720223,0.3099771798425809,0.11392245720040282,0.21389420468133505,2.225701660421456,0.2489298319005244,0.5469826948392877,0.33501700124425304,0.08014751782887755,0.7036902482288856,0.0,0.20451875282422052,0.4519098699092865,0.36359094274026643,0.23348116580601105,0.11389601892395189,0.0,0.0,,
19.0,0.6501575094572711,0.3427911813138995,0.69792,29.20448,0.0,0.28778754007648466,0.6836839951215622,0.32702054094203376,0.3142050152570198,0.11392245720040282,0.2068803771338496,2.2972125092919504,0.2567427957441611,0.5656196330350421,0.33501700124425304,0.08014751782887755,0.7036902482288856,0.0,0.20451875282422052,0.4519098699092865,0.36359094274026643,0.23348116580601105,0.11389601892395189,0.0,0.0,,
20.0,0.6323821859851086,0.46582983123630184,0.69792,29.20448,0.0,0.2946946351818679,0.694176211469179,0.34467385384682764,0.3276551403231265,0.11392245720040282,0.2160018771863124,2.3883134431259547,0.2668156256590743,0.5676635869770251,0.33501700124425304,0.08014751782887755,0.7036902482288856,0.0,0.20451875282422052,0.4519098699092865,0.36359094274026643,0.23348116580601105,0.11389601892395189,0.0,0.0,,
