round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc,fed_ece,fed_brier,fed_f1_best,fed_auprc_lift,fed_f1,fed_prevalence,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
50.0,0.6476360152657055,1.1055812386155244,182.528,182.528,0.9971592150692714,0.5694486185370873,0.3260340311435387,0.311205102458825,0.19464107107603185,0.36521506150014565,2.8357493239452105,0.33057497701638594,0.11487379618556048,0.7275943056286147,0.5961737148319812,0.148950480446973,1.307776003535531,0.20493445010924982,0.2325334277871248,0.5248058438301086,0.40880587597733037,0.2676930828275765,0.11389601892395189,0.0019324643100493066,1.643856851151213,0.0008921734271450262,0.003054234033276378
51.0,0.6476225640450791,1.0595299800725553,186.17856,186.17856,0.9971592150692714,0.5765316298637962,0.32957926034337537,0.3222726632090453,0.20059900903280778,0.36457515159366716,2.8660198491498425,0.33011751607468826,0.11487379618556048,0.7304843609359859,0.5489044730211635,0.1283020428678376,1.1264839990017965,0.20442619210586357,0.21729797979797982,0.5219712257385254,0.4094605426782571,0.26840833073769477,0.11389601892395189,0.0017513061351612138,1.5248274515615776,0.0008231200297180335,0.0027496727961573712
52.0,0.6459002463928643,0.9579293512163083,189.82912,189.82912,0.9971592150692714,0.5838110871388386,0.3282312006796929,0.3250884124018083,0.20315034977659005,0.3600976172341634,2.85357472139187,0.325481152836432,0.11487379618556048,0.7298307319462273,0.5219704883077009,0.11977533394073553,1.0516200221248229,0.2042320819112628,0.20989115002366301,0.5228656530380249,0.41150092604032035,0.27022617641067104,0.11389601892395189,0.0017876977550321,1.591962806880474,0.00081080182983694,0.0028349691925920032
53.0,0.645392069872927,0.9577045226913269,193.47968,193.47968,0.9971592150692714,0.5730731032351201,0.3266223874955438,0.3093337858664184,0.19481736199142985,0.3576286886169253,2.8384292013200345,0.33139826215930557,0.11487379618556048,0.7300345045085652,0.5381540855819399,0.12403527074926496,1.0890220037636524,0.20396497754389148,0.21372255163875675,0.5244036912918091,0.41192214260032195,0.2704331884806607,0.11389601892395189,0.0016408347544140064,1.4952691945945844,0.0007549133104643997,0.0025863534554433406
54.0,0.6447677527457905,1.0807587958418816,197.13024,197.13024,0.9971592150692714,0.5750162782663514,0.33265336112461147,0.32801489571314435,0.20536461094185632,0.36470003171858656,2.8912032163273054,0.3278363425182107,0.11487379618556048,0.7340559752793016,0.530002074675362,0.12176996781034813,1.0691327841024334,0.20336675892735606,0.2112481272329146,0.5215217471122742,0.4108992021819042,0.26967348388863027,0.11389601892395189,0.0016786495372563813,1.5654798063915223,0.0007595960132683222,0.0026540276645581782
55.0,0.6516652318984628,1.1403661566242158,200.7808,200.7808,0.9971592150692714,0.5650641513364523,0.33566137621180575,0.331149762804854,0.20563751355631915,0.36735299479733896,2.913512391106417,0.33043462854994554,0.11487379618556048,0.7364664435762506,0.5074864130850825,0.11587484455828,1.0173739666497859,0.20367520593826377,0.2045002711006687,0.43955355882644653,0.4129828395793228,0.271493322757277,0.11389601892395189,0.0016701600937447073,1.5927821404766291,0.0007372309025092358,0.0026574768447366966
56.0,0.6500954717570572,1.015565617254172,204.43136,204.43136,0.9971592150692714,0.5600348617181593,0.3348806369091166,0.31813761406634045,0.19806485397259865,0.3620347969342801,2.9039616013954785,0.33307309531391016,0.11487379618556048,0.7345990890182027,0.5636609340938434,0.13243329815809568,1.1627561648710574,0.20376946189565692,0.21906022501654535,0.5222059488296509,0.40891419913653687,0.2678899142437622,0.11389601892395189,0.0015566505686171648,1.5167792902793735,0.0007016148495916827,0.0024550093153243623
57.0,0.648943244303222,0.9646459871141173,208.08192,208.08192,0.9971592150692714,0.5922740954314136,0.33740721225009207,0.3205747652409822,0.20054872718774264,0.3656750879153226,2.928071138776688,0.3293587443632123,0.11487379618556048,0.7359923205147363,0.5462397349877057,0.12711351249188332,1.1160487758290896,0.20341600799491233,0.2151876009813895,0.5214036703109741,0.4098202888937047,0.268773579341157,0.11389601892395189,0.0014821681130953723,1.4785296677146107,0.0006659417207391678,0.0023334472349945687
58.0,0.6425283884490016,0.9690288144553364,211.73248,211.73248,0.9971592150692714,0.5969677895369445,0.3379639515676884,0.3142222520378137,0.19621351856057997,0.3658250262574104,2.931995083122115,0.33413926073979483,0.11487379618556048,0.7376192692474112,0.5662660873304299,0.13398239764076822,1.1763571624942217,0.20446265938069216,0.22251054168018164,0.5251172780990601,0.4098270666968859,0.2686414480646734,0.11389601892395189,0.0015000936951643235,1.5293476429069415,0.0006773715540040763,0.002354641472384632
59.0,0.6459461245595943,1.1031717770325813,215.38304,215.38304,0.9971592150692714,0.6043507417310676,0.34146144287212443,0.32933661191315844,0.20521830090810594,0.37138701963837617,2.970763048895518,0.3267938954385394,0.11487379618556048,0.7407413847825663,0.5589881331882349,0.13085838495681978,1.1489285243955158,0.20430892824538982,0.21869321324168445,0.5235915780067444,0.40858661316530565,0.26767935755108185,0.11389601892395189,0.0014757671086759198,1.5353570035658777,0.0006723865228749108,0.002307170339982834
60.0,0.6456855147814384,1.1031848523560837,219.0336,219.0336,0.9971592150692714,0.5784699591709712,0.33984501804746653,0.3123698004949149,0.19439148156214986,0.3712214361353697,2.9521535209827987,0.3327529806155679,0.11487379618556048,0.7391985599571333,0.5559733909456911,0.1308151168106342,1.1485486327487808,0.20414336786139883,0.2189985961628451,0.5224303603172302,0.4075405779254593,0.2668468001281846,0.11389601892395189,0.0014448521734326475,1.5347412804840133,0.0006401083211373784,0.0022746884095897623
