round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc,fed_brier,fed_f1_best,fed_f1,fed_auroc,fed_f1_best_threshold,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
42.0,0.6610681327375938,0.5329619359120807,3.67605,153.76032,1.0,0.11022977651872835,0.2146445996575445,0.2328250236166016,0.29223341806618824,0.27197217145271435,0.6690530084092001,0.4973012670973092,0.3723970599151235,1.962670966009607,0.6652052495460989,0.22002767602131948,1.931829383503136,0.2763997165131113,0.2802359882005899,0.5103762745857239,0.3690866275431615,0.23310435036730243,0.11389601892395189,0.00030642401232705135,0.04489611405915639,3.454224681713617e-05,0.0010098974194158675,0.00348700087021267
43.0,0.6596515725997207,0.5332653008812811,3.763575,157.42128,1.0,0.11022977651872835,0.21464819918524958,0.23358716881119404,0.2923655366058744,0.27195100206796197,0.6690569315246493,0.4978345296087977,0.373366594500312,1.962696703956536,0.665207332755088,0.22002982664858234,1.9318482658774558,0.2766497461928934,0.2802359882005899,0.5105229020118713,0.3700313951095101,0.2338537775043273,0.11389601892395189,0.00034456551963310956,0.05171611679634225,4.4839197986855896e-05,0.0011328894663700558,0.004277829485602297
44.0,0.6604812711571212,0.646568562594551,3.8511,161.08224,1.0,0.11022977651872835,0.21448520658260087,0.24010414369238547,0.2920900670935574,0.2718238177235035,0.6687380311523384,0.49871703787423316,0.381576863545684,1.9613243067123254,0.6651028585693354,0.21998896077403762,1.9314894660271116,0.2771033905399749,0.28062724599803984,0.5105563402175903,0.378167248171501,0.24022913055017567,0.11389601892395189,0.0003700702814972511,0.05711940197215881,3.8135805151985306e-05,0.0012336885698757455,0.028004647183596777
45.0,0.6614595279844837,0.6150116746057426,3.938625,164.7432,1.0,0.11022977651872835,0.21421487432303174,0.242411744187984,0.2915436866175255,0.2730675796737948,0.6685561080262868,0.4970942419431552,0.3843587131236836,1.9590520405839282,0.6646697142424581,0.2198170491040045,1.9299800921994987,0.27628051361648087,0.2806214227309894,0.508606493473053,0.3808151569017389,0.24246714489331742,0.11389601892395189,0.00034918582563692174,0.05529709070287936,4.244214710982305e-05,0.001121260979314224,0.09475362244391407
46.0,0.6630683995060594,0.6474975220719921,4.02615,168.40416,1.0,0.11022977651872835,0.21434092296599497,0.24121793459017832,0.2919563843017982,0.2717356733624117,0.6690376189242605,0.49644938042263653,0.382639457960342,1.960033458638036,0.6647330638748521,0.2198264129928681,1.930062306564426,0.2762140877934957,0.2803180914512923,0.5066874027252197,0.3790786021836565,0.24129624753395443,0.11389601892395189,0.0002958317765481964,0.04809107004348334,4.088031979775548e-05,0.0009282104949214276,0.13650497257609479
47.0,0.6636258759718456,0.6511098320891475,4.113675,172.06512,1.0,0.11022977651872835,0.21469730892032707,0.24353863539427592,0.2914193561745906,0.2731432173694822,0.6685855341113188,0.4963888619675515,0.3853795272582801,1.9665767823671094,0.6641126440796279,0.2197018022062846,1.928968231567242,0.27521342786861525,0.2802756809977026,0.5061209797859192,0.3818066374822642,0.24356360679748357,0.11389601892395189,0.00030080030289492376,0.050217023304867325,3.49463496521036e-05,0.001008377472554526,0.08089723161884647
48.0,0.6622591314954198,0.7630104834513904,4.2012,175.72608,1.0,0.11022977651872835,0.2141729159253852,0.24478880529092148,0.29090054404846194,0.2724410449849782,0.6676691294070458,0.49686168767124894,0.3866826716593538,1.961538691610959,0.6626274039165032,0.2193709231642858,1.9260631340482521,0.2739288307915759,0.28007300481168074,0.5061076879501343,0.38318897223903375,0.24478055825510756,0.11389601892395189,0.00022805826945684272,0.03909034956359392,3.011272699335075e-05,0.0007427528303108777,0.10639762863515338
49.0,0.6645477953647065,0.8313203101738965,4.288725,179.38704,1.0,0.11022977651872835,0.20925002811757248,0.246486429795207,0.2899341471333955,0.27267564190686616,0.6548949698265932,0.5038113374097715,0.38886201954841015,1.9160782285935611,0.6460240525803956,0.21430351730151415,1.8815716240670721,0.27556450453041853,0.27975220084773395,0.505641520023346,0.38524971731302204,0.2464345806742134,0.11389601892395189,0.00033120962034492805,0.058089450640181894,3.821350035286414e-05,0.0011573547676414244,0.029703112789480922
50.0,0.6610103492151997,0.7609782126351143,4.37625,183.048,1.0,0.11022977651872835,0.21462353703072906,0.2400743152082294,0.29205332573102927,0.27433072077061255,0.6684493313955838,0.49426594221032866,0.3807720543980261,1.9663718251540308,0.6641368394225867,0.21985003806911663,1.930269733272328,0.27850038255547055,0.27958624885914213,0.49969691038131714,0.37725259721462134,0.24014878712154922,0.11389601892395189,0.00013454120185830634,0.024202690960919426,2.2251135594190045e-05,0.00041384264208968024,0.12539421212826768
51.0,0.6614411050399913,0.831403236893482,4.463775,186.70896,1.0,0.11022977651872835,0.2147669790962347,0.23618374096726766,0.2925235589605593,0.26599413744235656,0.6685434053132808,0.49037020481116833,0.37529603525606914,1.9677741906555382,0.6635744859405731,0.2196677346785103,1.9286691207809639,0.2758374910905203,0.2793503480278422,0.49537357687950134,0.371610368872764,0.23632858916840319,0.11389601892395189,0.00022814483543658577,0.04189581034552248,2.6278659104946126e-05,0.0007881852622992676,0.0750153356501551
