round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_brier,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_auroc,fed_auprc_lift,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
50.0,0.6439493520295888,1.140348496771026,182.528,182.528,0.9971592150692714,0.361939358688429,0.3147956733426952,0.21250708275219282,0.5901026810816709,0.3417830040072464,0.11436304128902318,0.7364643365966798,2.8317076321876824,0.32633078430586476,0.6349609202543081,0.18846719512319665,1.6547303136998648,0.2550955414012739,0.26553734462655376,0.4947673976421356,0.3786406734070232,0.24315145678062655,0.11389601892395189,0.0017380119703642098,1.5240479093044996,0.0008116931790876267,0.002776201149691456
51.0,0.6451833698094065,1.0663411447450764,186.17856,186.17856,0.9971592150692714,0.36357589698761383,0.32096425972629344,0.20448561823061884,0.5749501513611723,0.3294416738846325,0.11436304128902318,0.7382747525449318,2.8706444841791483,0.33074876923753266,0.6346396919380665,0.18433729207451668,1.6184700204280036,0.24714115036695683,0.26314196347492685,0.4924812912940979,0.37752430003202586,0.24247749110393493,0.11389601892395189,0.001724258386870165,1.5473092233296484,0.0008190369574858757,0.0027323866078161987
52.0,0.6473675571289583,1.2206586902184169,189.82912,189.82912,0.9971592150692714,0.36693138137076686,0.3190895042872883,0.2057274896038611,0.5999491435493468,0.33021387467708446,0.11436304128902318,0.7403089386893796,2.8727431865969626,0.3310910957835379,0.6349978407413334,0.18208747938813669,1.598716804225757,0.2400712377560107,0.26123694402065484,0.4940721392631531,0.3769819160863458,0.24199679716793457,0.11389601892395189,0.0016865595502062224,1.5473377837333828,0.0007881786661533885,0.0026814093273316484
53.0,0.6490567851573823,1.8619906078793806,193.47968,193.47968,0.9971592150692714,0.3703895860129963,0.32104047563922833,0.2049902560369791,0.5973172355349451,0.3291830225144052,0.11436304128902318,0.7399958206152975,2.85641976346084,0.32945238504816265,0.6267136715584596,0.17756097333127258,1.558974361077797,0.21976672805402087,0.25763638137991607,0.49019739031791687,0.37658379075841464,0.2418126978167758,0.11389601892395189,0.001660258732579499,1.5565074819605798,0.0007604168982139939,0.002653182309545854
54.0,0.6447615396409744,1.153005708951971,197.13024,197.13024,0.9971592150692714,0.3708165819170874,0.32168727196420466,0.2084189409574717,0.599514004010013,0.33555123736731524,0.11436304128902318,0.7440354869789374,2.8934243810625655,0.33306742168418557,0.6284359081177333,0.17660672517891518,1.5505961213344523,0.22555812163202463,0.2547612211694899,0.4919355809688568,0.3780284734630604,0.243015979224724,0.11389601892395189,0.0016411864384662227,1.5734487187583,0.0007496424092543851,0.0026192919196967217
55.0,0.6471057246874061,1.0376384231659073,200.7808,200.7808,0.9971592150692714,0.3695749648759072,0.33051296641599115,0.19506823573236093,0.5812167458701409,0.31463064960484743,0.11436304128902318,0.742959565839372,2.910965635105702,0.335286701510336,0.6097144603166005,0.16479467315314078,1.446887035298168,0.19733099978122948,0.24441385153023404,0.49184057116508484,0.37766550212305056,0.24294119899746308,0.11389601892395189,0.0015814235458972532,1.5487280532252043,0.0007292878444694953,0.002510600330427558
56.0,0.6485054699036792,1.4542782343870237,204.43136,204.43136,0.9971592150692714,0.3713865306348677,0.32650290909696733,0.20270546595285419,0.5976971911223303,0.3249980004404929,0.11436304128902318,0.7443949478875076,2.921561229331849,0.33634893002581573,0.6160751248331613,0.17014979760544627,1.4939046966958072,0.20502817511920243,0.2504317789291883,0.49221745133399963,0.37785417376085834,0.24294711852527145,0.11389601892395189,0.0015614872117647423,1.5609020350966603,0.0007226611778869166,0.0024729429544437854
57.0,0.6517496452872157,1.2414170648828022,208.08192,208.08192,0.9971592150692714,0.37349975514245126,0.3247677792070959,0.2047233718735721,0.6003900264996626,0.33044017508918505,0.11436304128902318,0.7470441881170905,2.9431254460488656,0.3385390158724024,0.6159172527302461,0.17191869989116876,1.5094355493316978,0.20419081587160054,0.2515416238437821,0.4931320250034332,0.37721680482792574,0.24250450395794096,0.11389601892395189,0.0015340498983237492,1.5643950989469886,0.0007111912201376616,0.002425624062500748
58.0,0.6492891517364674,1.1641361541242727,211.73248,211.73248,0.9971592150692714,0.37659534144368956,0.32821149691593693,0.20112827669959024,0.5738830838412466,0.32658112826667474,0.11436304128902318,0.7480146028644975,2.9662713027126664,0.34161551536217744,0.5688522406970788,0.14523715858735195,1.2751732673319027,0.17970185828057994,0.22324897616297387,0.4921116828918457,0.37910689405372844,0.24424550622127028,0.11389601892395189,0.0015982369085854463,1.6621516740415245,0.0006781447710757044,0.002594057153804099
59.0,0.642873541374126,1.2082181993523764,215.38304,215.38304,0.9971592150692714,0.37833733754359966,0.33086556099911607,0.2008947958162737,0.5748273213952029,0.3253627076653849,0.11436304128902318,0.7498977708162105,2.9954783564871845,0.3448384634887526,0.5921511637683876,0.1564772783814857,1.3738608237568446,0.17821320270585492,0.23791193315181675,0.48965969681739807,0.37732120491764887,0.24276846650537948,0.11389601892395189,0.0015908826740273529,1.6893767117289826,0.0006709756069834279,0.0025803883288972947
60.0,0.6468918645611617,1.2105318399019058,219.0336,219.0336,0.9971592150692714,0.378358585973461,0.32536793042329387,0.20651961143361838,0.6031966613753804,0.3337132846163568,0.11436304128902318,0.7505201567266148,3.022208647263698,0.3481673310443587,0.5778464578595184,0.14761668661923616,1.2960653762428649,0.17446808510638298,0.22869371045775955,0.4910363554954529,0.37876116729381426,0.2439828630584093,0.11389601892395189,0.0014722640565369655,1.595523453084752,0.0006294835316286169,0.002375052178972207
