round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best_threshold,fed_f1_best,fed_auprc,fed_brier,fed_auprc_lift,fed_auroc,fed_prevalence,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6632646798747214,3.5341976052191852,183.048,183.048,1.0,0.3266833194620239,0.5700258187241639,0.35312348165034174,0.30959834693354044,0.20401765446498446,2.7220105354250013,0.7243094385119636,0.11208307111390807,0.30788747133213973,0.6319264502736258,0.19329585858400744,1.6971256801615748,0.25797691785471827,0.26171204316899677,0.5153405070304871,0.32539054064187173,0.21601948130068768,0.11389601892395189,0.0019009070137388955,1.6606359138404514,0.0009069018125824347,0.003089736990774282,0.0034230716743184862
51.0,0.6627782297439985,3.33068464111384,186.70896,186.70896,1.0,0.3208477656160438,0.5780580412645696,0.35598844739852303,0.3111532138926909,0.2019180824607897,2.732444211702775,0.725917257620153,0.11208307111390807,0.3089648724111987,0.6326907244341691,0.19454901385385065,1.7081283059046215,0.2589215355172802,0.26374200287243765,0.5306575894355774,0.31912120494987056,0.21497633770937916,0.11389601892395189,0.001763055719019124,1.5774821317954775,0.0008155761383324085,0.002891815278220212,0.003953019755689879
52.0,0.6744489000547966,4.303913503182671,190.36992,190.36992,1.0,0.32938364137078746,0.5809785766073409,0.3538617374154729,0.31101830451065304,0.20800374106741654,2.7315092558378584,0.725397118183344,0.11208307111390807,0.3046482471876256,0.6327471593186531,0.19274663418279528,1.6923035238965793,0.2584870647309246,0.26403007937613143,0.5515007972717285,0.32801444942034397,0.2209628568326324,0.11389601892395189,0.0019546538051590256,1.7893822927235306,0.000935519881688473,0.0031643263695381478,0.0037327069835096727
53.0,0.6624100240266537,4.048713065357392,194.03088,194.03088,1.0,0.33320856998881715,0.6041944993224962,0.36000657323504076,0.31699798288822423,0.21119643160035992,2.7894959309654475,0.7271704172401998,0.11208307111390807,0.2977491901917461,0.6308245833117692,0.1920088273272742,1.6858256253493642,0.2541730670762929,0.2615854468198115,0.5530146360397339,0.3324978890975141,0.22476603841259196,0.11389601892395189,0.0017478277770394703,1.6372994641533296,0.0008357925934836901,0.0028259143784982754,0.003756174718882329
54.0,0.678571698960119,4.3804827574038345,197.69184,197.69184,1.0,0.3086118483674334,0.5736947632092886,0.3584217915008467,0.3177870472432967,0.195351224328594,2.789763405685774,0.7262109755918246,0.11208307111390807,0.30626230878499866,0.6313758054300875,0.19401975911380148,1.7034814820292186,0.25722145804676755,0.2589254360294978,0.5037150979042053,0.30790933430329886,0.20860300211394045,0.11389601892395189,0.0017392597120915374,1.6660993892965053,0.0008055450559569131,0.0028391721452173005,0.003814230685069024
55.0,0.6722879891153004,4.4191054864348995,201.3528,201.3528,1.0,0.3108324811706059,0.5686443950411205,0.35696484553181823,0.3169958748111506,0.19599169058157886,2.781181591063975,0.727365007539805,0.11208307111390807,0.30767959670266165,0.6270046054981959,0.19085495055648927,1.6756946586862065,0.2567191844300278,0.25930886686311283,0.5277503132820129,0.3104685800221165,0.2099038555164905,0.11389601892395189,0.0017990599484292566,1.7595386523789784,0.000834795715163984,0.0029301619239375885,0.003911614681234223
56.0,0.6810602124187318,4.389353931822652,205.01376,205.01376,1.0,0.3127885024149419,0.5758732618608138,0.3636099978102673,0.32023424595680033,0.19671874910839499,2.809764920533853,0.7301689622164995,0.11208307111390807,0.3101587556229882,0.6279593677867321,0.19343139874770868,1.698315714413709,0.2558408512606986,0.2598308951818548,0.5302685499191284,0.31214360499309235,0.21093484829382766,0.11389601892395189,0.0017024895371275232,1.7003753219614737,0.0007863381535614177,0.0027751510115715137,0.003163136858844521
57.0,0.6846349994901133,4.7394135975868075,208.67472,208.67472,1.0,0.31923048256240033,0.5822460460130189,0.3643339615952986,0.32430241861663334,0.20102122408251502,2.8476736201812183,0.7324131785258172,0.11208307111390807,0.3097029554057268,0.6271397881923613,0.19200890542499985,1.6858263110425638,0.25477847751629656,0.2580560649724915,0.5322279334068298,0.3184887232728892,0.21595089579209584,0.11389601892395189,0.0016956700515964335,1.7277375197845686,0.0007425939400512425,0.0028096435259692743,0.0028510662272804004
58.0,0.6758521485627952,4.83929481457414,212.33568,212.33568,1.0,0.31346825684070584,0.5784363612767058,0.36333019794922017,0.3215289701128831,0.1963723257674436,2.816406962339279,0.730907420908324,0.11208307111390807,0.31318106112876815,0.6225293580619109,0.19286268880099272,1.6933224762646595,0.25840336134453784,0.2587960257159556,0.5003063082695007,0.31251174303607654,0.21063035289541052,0.11389601892395189,0.0015909535747082744,1.6526105783887033,0.0007149271806372909,0.00261065057878257,0.004006973863885898
59.0,0.6874903058363605,5.093442257625354,215.99664,215.99664,1.0,0.31754882190602324,0.5769639230791016,0.36362056193431513,0.32542863284376095,0.19959158371815375,2.8596120897236985,0.732310693703612,0.11208307111390807,0.3117951322293375,0.6243373073765828,0.19183065656346512,1.6842612970656157,0.25408469489829943,0.2570048309178744,0.5403695106506348,0.3170484549129382,0.21447419168259568,0.11389601892395189,0.0015867553869097965,1.6818676798939123,0.0007136472151407479,0.0025991659179553095,0.003770954452487266
60.0,0.6847469210609868,5.442541517662614,219.6576,219.6576,1.0,0.31235719965332553,0.5642546035635387,0.36288940455208313,0.32419694780774183,0.1950950100265066,2.8480073006921884,0.7323196571520458,0.11208307111390807,0.3131823930865839,0.6265047482858579,0.19375316589582753,1.7011408100681382,0.25486725663716814,0.2561188811188811,0.5388430953025818,0.31179914223261346,0.20893919360590787,0.11389601892395189,0.0015507339122080388,1.6750529581313458,0.0006922938239730825,0.0025450965514798004,0.003584859594471249
