round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1_best,fed_auprc,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.613490888976834,0.5817825480302741,10.0496,40.15616,0.0,0.11425154223844894,0.714512823328943,0.32256787800210507,0.5688210174799655,2.571923479041558,0.35527930693075926,0.28395675635081064,0.20196379566855746,0.317869883427134,0.6634119328921582,0.22726839732474918,1.9954024686016092,0.2727272727272727,0.28207847295864263,0.5147693157196045,0.37628710898703127,0.23958842402372338,0.11389601892395189,0.0,0.0,,
32.0,0.592705202970433,0.699346376184799,10.0496,40.15616,0.0,0.11425154223844894,0.7261854691376906,0.31163338827282083,0.5695562566143131,2.71519785714509,0.3652573594064802,0.2996083436678902,0.1943969452981923,0.32913548184881886,0.6634119328921582,0.22726839732474918,1.9954024686016092,0.2727272727272727,0.28207847295864263,0.5147693157196045,0.37628710898703127,0.23958842402372338,0.11389601892395189,0.0,0.0,,
33.0,0.6403174378005672,0.6239287013298627,10.9632,43.80672,0.9971592150692714,0.11425154223844894,0.6855699159697822,0.3367495179850757,0.5690154219647731,2.217930879123936,0.32137468260456786,0.24907182307149336,0.21265666893224533,0.2961800192495419,0.663400362297652,0.22847994921226045,2.0060398192215656,0.2747554676338059,0.28293150247485227,0.5135870575904846,0.3757622301926508,0.23888805751550657,0.11389601892395189,0.007758241434185044,1.5955409719608724,0.005026641175131498,0.01016786413874881
34.0,0.6378455151231762,0.6119535572765111,10.9632,43.80672,0.0,0.11425154223844894,0.7014535225717757,0.34513590913033787,0.5902355491071959,2.417437973889712,0.33736774566660144,0.26965157371731696,0.21881055734940943,0.29700547529624727,0.663400362297652,0.22847994921226045,2.0060398192215656,0.2747554676338059,0.28293150247485227,0.5135870575904846,0.3757622301926508,0.23888805751550657,0.11389601892395189,0.0,0.0,,
35.0,0.6127533873075952,0.6145952746999864,10.9632,43.80672,0.0,0.11425154223844894,0.7183550764375476,0.32985765496664,0.5679309143012136,2.6289969588896045,0.3587782985097594,0.291277330080009,0.20546357749102379,0.3214417544542678,0.663400362297652,0.22847994921226045,2.0060398192215656,0.2747554676338059,0.28293150247485227,0.5135870575904846,0.3757622301926508,0.23888805751550657,0.11389601892395189,0.0,0.0,,
36.0,0.5918529603753887,0.657958474216103,10.9632,43.80672,0.0,0.11425154223844894,0.7305450657205478,0.3343258010086383,0.5893298676658395,2.7682440475727015,0.36916055756428984,0.3058928612994333,0.21078317079186748,0.32092643794292397,0.663400362297652,0.22847994921226045,2.0060398192215656,0.2747554676338059,0.28293150247485227,0.5135870575904846,0.3757622301926508,0.23888805751550657,0.11389601892395189,0.0,0.0,,
37.0,0.6410953299798415,0.7281264521467283,11.8768,47.45728,0.9971592150692714,0.11425154223844894,0.686597749980092,0.325281207452431,0.5237393465507966,2.2237746050441523,0.31892239825485313,0.2500599732353036,0.20466702136276566,0.29746191893175755,0.6624639222086592,0.22496336267407568,1.9751644069691603,0.2739450770261219,0.2820760177503376,0.5176064372062683,0.3738880463848596,0.23774437376638127,0.11389601892395189,0.006440762123413232,1.4031854695640504,0.004685748561723783,0.007995998684142823
38.0,0.639860084227257,0.7460907792528417,11.8768,47.45728,0.0,0.11425154223844894,0.7052448384852336,0.32622160130402833,0.5588110971290217,2.435613358592156,0.3401036461727748,0.2717098620910928,0.20604494025804232,0.3078841586928311,0.6624639222086592,0.22496336267407568,1.9751644069691603,0.2739450770261219,0.2820760177503376,0.5176064372062683,0.3738880463848596,0.23774437376638127,0.11389601892395189,0.0,0.0,,
39.0,0.6083276627637937,0.6391818696994197,11.8768,47.45728,0.0,0.11425154223844894,0.7208422641725384,0.33825459361595067,0.5720475609774825,2.6430886915244716,0.3624049523626281,0.29197867262931626,0.21055060778128548,0.31370658476419777,0.6624639222086592,0.22496336267407568,1.9751644069691603,0.2739450770261219,0.2820760177503376,0.5176064372062683,0.3738880463848596,0.23774437376638127,0.11389601892395189,0.0,0.0,,
40.0,0.5921000216632349,0.8137668451241279,11.8768,47.45728,0.0,0.11425154223844894,0.736250301868988,0.33616924534618514,0.5881769645691338,2.835608383663656,0.37007108222682544,0.3124125145333654,0.20950244237634338,0.32560696363757663,0.6624639222086592,0.22496336267407568,1.9751644069691603,0.2739450770261219,0.2820760177503376,0.5176064372062683,0.3738880463848596,0.23774437376638127,0.11389601892395189,0.0,0.0,,
41.0,0.6389067435109078,0.7673326994139271,12.7904,51.10784,0.9971592150692714,0.11425154223844894,0.6912815548127581,0.3352424796327365,0.5503912537832277,2.2700334826149042,0.3275866891928077,0.25548695437880253,0.2119161217213321,0.2971465030340559,0.6615983363242023,0.2270700530531318,1.9936610181673333,0.27107679465776297,0.2860858257477243,0.5114165544509888,0.3743075660184139,0.23799152292148854,0.11389601892395189,0.006109805922702825,1.4027552565094084,0.004437694094244844,0.007613999171908604
42.0,0.6375372337131064,0.8083162815409054,12.7904,51.10784,0.0,0.11425154223844894,0.71048283541697,0.328888995603527,0.5698799571934837,2.511136325930045,0.3478691729135426,0.2803990535314084,0.2058895942780351,0.31317322209567117,0.6615983363242023,0.2270700530531318,1.9936610181673333,0.27107679465776297,0.2860858257477243,0.5114165544509888,0.3743075660184139,0.23799152292148854,0.11389601892395189,0.0,0.0,,
43.0,0.6109686860896588,0.7593411402271266,12.7904,51.10784,0.0,0.11425154223844894,0.7235612936948763,0.3288955772060506,0.57463031557725,2.681638411483672,0.3567620497501636,0.2965873680541339,0.20533904657376184,0.32056050946002573,0.6615983363242023,0.2270700530531318,1.9936610181673333,0.27107679465776297,0.2860858257477243,0.5114165544509888,0.3743075660184139,0.23799152292148854,0.11389601892395189,0.0,0.0,,
44.0,0.5854646285882593,0.8334722752784385,12.7904,51.10784,0.0,0.11425154223844894,0.7381378422446027,0.3478780656162519,0.6142769262567961,2.864339786058153,0.374591387575592,0.3152433363448921,0.2181175622411926,0.3262617721734356,0.6615983363242023,0.2270700530531318,1.9936610181673333,0.27107679465776297,0.2860858257477243,0.5114165544509888,0.3743075660184139,0.23799152292148854,0.11389601892395189,0.0,0.0,,
45.0,0.6383945058691027,0.8999107236531785,13.704,54.7584,0.9971592150692714,0.11425154223844894,0.6921241870048298,0.3284886105408878,0.539188760011379,2.298273983601886,0.3283629589909559,0.2586831846583827,0.20674260223995386,0.30091558234439353,0.6612820273930436,0.22806076599308564,2.002359416489889,0.27254841047944495,0.28181143281366,0.5146422386169434,0.37651821069925234,0.23945372544285995,0.11389601892395189,0.005828878061080057,1.4069061417831108,0.004385969172876092,0.007146300856166391
46.0,0.6343693922605558,0.9081402143140144,13.704,54.7584,0.0,0.11425154223844894,0.712130786641925,0.3484200957051478,0.5795825579807857,2.4797927874735257,0.34818391725185877,0.2767166025799787,0.2202962850956681,0.3003356060972219,0.6612820273930436,0.22806076599308564,2.002359416489889,0.27254841047944495,0.28181143281366,0.5146422386169434,0.37651821069925234,0.23945372544285995,0.11389601892395189,0.0,0.0,,
47.0,0.6087116716958509,0.7312738089000724,13.704,54.7584,0.0,0.11425154223844894,0.7282021152761262,0.3113720785491928,0.56825399575524,2.716843015483922,0.367792362024185,0.3009096304248917,0.1949416153141113,0.3242504046018859,0.6612820273930436,0.22806076599308564,2.002359416489889,0.27254841047944495,0.28181143281366,0.5146422386169434,0.37651821069925234,0.23945372544285995,0.11389601892395189,0.0,0.0,,
48.0,0.588539338234579,0.8708879315676178,13.704,54.7584,0.0,0.11425154223844894,0.7403139429119192,0.3101931423580877,0.5946584926636983,2.837972337115108,0.3762145539690423,0.3120686089793149,0.19567065776365156,0.3328698678625007,0.6612820273930436,0.22806076599308564,2.002359416489889,0.27254841047944495,0.28181143281366,0.5146422386169434,0.37651821069925234,0.23945372544285995,0.11389601892395189,0.0,0.0,,
49.0,0.6400056103348806,0.8878033467365375,14.6176,58.40896,0.9971592150692714,0.11425154223844894,0.6943357592734503,0.31619404327362605,0.5653444223802846,2.3387341269824895,0.32863789761000883,0.2633731856236357,0.20074736761339743,0.2987063350197365,0.6625290287642972,0.22741232712147863,1.9966661633127083,0.2734318487134442,0.28530548004006295,0.5138673186302185,0.37660582400729037,0.23950058011468428,0.11389601892395189,0.006029306222271929,1.5304819858865812,0.004056266366894124,0.007863723115313572
50.0,0.6389152184315362,1.033956387424212,14.6176,58.40896,0.0,0.11425154223844894,0.718442223924158,0.30623594785326547,0.5505241194701714,2.5802851009963343,0.34810181588273714,0.28819842089733,0.19187549086868005,0.32201599090583266,0.6625290287642972,0.22741232712147863,1.9966661633127083,0.2734318487134442,0.28530548004006295,0.5138673186302185,0.37660582400729037,0.23950058011468428,0.11389601892395189,0.0,0.0,,
51.0,0.6066532460227774,0.7447303458213946,14.6176,58.40896,0.0,0.11425154223844894,0.7294427116341341,0.3243494186157354,0.5776757800419986,2.755187451877711,0.36488441305303876,0.3052630748391897,0.2027925597475218,0.3190368065210411,0.6625290287642972,0.22741232712147863,1.9966661633127083,0.2734318487134442,0.28530548004006295,0.5138673186302185,0.37660582400729037,0.23950058011468428,0.11389601892395189,0.0,0.0,,
52.0,0.5871446296066235,0.9107565602321124,14.6176,58.40896,0.0,0.11425154223844894,0.7452982517392388,0.3367649044438596,0.5946166951110347,2.9412078361665626,0.38543406617894566,0.3236052094568413,0.2095545537437241,0.3280233566494806,0.6625290287642972,0.22741232712147863,1.9966661633127083,0.2734318487134442,0.28530548004006295,0.5138673186302185,0.37660582400729037,0.23950058011468428,0.11389601892395189,0.0,0.0,,
53.0,0.6393697916422006,1.013905136993656,15.5312,62.05952,0.9971592150692714,0.11425154223844894,0.6981700199209656,0.3425338141604682,0.5691086490039754,2.3695554040540974,0.33417201971371824,0.2670951222773125,0.21606956680008474,0.29302055319340853,0.6597363616197809,0.2254072581939704,1.9790617821723366,0.26918929516714046,0.2828282828282829,0.5154430270195007,0.37687949605788235,0.23989127588646486,0.11389601892395189,0.00563712975777171,1.5048484795261174,0.0038040188654649503,0.007363772801288092
54.0,0.6328678945948673,0.9608676937663014,15.5312,62.05952,0.0,0.11425154223844894,0.7179843473398425,0.3203134290719468,0.5646379016875379,2.559693712758586,0.34782285679145875,0.2859526640782134,0.19942411290338036,0.3179497212908199,0.6597363616197809,0.2254072581939704,1.9790617821723366,0.26918929516714046,0.2828282828282829,0.5154430270195007,0.37687949605788235,0.23989127588646486,0.11389601892395189,0.0,0.0,,
55.0,0.6060331307025598,0.8900458299154874,15.5312,62.05952,0.0,0.11425154223844894,0.7375334113963927,0.3111165514530997,0.5916336078750656,2.8115474424069253,0.37099093258208815,0.3126669163128607,0.19370087532432678,0.33059784326587194,0.6597363616197809,0.2254072581939704,1.9790617821723366,0.26918929516714046,0.2828282828282829,0.5154430270195007,0.37687949605788235,0.23989127588646486,0.11389601892395189,0.0,0.0,,
56.0,0.5809000596797291,0.9450542339294014,15.5312,62.05952,0.0,0.11425154223844894,0.7500719040799801,0.3291904898731323,0.61250417126969,2.986672007202127,0.38207751282856683,0.32968700563108,0.20554296002002817,0.33349816180615643,0.6597363616197809,0.2254072581939704,1.9790617821723366,0.26918929516714046,0.2828282828282829,0.5154430270195007,0.37687949605788235,0.23989127588646486,0.11389601892395189,0.0,0.0,,
57.0,0.6435843713918221,1.2534653114208214,16.4448,65.71008,0.9971592150692714,0.11425154223844894,0.6994477957448918,0.33272376239272095,0.5624517634028858,2.385492775300378,0.3306347612153906,0.2687581847132242,0.21042311703760483,0.2922865342006311,0.6577590198054946,0.22406492370373932,1.9672761683913373,0.265406427221172,0.2798251093066833,0.5179947018623352,0.3771338821900402,0.24016196440714177,0.11389601892395189,0.0050125105133351795,1.4012022390961647,0.003552757412112807,0.006411714110074287
58.0,0.6311958819422352,1.0273546497104844,16.4448,65.71008,0.0,0.11425154223844894,0.7201528475297417,0.32893595244705237,0.5846252318940202,2.6062381819973823,0.3531213086273053,0.2913645214018422,0.20631533443017738,0.31379348095606807,0.6577590198054946,0.22406492370373932,1.9672761683913373,0.265406427221172,0.2798251093066833,0.5179947018623352,0.3771338821900402,0.24016196440714177,0.11389601892395189,0.0,0.0,,
59.0,0.6042592400557543,0.8625570178746769,16.4448,65.71008,0.0,0.11425154223844894,0.7332640839964024,0.3187556277102732,0.5799842109108967,2.7535335163736696,0.36565980108635393,0.3057688312213864,0.19913457316526312,0.3215663868530398,0.6577590198054946,0.22406492370373932,1.9672761683913373,0.265406427221172,0.2798251093066833,0.5179947018623352,0.3771338821900402,0.24016196440714177,0.11389601892395189,0.0,0.0,,
60.0,0.5803662155063709,1.0135710468660692,16.4448,65.71008,0.0,0.11425154223844894,0.7483559234714455,0.3103050655275954,0.5758838333441811,2.990378297184973,0.38387084321368636,0.33024368945152965,0.1921505894865188,0.33841854636537616,0.6577590198054946,0.22406492370373932,1.9672761683913373,0.265406427221172,0.2798251093066833,0.5179947018623352,0.3771338821900402,0.24016196440714177,0.11389601892395189,0.0,0.0,,
