round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_auroc,fed_f1_best,fed_auprc_lift,fed_f1,fed_prevalence,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
46.0,0.6412178349195434,1.0694152063286775,91.264,91.264,0.0,0.32720962501069556,0.20366276451658571,0.7365967061774529,0.35799142567368375,2.7407572996679126,0.32637721448849116,0.11442598187311177,0.31088515310979725,0.5618941204440437,0.4434043444896788,0.10246676660049417,0.8996518716682362,0.0887907775324994,0.2045002711006687,0.348281592130661,0.3713994411023875,0.24003978394444883,0.11389601892395189,0.0,0.0,,
47.0,0.6328209238072785,0.9550521038871536,94.91456,94.91456,0.9971592150692714,0.3217475945621759,0.20189635453779706,0.7146690649868773,0.34118284300967494,2.5399596065931442,0.31261701406243475,0.11442598187311177,0.29143643824401966,0.5390340443663035,0.4392432349294011,0.10190393859653735,0.8947102766127267,0.09050880626223091,0.2045002711006687,0.32980480790138245,0.3726931428779107,0.2409043064834037,0.11389601892395189,0.004026563109625722,1.6585303358733654,0.0022544086942958225,0.005957168916431971
48.0,0.6382472180549665,1.0430383849101785,94.91456,94.91456,0.0,0.3426756106019628,0.21344780789244347,0.7374147972838446,0.36464331878602724,2.8055932097681895,0.314545448810644,0.11442598187311177,0.3187911519311793,0.6090613654050282,0.4392432349294011,0.10190393859653735,0.8947102766127267,0.09050880626223091,0.2045002711006687,0.32980480790138245,0.3726931428779107,0.2409043064834037,0.11389601892395189,0.0,0.0,,
49.0,0.6346781102783684,0.9725480399092664,98.56512,98.56512,0.9971592150692714,0.3203429488808322,0.20060859913108411,0.7174115528587596,0.34352500603719177,2.5984788504342746,0.3112807565855702,0.11442598187311177,0.2981452578681789,0.5619575738389148,0.46600387406595056,0.10712598535945009,0.9405595241303198,0.14054553860379104,0.20450951154489178,0.34445202350616455,0.37399260831068804,0.2414847087934587,0.11389601892395189,0.0038924598811833798,1.6669679721817374,0.002114845984902236,0.00583423678052763
50.0,0.6376816253266779,1.0177646868780972,98.56512,98.56512,0.0,0.29654343343672535,0.18614888819729913,0.7360780699990728,0.3619770425860861,2.841268193927123,0.3329313832398266,0.11442598187311177,0.32290393854642535,0.5447917882266782,0.46600387406595056,0.10712598535945009,0.9405595241303198,0.14054553860379104,0.20450951154489178,0.34445202350616455,0.37399260831068804,0.2414847087934587,0.11389601892395189,0.0,0.0,,
51.0,0.6398240497247406,1.010756566170849,102.21568,102.21568,0.9971592150692714,0.3150793238005495,0.1968389049964234,0.7181668388395552,0.3440679413888991,2.630439705326842,0.31651641363406774,0.11442598187311177,0.3016089639337281,0.5481276380297732,0.4640889155762741,0.10626029014505711,0.9329587737039946,0.1380272952853598,0.2045002711006687,0.347173810005188,0.3748336403195551,0.24209013484876926,0.11389601892395189,0.0036763580744180995,1.6305228291312233,0.001996835407884539,0.005525902238878119
52.0,0.6360239291635221,0.9337700911265211,102.21568,102.21568,0.0,0.3066282141859968,0.1914172924712783,0.736373268829975,0.36155525729435567,2.8189569311127403,0.3274778481889343,0.11442598187311177,0.319963124126618,0.5569340618344142,0.4640889155762741,0.10626029014505711,0.9329587737039946,0.1380272952853598,0.2045002711006687,0.347173810005188,0.3748336403195551,0.24209013484876926,0.11389601892395189,0.0,0.0,,
53.0,0.6359718310033047,0.8906162468273647,105.86624,105.86624,0.9971592150692714,0.32386504635918484,0.20089965119991504,0.7223138959166368,0.34820115565923554,2.62487569286716,0.318485408808638,0.11442598187311177,0.30107085765415426,0.5478182796816542,0.4492450726711142,0.10374828564363209,0.9109035295860919,0.14051712467848923,0.20450951154489178,0.3527476489543915,0.37613481551827255,0.2432593629670778,0.11389601892395189,0.0035199630021326947,1.6181081978138536,0.0018358714539265686,0.005384158411665121
54.0,0.6372444702351187,0.8715997629699013,105.86624,105.86624,0.0,0.33202829328733546,0.20464411988875228,0.7396195270711394,0.3628410551835496,2.8837732513531122,0.3312533231543265,0.11442598187311177,0.32699639244996426,0.5701203081280383,0.4492450726711142,0.10374828564363209,0.9109035295860919,0.14051712467848923,0.20450951154489178,0.3527476489543915,0.37613481551827255,0.2432593629670778,0.11389601892395189,0.0,0.0,,
55.0,0.6378023584510455,0.9988043311002194,109.5168,109.5168,0.9971592150692714,0.3395835765161435,0.21257122090988767,0.7217298681641907,0.34667001067532016,2.635940388546413,0.311237195863607,0.11442598187311177,0.3024740926153917,0.5882867789955778,0.43771372030053024,0.1012520629204789,0.8889868485050797,0.11346765641569459,0.20452799493876814,0.35517367720603943,0.3733278836371932,0.24140827132663129,0.11389601892395189,0.003238811597247074,1.542810473125428,0.0017154180951095034,0.0049274104869069975
56.0,0.6383116677091543,0.9040891470618686,109.5168,109.5168,0.0,0.33122463749499675,0.2076875528326616,0.736981537751638,0.35883092988613224,2.8618780501383743,0.315683784876217,0.11442598187311177,0.3249906804108638,0.6053875361560783,0.43771372030053024,0.1012520629204789,0.8889868485050797,0.11346765641569459,0.20452799493876814,0.35517367720603943,0.3733278836371932,0.24140827132663129,0.11389601892395189,0.0,0.0,,
57.0,0.6377749127459381,0.9067496454609525,113.16736,113.16736,0.9971592150692714,0.31453014172315497,0.19679577842322257,0.7224258223748983,0.34943305682367015,2.6612605980315704,0.3188958693108223,0.11442598187311177,0.30555986914768735,0.5509653734934233,0.4510630238988245,0.10492037093961196,0.9211943659739946,0.13919518831447802,0.20453723788864786,0.35129427909851074,0.37492033782078027,0.24240980889481487,0.11389601892395189,0.003095914399488869,1.5271126592997462,0.001673219984861408,0.004681286464128437
58.0,0.6410399395651171,1.4062997895674674,113.16736,113.16736,0.0,0.32197749362028644,0.19960026167843553,0.7404940410222409,0.36449881226197944,2.8513150613476737,0.3265630712929508,0.11442598187311177,0.32375151639966077,0.5681186391252645,0.4510630238988245,0.10492037093961196,0.9211943659739946,0.13919518831447802,0.20453723788864786,0.35129427909851074,0.37492033782078027,0.24240980889481487,0.11389601892395189,0.0,0.0,,
