round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_auprc,fed_f1_best,fed_ece,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6655337638991976,3.0890002550159994,186.70896,186.70896,1.0,0.5953200764405495,2.701642131990085,0.19965423793467646,0.3081413814497943,0.35511592285192217,0.3154159426832872,0.11189427312775325,0.7216411251615027,0.3113613845107019,0.6302511235649638,0.1974716224393234,1.7337886284785313,0.259007955077211,0.2605921388463502,0.5194802284240723,0.3134842383204579,0.21215644414336238,0.11389601892395189,0.0018278978837918541,1.6699828116506978,0.0008315853311076315,0.002966754134906649,0.00503252249203709
52.0,0.6733750613232903,4.516080098459763,190.36992,190.36992,1.0,0.5868671441280743,2.6981497323870163,0.20144785528497836,0.30762500049932495,0.355359529776782,0.319546175398097,0.11189427312775325,0.7189151846977295,0.31145856461618787,0.6307638439653376,0.19872669260306924,1.7448080668715786,0.2601645692158761,0.2606445542225359,0.4943625032901764,0.31806071576206213,0.2134960407625986,0.11389601892395189,0.0018307787637595835,1.712560323676371,0.0008309957418744095,0.002971045008300128,0.003930983222122658
53.0,0.6670898547122371,4.017208785597222,194.03088,194.03088,1.0,0.5822814818070773,2.7674240059734356,0.21090938871532425,0.3151397549368109,0.361710796534283,0.33449225737785426,0.11189427312775325,0.7242024541367732,0.30239890643287237,0.6258798232374584,0.1964273345583521,1.7246198454882447,0.25217111611450627,0.2546693589096416,0.531803548336029,0.33275896330377025,0.2238347606254214,0.11389601892395189,0.001747738033405426,1.672500811801001,0.0008178590596076389,0.0028049063593745868,0.0034938265364797207
54.0,0.670542527982599,4.037418797981536,197.69184,197.69184,1.0,0.5812513294349008,2.786101867135592,0.19500266024748053,0.3177482516220773,0.3618471227955297,0.3098102982178249,0.11189427312775325,0.7245960053690041,0.315422493386057,0.6258176407040764,0.19595612172622112,1.7204826259736135,0.2534388314059647,0.25517075517075516,0.4976271986961365,0.3079549326207044,0.2086063172457046,0.11389601892395189,0.0017163809949418587,1.6781756380478328,0.0007948886842493669,0.0027602143530080976,0.004056609500961764
55.0,0.6714276863557899,6.471141297995627,201.3528,201.3528,1.0,0.5715699976236284,2.7984798574291587,0.19786427276687185,0.3192320103791089,0.3619619457686542,0.31533944878642867,0.11189427312775325,0.7265967269217499,0.3143993121887005,0.625534889006876,0.19458724982153897,1.708464015335465,0.25555687626292645,0.2571460103741309,0.48508909344673157,0.3134977530453807,0.21152813285332958,0.11389601892395189,0.0017395370589999787,1.7385170694269618,0.0007960415954973691,0.002808748752450668,0.0037300221771323435
56.0,0.672856347330047,4.442809210339463,205.01376,205.01376,1.0,0.5656095436847456,2.7978047430266613,0.1978314410014425,0.3186922501091489,0.36399147565007145,0.3156777960322053,0.11189427312775325,0.7273129150773056,0.31243534873439954,0.6262167634672811,0.1959077504582118,1.7200579292329694,0.2565984140134927,0.25774728416237846,0.49304577708244324,0.31384829578805507,0.21148565098886835,0.11389601892395189,0.001574852615776203,1.6071150941079395,0.0007367155507754534,0.002522671961470916,0.003503751126575328
57.0,0.6817362236131863,4.904127293389528,208.67472,208.67472,1.0,0.5787021612730918,2.785047178291204,0.19543057948732762,0.3179169183476433,0.36300016631073684,0.310441852120735,0.11189427312775325,0.7271063968745232,0.31805248985929857,0.6271221311137603,0.19542991662863501,1.7158625777703707,0.25605452111476207,0.2565597667638484,0.491128534078598,0.3089941326743304,0.20924241661794846,0.11389601892395189,0.001694916954779964,1.7653529950002849,0.0007365513308240448,0.002772090215489126,0.0051288108027810414
58.0,0.673404467904147,4.193909880414778,212.33568,212.33568,1.0,0.5595713486380364,2.828468016249033,0.19016751534698617,0.32292287004727155,0.3661008293103097,0.30351271925582507,0.11189427312775325,0.7301982261131491,0.3235782569220717,0.6229809375333972,0.19493622284808493,1.7115279769193987,0.2524345516630833,0.25483530652912906,0.48555803298950195,0.30127004310701994,0.2038781601141844,0.11389601892395189,0.001598497657354323,1.70057258367342,0.000700746617671459,0.0026057185591391464,0.004048917208793912
59.0,0.6688609805013466,4.3166524793674395,215.99664,215.99664,1.0,0.5969341835092641,2.8174194654908074,0.20185479099925382,0.32148928013469474,0.363445864215745,0.3228981113933053,0.11189427312775325,0.728713256556976,0.32020182635625716,0.6231500288461698,0.1957180818775549,1.7183926508286074,0.2502628811777077,0.25604113110539845,0.5186824798583984,0.32018557180996216,0.21517981441833875,0.11389601892395189,0.0015352439076872977,1.6670833785137802,0.0006875659761560889,0.002483604738090691,0.003854571094952221
60.0,0.6729137133871503,4.407024673393925,219.6576,219.6576,1.0,0.5747726480078592,2.8319182364019926,0.1941906011247437,0.3231937587436685,0.3655282719574887,0.31351231376020416,0.11189427312775325,0.7318468019275571,0.3297989859684315,0.6228059479783059,0.1974660708098478,1.733739885515186,0.2540994189799871,0.2548534201954397,0.5021921396255493,0.3118811616283207,0.20752640338298065,0.11389601892395189,0.0015364201685647925,1.7034963694695762,0.0006724814481737774,0.002501042617461975,0.003491928693016114
