round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_brier,fed_prevalence,fed_auprc,fed_f1,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.663994880840441,3.7731869844762107,179.38704,179.38704,1.0,0.7286554580470084,0.3139202814514435,0.1976269419930982,0.11367069486404835,0.3204540701687238,0.3214978540272762,0.36361005317250655,2.8112508234173545,0.5741236230362236,0.6390697613480801,0.21062862408069633,1.8493062889347571,0.2624203821656051,0.26877243359655417,0.5425792336463928,0.3165257847310749,0.2099350167955793,0.11389601892395189,0.002079134985089439,1.7178330309943703,0.0009572041475410589,0.003350228051998157,0.004717728792757309
50.0,0.6667784751247611,4.642858624981194,183.048,183.048,1.0,0.730935810188169,0.31514102338007083,0.19824736520000358,0.11367069486404835,0.32339601117981565,0.32136365721908033,0.36581859231077374,2.850835639657156,0.5746947011374844,0.6362251771217069,0.21075738681750114,1.8504368177980248,0.2620357634112792,0.2692420251682763,0.5484651923179626,0.31852527473099035,0.2114357690365369,0.11389601892395189,0.001904037293074284,1.6095401372112974,0.0008942111281366477,0.0030469205039055512,0.005250885838367357
51.0,0.665663942786144,3.4737750796186204,186.70896,186.70896,1.0,0.7286046004613294,0.3221731616257253,0.20383405582282935,0.11367069486404835,0.32349864657757493,0.3180415303293625,0.3666235800377456,2.831620711527644,0.5845599607916216,0.6374751276141197,0.2086106415837669,1.8315885274537624,0.25986877487361515,0.266373285011649,0.5381771922111511,0.3253395335530509,0.21716583230209374,0.11389601892395189,0.0018916506601734085,1.636613467877396,0.0008990991199760771,0.0030145788759580647,0.004573425133827104
52.0,0.6653388299868565,4.057182338300296,190.36992,190.36992,1.0,0.7296406551865314,0.3304279566054741,0.2080097329950516,0.11367069486404835,0.3228088702127444,0.309282971162908,0.3619588911547445,2.825079594540292,0.5793294013615731,0.6380183557316784,0.20973265172451455,1.8414397070766149,0.25953259532595324,0.2655941292689811,0.5584943294525146,0.3326856207286081,0.22046683092823305,0.11389601892395189,0.0019366078335798383,1.712230621067647,0.0008730739848495855,0.003139279315830479,0.005394924860869552
53.0,0.6729237406030618,3.931129835635172,194.03088,194.03088,1.0,0.7315131190784893,0.30720962061775103,0.19491284278904336,0.11367069486404835,0.32456617372249724,0.3195884681654405,0.3615855306135095,2.838609444306363,0.5707071210630049,0.6365863252439401,0.21006900488479116,1.8443928670154288,0.2623063683304647,0.26445249094768386,0.5184925198554993,0.3105420513791669,0.20860009138932092,0.11389601892395189,0.0018583983312745597,1.6763508823532902,0.0008238541090872458,0.0030275033265727263,0.005327694922802546
54.0,0.6718543508905122,4.359304270007246,197.69184,197.69184,1.0,0.7309093299721267,0.32415552124962166,0.20465999785785105,0.11367069486404835,0.32489608769073447,0.31362928438019383,0.3639784386556837,2.8408676883471022,0.588739173726928,0.6350780066390616,0.20712719168459423,1.81856392911233,0.25873136764225874,0.26588903843278,0.5654568076133728,0.32683544474360626,0.21833897462510166,0.11389601892395189,0.0017956677842252595,1.6557714365644642,0.0008135685659157858,0.002905568223546158,0.004581232846252548
55.0,0.6655172202040884,3.9142501518402524,201.3528,201.3528,1.0,0.7340516309978354,0.3145832065538355,0.19772555274376144,0.11367069486404835,0.33034275788991463,0.3242127947092354,0.36745684392810685,2.9039105666604725,0.571023129161226,0.6354114330223963,0.20751717323279495,1.821987942979409,0.2608196533119045,0.2660174269605331,0.5216553211212158,0.31719523912716313,0.21164548870618133,0.11389601892395189,0.0018037292417059218,1.6984004886362527,0.0008289521103072166,0.00290577677524152,0.004009886936136387
56.0,0.6680681120511032,7.890551095647986,205.01376,205.01376,1.0,0.73289887546084,0.3170552637691918,0.19977395402398207,0.11367069486404835,0.32794589514286504,0.31802290484586415,0.37039990619130336,2.868411268724776,0.5825651817170064,0.6337230674333746,0.20697064657458572,1.8171894727310842,0.261654478976234,0.2678621462594564,0.541252613067627,0.31967840409676684,0.21351089050452063,0.11389601892395189,0.0016415972408372575,1.5765741667410111,0.0007501391043677843,0.0026455540635359005,0.004767433702033238
57.0,0.6734163220348852,3.9635832424727284,208.67472,208.67472,1.0,0.7326525510790848,0.33138606293013784,0.20880195081238453,0.11367069486404835,0.33062159801667146,0.31143413460821007,0.3708240600560747,2.905407821667999,0.6033530476909179,0.6324844992936918,0.2061865966576285,1.8103055629652764,0.25765170097045964,0.2631739262869327,0.5746887922286987,0.334396621498289,0.22365127683508015,0.11389601892395189,0.0016877865087166703,1.6540974718409416,0.0007697345442014173,0.002722932316092761,0.004517991750068373
58.0,0.6648460324764429,4.436970492479517,212.33568,212.33568,1.0,0.7333216069193145,0.3271551907461165,0.2050281724889327,0.11367069486404835,0.33488941528764804,0.31126641255110044,0.3759788472368744,2.943454266545859,0.5764478292590062,0.6293991663850989,0.20678594621641866,1.8155678150128247,0.25083003105922674,0.2647298398045072,0.5439674258232117,0.32966051332318164,0.21904441001697111,0.11389601892395189,0.0016253656644170359,1.626174691684355,0.0007349941459056275,0.002628591884590186,0.004085357504372614
59.0,0.674598701194514,4.107996415411501,215.99664,215.99664,1.0,0.7366465567135744,0.3161860770695929,0.1981508587346021,0.11367069486404835,0.34047486500895496,0.3157382523701834,0.37810423748173855,2.992436706973294,0.5826953155873015,0.6310338077712129,0.206359612610169,1.8118246323249878,0.25267424839545094,0.26734545454545455,0.5501959919929504,0.3187837273400465,0.2128550394379337,0.11389601892395189,0.0016535340529296686,1.6866911051765783,0.0006957585865659771,0.0027332537896999094,0.004184421256741378
60.0,0.6805851962430228,4.947476882822882,219.6576,219.6576,1.0,0.7384565251127644,0.3144509721179666,0.19865460398597132,0.11367069486404835,0.3375361655088225,0.31821928066865496,0.3794887231382869,2.9572122302279653,0.5907704563696999,0.6307124414110021,0.20800191660046627,1.8262439597590208,0.2565415877964592,0.26962025316455696,0.5771228671073914,0.3175988452298048,0.21397001856175138,0.11389601892395189,0.0016928711677043583,1.7590087563016823,0.0006912932095106668,0.002822432263252724,0.005018015240450154
