round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auroc,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_brier,fed_f1_best,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6657348938593043,3.4806836256338975,45.826,183.048,1.0,2.705197656773267,0.724135728213577,0.572806357804749,0.3207686748315035,0.11157960981749523,0.20124151600034315,0.35356314010721235,0.30996353449046027,0.3056652892567675,0.6375383643014481,0.2017321664195847,1.7711959410476041,0.2640144665461121,0.26503210741389377,0.5515020489692688,0.3192946844673824,0.2129426227350773,0.11389601892395189,0.0019737477356266907,1.7099449125271349,0.0010047432417321638,0.003107378067197152,0.0036977655318066512
51.0,0.6595647496063681,3.5549500799842364,46.74252,186.70896,1.0,2.7690683112694283,0.7274243161086353,0.5905009036997414,0.3201210210883915,0.11157960981749523,0.20176754109842493,0.3596968173349065,0.3132827684128972,0.31236488664825446,0.6376291721342536,0.20126465530365145,1.767091222372183,0.26558995065051594,0.2668569389939351,0.5127044916152954,0.3186234103745018,0.2143934984256665,0.11389601892395189,0.001905825940080525,1.6895768338981725,0.0009664318771728023,0.0030002228331041515,0.0043721013414303005
52.0,0.6805989423308729,4.868515014864128,47.65904,190.36992,1.0,2.7561548561836235,0.7281884306744792,0.5858780514995132,0.32072605355663203,0.11157960981749523,0.20169697451063054,0.36185841617483366,0.3163189410823056,0.31147682665407295,0.6367311082686881,0.19957906522891772,1.7522918457946823,0.2641770401106501,0.26593152968329276,0.5224040150642395,0.3188052638457343,0.21447218779982627,0.11389601892395189,0.0019414978192578442,1.759659868428571,0.0009519896424999125,0.0030961790993229077,0.0035001588677840436
53.0,0.6666250437751046,4.777982275677684,48.57556,194.03088,1.0,2.764664391411072,0.7277474179078646,0.5932025698706966,0.3309063813960222,0.11157960981749523,0.20841785605413146,0.36323889269002635,0.31327686260526433,0.3123643770067839,0.6347662908072405,0.19988206749798929,1.7549521869719615,0.2592755214050494,0.2627634660421546,0.5118800401687622,0.3291347888489455,0.2213359427542109,0.11389601892395189,0.0019525086896367376,1.808222192012181,0.000950386298235654,0.0031195952603112168,0.0036972582130129143
54.0,0.6632831951051295,4.290321462441875,49.49208,197.69184,1.0,2.807456949375124,0.7282964476961538,0.566473272982973,0.3070241734647512,0.11157960981749523,0.19214781553353918,0.3621019884195717,0.32287165030097437,0.3166734877863178,0.6324048730223883,0.19736527247824154,1.7328548823995498,0.26299694189602446,0.2633534007941591,0.500954806804657,0.30476047613620505,0.20551431671688938,0.11389601892395189,0.001846911348592491,1.747826958551741,0.0009032385829459138,0.002941484967586233,0.004028692505900815
55.0,0.6688143272325392,4.565117746919306,50.4086,201.3528,1.0,2.778816042316807,0.729553703400273,0.5677250881158307,0.3152547912110323,0.11157960981749523,0.19675963195866217,0.3601122773133495,0.3222584984371926,0.314117115751062,0.6347354442548585,0.1983798416071642,1.7417627365853936,0.262189853104555,0.2639558924879393,0.4871545135974884,0.3134105331644713,0.2097476160286312,0.11389601892395189,0.0018942836597780838,1.8310101348497483,0.0008614306454300858,0.0030953939781742878,0.0032132256455073664
56.0,0.6717733297538067,3.824233084386253,51.32512,205.01376,1.0,2.792456734546876,0.7311659629418035,0.5754686128669297,0.3166260179953216,0.11157960981749523,0.1983735501827113,0.36191896090918607,0.31845948151050085,0.3159356439858084,0.6325078287244803,0.1979430404191366,1.7379276491771212,0.2649133293484758,0.2661983771345525,0.5021575689315796,0.31466907101780106,0.21217854344113657,0.11389601892395189,0.0018994726254511522,1.8729731241692207,0.0008837195889127732,0.003075739608518314,0.003630420014154296
57.0,0.6794366758116653,4.96464285398775,52.24164,208.67472,1.0,2.8275912777145593,0.731852024389388,0.5598348850814555,0.31606143140267395,0.11157960981749523,0.1978322822953191,0.36094686759843236,0.3230818249974081,0.3188995710264502,0.6337643551296059,0.19934347767903982,1.7502234016813265,0.2609732824427481,0.26370887337986043,0.507978618144989,0.3140113437007512,0.2113869435845966,0.11389601892395189,0.0017487921800493564,1.7630888540734304,0.0008526814455183624,0.0027827361131702527,0.0031515872561186254
58.0,0.6714610123865341,4.929351744970641,53.15816,212.33568,1.0,2.8460472578285834,0.731954834579197,0.5607012189863761,0.3083915808257968,0.11157960981749523,0.1931061914534885,0.3630484985038636,0.32500945567216466,0.32076995790210916,0.630322153461824,0.19822428650469986,1.740396972409139,0.2618673752868704,0.2640665755806732,0.5046471953392029,0.3062863717386369,0.20692581619758554,0.11389601892395189,0.0017190614266228157,1.7663823749571748,0.0008643836440246368,0.002699561867238039,0.003507904994435214
59.0,0.6906550342878057,5.735897313782695,54.07468,215.99664,1.0,2.8843656501349333,0.7360670936541237,0.5761571568501976,0.3131424556934711,0.11157960981749523,0.19614889846406805,0.36258067640539415,0.3245563610488214,0.3254836976636182,0.6311766958287481,0.19851996208024808,1.7429929856705475,0.26098160946468313,0.2634255239985117,0.5111834406852722,0.3118709452329612,0.21111395844197628,0.11389601892395189,0.0016243735393399268,1.7028142902017862,0.0007937576926959715,0.0025773102417852244,0.003108708114119473
60.0,0.682689982706695,5.029289924168832,54.9912,219.6576,1.0,2.872473841902927,0.7348174507850026,0.5291815377729654,0.30223296724534215,0.11157960981749523,0.18788864552784748,0.3631324987281858,0.33148206634876387,0.32467846687064994,0.6314060872571412,0.19890923905534325,1.7464108134293481,0.2597572118522386,0.2623303319446311,0.5055465698242188,0.3000768257867922,0.2024452903749211,0.11389601892395189,0.0016149179421475165,1.7240992525421461,0.0008126736571765605,0.0025351753906653323,0.0028139462914691387
