round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_f1_best,fed_f1,fed_brier,fed_ece,fed_auprc_lift,fed_f1_best_threshold,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
42.0,0.15478187606057692,0.10994899553245478,90.3168,90.3168,0.5412350858791136,0.11467774420946628,0.7216873695186954,0.3527974892548184,0.2957217524768709,0.23677006325842906,0.3779450295892078,2.7329209912011154,0.5429775081312309,0.3081038247823598,0.34990927248368564,0.08334140100882881,0.7317323449599733,0.013502779984114376,0.20455572629485672,0.43622466921806335,0.36607059658194685,0.2357544401210004,0.11389601892395189,0.003863799526224233,0.8731198613531888,,0.003863799526224233
43.0,0.1509681844032654,0.14666351754974996,92.29824,92.29824,0.5412350858791136,0.11467774420946628,0.7362115993655025,0.36233470138453483,0.31366129437416235,0.22821664335423017,0.3676016714461645,2.9528409087277443,0.5341305118841977,0.3296117719961148,0.35025004029628953,0.08330537124788864,0.7314160058878919,0.0128,0.2045649717514124,0.438801646232605,0.36539583463956576,0.23521485805628167,0.11389601892395189,0.0041237852012272,0.9537810159381479,,0.0041237852012272
44.0,0.14512593484197328,0.13464215996463208,94.27968,94.27968,0.5412350858791136,0.11467774420946628,0.7449502493654857,0.37139743250758195,0.3180198554817713,0.22539310356521397,0.36495738757500135,3.0423217085971928,0.545387011752928,0.33810563999792603,0.3511561985582286,0.08335698754645476,0.7318691937960714,0.020558002936857563,0.20455572629485672,0.43976256251335144,0.3666034292620365,0.2361000994618848,0.11389601892395189,0.004595312500015922,1.096805006149225,,0.004595312500015922
45.0,0.16412305123576346,0.3298872215697904,95.9488,95.9488,0.4559241291901578,0.11467774420946628,0.6955363892348485,0.32479299118553034,0.2965192773229145,0.2302717022443495,0.3672088793303521,2.419647374849963,0.5326359298226515,0.27487156388186307,0.3529265371660296,0.08373425457959541,0.7351815750075038,0.0216337187616561,0.2045649717514124,0.43936440348625183,0.36681865167021427,0.23627081409028958,0.11389601892395189,0.00615748446725604,0.4988096826709807,0.00615748446725604,
46.0,0.16408099941768525,0.18733569507626938,97.93024,97.93024,0.5412350858791136,0.11467774420946628,0.7110792224882453,0.3388881567584934,0.2870755943795464,0.2400883682962239,0.381191504045323,2.584662504086339,0.5391073856420237,0.29321431142909343,0.3536628511480916,0.08370966190878487,0.7349656528792075,0.009098428453267164,0.20458346517199294,0.4325167238712311,0.36436260552319677,0.23445155250459127,0.11389601892395189,0.003394535533385462,0.8314897584496066,,0.003394535533385462
47.0,0.15529472791811413,0.0810725902983181,99.91168,99.91168,0.5412350858791136,0.11467774420946628,0.7245522957506418,0.34731011445976817,0.3001936262251204,0.23631730976859214,0.37678809275368585,2.7937000452313283,0.52800784868161,0.31288119053448954,0.35907867999244425,0.084387727890689,0.7409190302519221,0.00909090909090909,0.2045649717514124,0.43549007177352905,0.36490469176664014,0.23478907383881484,0.11389601892395189,0.0037994492997142997,0.9489027934614569,,0.0037994492997142997
48.0,0.14946514916629555,0.11137592068751304,101.89312,101.89312,0.5412350858791136,0.11467774420946628,0.737107057652248,0.3612572633419287,0.3196090877285926,0.22552734171445812,0.3640929062805402,2.9016131225137296,0.5460839267793859,0.32303536742720507,0.3483261716958762,0.08309828519814305,0.7295978031824588,0.01623502126014689,0.20457421804375336,0.43749740719795227,0.36538447929776197,0.2352806491983786,0.11389601892395189,0.0045491073820822315,1.1657378798117861,,0.0045491073820822315
49.0,0.1474602362859866,0.21898985874085883,103.87456,103.87456,0.5412350858791136,0.11467774420946628,0.7448055375795014,0.3733594246432852,0.31921947385794625,0.2254151509432138,0.36411507143623795,3.072946148447166,0.5307081761354465,0.34187462045175504,0.3470392881669864,0.0832033884692265,0.7305206034003805,0.01770592763664357,0.20458346517199294,0.4338568150997162,0.3650334092464833,0.235059986584227,0.11389601892395189,0.0047746247199665975,1.2601764251012355,,0.0047746247199665975
50.0,0.16213110165221029,0.2183422148382394,107.52512,107.52512,0.9971592150692714,0.11467774420946628,0.6963891642648381,0.32419563270106766,0.29354173151544977,0.2333920232624354,0.3712344095007726,2.394283121105801,0.5285144984133143,0.27335096699379124,0.34628638380972143,0.08315892944402993,0.7301302559096026,0.020323673315769664,0.20453723788864786,0.4413360059261322,0.36700807218943066,0.2365112245807657,0.11389601892395189,0.0037835425368405212,1.347952477983199,0.00551778370950446,0.0032262654461218745
51.0,0.16410465679055558,0.32672847816723477,109.50656,109.50656,0.5412350858791136,0.11467774420946628,0.7118031562409118,0.3414004183787482,0.2961130571665832,0.23655212449220386,0.3763600601480565,2.598715255195779,0.5407417253192519,0.29415361388561306,0.3456198322298935,0.08297434533780354,0.7285096188761903,0.017651573292402148,0.20453723788864786,0.4373711347579956,0.3667927497772045,0.2363921046938704,0.11389601892395189,0.003314259961005874,0.9096223813248798,,0.003314259961005874
