round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_f1,fed_auprc,fed_prevalence,fed_auroc,fed_auprc_lift,fed_f1_best_threshold,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
50.0,0.6440960318731015,2.05640435502787,182.528,182.528,0.9971592150692714,0.3069698527547795,0.3681038750618289,0.3355290073451824,0.334575927499856,0.11406987724268176,0.7386843947891674,2.8903441411840354,0.5660031988030152,0.1901475849884562,0.593074037900047,0.14636143030205656,1.2850443034341854,0.2110439792047211,0.2384118190212373,0.49318429827690125,0.3664002683812583,0.2350014495999334,0.11389601892395189,0.001720087560121997,1.522794594638981,0.0008237350057601583,0.002674128471297913
51.0,0.6410855852256749,1.3093686872779686,186.17856,186.17856,0.9971592150692714,0.3295892571548926,0.366475211410247,0.31878400928154976,0.3367219151836858,0.11406987724268176,0.7381068455764257,2.908343248004942,0.6007471550250152,0.20513466437207095,0.593493478225622,0.14612252109430485,1.2829466953701913,0.2347089947089947,0.23869966213131222,0.4974009692668915,0.3719255609646034,0.23899917835324502,0.11389601892395189,0.0018235462637851345,1.65370823466219,0.0008096839929362077,0.0028963583325223954
52.0,0.6451963985446814,1.1719481344956435,189.82912,189.82912,0.9971592150692714,0.3304171058370064,0.371207664280791,0.32105031528173056,0.3379567224279025,0.11406987724268176,0.7407407440528804,2.9181270882393906,0.5980008416912036,0.20552416087010475,0.5953919843840646,0.14646941230313776,1.2859923787233956,0.2380424932031014,0.23994424532058942,0.4997837543487549,0.3732777363815925,0.23989675444955996,0.11389601892395189,0.0019465685622691523,1.8087057888042182,0.0007909469171416528,0.003162411505376495
53.0,0.640280349871033,1.2715272690009858,193.47968,193.47968,0.9971592150692714,0.3271870135442928,0.3745910406764127,0.32164040385579257,0.3376661558728679,0.11406987724268176,0.7395198317204655,2.9199883873296137,0.6035291827584274,0.2043730830062733,0.6026357663691662,0.1523072558034188,1.3372482834989519,0.2393347013716384,0.24285840629698416,0.4954981505870819,0.3697745699454784,0.23727486585160582,0.11389601892395189,0.001592985449463667,1.5132638247450814,0.0007575532656018723,0.002469121132542963
54.0,0.6386955947327848,1.43421969006347,197.13024,197.13024,0.9971592150692714,0.3032544621029022,0.37198267831405063,0.3352172118414454,0.33922203192566874,0.11406987724268176,0.741333127773334,2.932024615302208,0.598193353204409,0.1900949400087467,0.6076478668015247,0.15467455500483074,1.3580330240349014,0.23867616861939847,0.24617524339360222,0.4954296350479126,0.3651414422552799,0.23389239662402464,0.11389601892395189,0.0017103613783098711,1.6617877364624292,0.0007651558280642989,0.002697659725707945
55.0,0.6385721063859193,1.2954241108857603,200.7808,200.7808,0.9971592150692714,0.32082781539749233,0.37598384136861357,0.3267751852135466,0.3431059439096647,0.11406987724268176,0.7415272414325205,2.9634146518283844,0.5962421671827147,0.1998628772709652,0.5951224974573557,0.14878051058744132,1.3062836786839909,0.229164265129683,0.2406689078527713,0.4942440986633301,0.3685425570806228,0.2364956380528222,0.11389601892395189,0.001629131667725547,1.6172347554238513,0.0007303588067570919,0.0025630789450445442
56.0,0.648772457957254,1.568385563117163,204.43136,204.43136,0.9971592150692714,0.3356643461998111,0.3757902154996696,0.3198223773100546,0.34139655298740856,0.11406987724268176,0.7407414742435313,2.9474241501392298,0.6130886902402397,0.20831544535486674,0.588804739516301,0.14433060221188107,1.2672137584391803,0.22524835361089407,0.2365871833084948,0.4965639114379883,0.37059432224756916,0.23805321270811633,0.11389601892395189,0.001529768937874756,1.5514760767109692,0.0007154755885229365,0.002371390435594573
57.0,0.6501724243231258,1.680039274144815,208.08192,208.08192,0.9971592150692714,0.31911816225110007,0.375944457850295,0.33159435378190727,0.34583771244659717,0.11406987724268176,0.7439399325496749,2.9861849756922467,0.5943687046534767,0.19723144859835498,0.5972377326473837,0.14968073662077236,1.3141876075643508,0.2319056486654252,0.241210057097065,0.49583324790000916,0.3696278192084535,0.23729628259493332,0.11389601892395189,0.001575182964024974,1.6306956285843626,0.0007034526774938016,0.002472801018842264
58.0,0.6432915458710549,1.1461534357157466,211.73248,211.73248,0.9971592150692714,0.33176090840703065,0.37614581849211637,0.3230885107431379,0.3462565097520325,0.11406987724268176,0.743635229756122,2.987214279528277,0.5959703087168818,0.2052306841025631,0.5936765998254421,0.14678898786890376,1.2887982324203486,0.23493582771372634,0.24259900038446752,0.49759921431541443,0.3729836326779642,0.23988327052020944,0.11389601892395189,0.0015282056735511325,1.6159617693629116,0.0006809080095290154,0.002397429425853551
59.0,0.6479887612408815,1.4091344429819794,215.38304,215.38304,0.9971592150692714,0.32151601360875404,0.37528492256174983,0.32785110474600493,0.34236531414232124,0.11406987724268176,0.7428481795939027,2.95684162037427,0.5674335397636887,0.1986197566597808,0.5896645275540531,0.14480591340384188,1.2713869612995732,0.23569094550437442,0.23873441994247366,0.4981241226196289,0.37459889636575394,0.24104247366683398,0.11389601892395189,0.001452260016297259,1.566500460030511,0.0006696743166536396,0.00225209601519147
60.0,0.634558806746877,1.0455756117489285,219.0336,219.0336,0.9971592150692714,0.3244965097373276,0.38289243411876145,0.3248286053313574,0.3489578331534321,0.11406987724268176,0.7451452602204846,3.012601439339781,0.6045768387106781,0.20198691896329618,0.5930343314347352,0.14623323144809505,1.2839187254273974,0.2420969958766935,0.24292909724912823,0.49974748492240906,0.37487952750892606,0.24133121186471274,0.11389601892395189,0.0013789492896822473,1.5175961493514478,0.0006221253632268158,0.0021475906163245947
