round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auroc,fed_f1_best,fed_auprc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
45.0,0.16096478192985234,0.06459132986764221,54.7584,54.7584,0.9971592150692714,0.23896450582564635,0.6926174590477252,0.3229219944837643,0.2647143768385776,0.3785493430106602,0.5322583038491185,2.3300651983682026,0.28456742509693717,0.11392245720040282,0.35394724682347023,0.08479169492766647,0.7444658358452519,0.11729857819905214,0.2045002711006687,0.44523102045059204,0.38460247754162696,0.24932659070957444,0.11389601892395189,0.005104416822961115,1.142347869114019,0.0038371845604105764,0.006283616515302319
46.0,0.16004946681984553,0.059112627897253314,54.7584,54.7584,0.0,0.23229823922673545,0.7116158926149594,0.34193364352539374,0.2849896799232218,0.3712877679132263,0.5339349021165363,2.5226174929168823,0.30251384198418063,0.11392245720040282,0.35394724682347023,0.08479169492766647,0.7444658358452519,0.11729857819905214,0.2045002711006687,0.44523102045059204,0.38460247754162696,0.24932659070957444,0.11389601892395189,0.0,0.0,,
47.0,0.1557401880839366,0.11971560809922659,54.7584,54.7584,0.0,0.22935464879034995,0.7229127040123439,0.3592674820487264,0.3038860570362868,0.3683106941306985,0.5425041491449,2.706004191596955,0.30755448573634037,0.11392245720040282,0.35394724682347023,0.08479169492766647,0.7444658358452519,0.11729857819905214,0.2045002711006687,0.44523102045059204,0.38460247754162696,0.24932659070957444,0.11389601892395189,0.0,0.0,,
48.0,0.15051975976092494,0.07253122551022738,54.7584,54.7584,0.0,0.22808745267733527,0.7349569121602115,0.3698196214210645,0.31652243408003483,0.36786991375623207,0.5444916423395171,2.824710759379466,0.3162162484212687,0.11392245720040282,0.35394724682347023,0.08479169492766647,0.7444658358452519,0.11729857819905214,0.2045002711006687,0.44523102045059204,0.38460247754162696,0.24932659070957444,0.11389601892395189,0.0,0.0,,
49.0,0.16083139284066456,0.06469514225052748,58.40896,58.40896,0.9971592150692714,0.23644609483186466,0.6930146322991221,0.3218916252569342,0.26366890688879,0.37547519605528024,0.5370143593400568,2.3215503181974237,0.2832410473792373,0.11392245720040282,0.3566489680912118,0.08549104764970196,0.7506061094794203,0.11739202934800734,0.2045002711006687,0.4544944763183594,0.38503296086296074,0.24951294850788394,0.11389601892395189,0.005511458608411763,1.29409200954251,0.0039046431260581654,0.00704671691204186
50.0,0.1634968835031978,0.15528626959716332,58.40896,58.40896,0.0,0.2325348581241385,0.7107246741730275,0.33872644769231747,0.2820418230810614,0.3713789228875141,0.5287243190755148,2.493809125874361,0.29845411200434707,0.11392245720040282,0.3566489680912118,0.08549104764970196,0.7506061094794203,0.11739202934800734,0.2045002711006687,0.4544944763183594,0.38503296086296074,0.24951294850788394,0.11389601892395189,0.0,0.0,,
51.0,0.1565660226305154,0.1256938813193405,58.40896,58.40896,0.0,0.23404941145972158,0.7204718217128875,0.350839175304789,0.296726951247083,0.37448923299811254,0.5393510013087188,2.6461307465873136,0.29574709891428524,0.11392245720040282,0.3566489680912118,0.08549104764970196,0.7506061094794203,0.11739202934800734,0.2045002711006687,0.4544944763183594,0.38503296086296074,0.24951294850788394,0.11389601892395189,0.0,0.0,,
52.0,0.15089544499733365,0.07007859829734156,58.40896,58.40896,0.0,0.221270187346455,0.736520279783225,0.3711954386573359,0.31967298094166835,0.35867306937286325,0.529398085847722,2.8568568166527744,0.31996712615916534,0.11392245720040282,0.3566489680912118,0.08549104764970196,0.7506061094794203,0.11739202934800734,0.2045002711006687,0.4544944763183594,0.38503296086296074,0.24951294850788394,0.11389601892395189,0.0,0.0,,
53.0,0.16394341346222235,0.10436533879645202,62.05952,62.05952,0.9971592150692714,0.23623002915441838,0.6932761435833911,0.32670230838052594,0.2660393336582,0.37525264757862625,0.5363264779793802,2.3363481850178585,0.28079722578911814,0.11392245720040282,0.35146723671965563,0.0837704801279647,0.7354996330811006,0.1252095328328839,0.2045002711006687,0.4475371241569519,0.38601271873919835,0.2503029279162867,0.11389601892395189,0.004948638562791179,1.2171252284897491,0.0035621847781582222,0.006304612446075137
54.0,0.16139634711189374,0.12576994549841147,62.05952,62.05952,0.0,0.23026286523610365,0.7131035127213969,0.34046977239909515,0.2875481209072464,0.3691878840233474,0.5332667342887033,2.5522601061038115,0.30262601569749636,0.11392245720040282,0.35146723671965563,0.0837704801279647,0.7354996330811006,0.1252095328328839,0.2045002711006687,0.4475371241569519,0.38601271873919835,0.2503029279162867,0.11389601892395189,0.0,0.0,,
55.0,0.1551496369230679,0.06577098024944514,62.05952,62.05952,0.0,0.23223805267055014,0.729597874600406,0.36010457326707335,0.3119273950140432,0.3725433251215567,0.5341878729419406,2.7815909853399283,0.3107115469584618,0.11392245720040282,0.35146723671965563,0.0837704801279647,0.7354996330811006,0.1252095328328839,0.2045002711006687,0.4475371241569519,0.38601271873919835,0.2503029279162867,0.11389601892395189,0.0,0.0,,
56.0,0.15131626379558738,0.11111466002932546,62.05952,62.05952,0.0,0.22844255842992506,0.7438584691271611,0.37273509101257085,0.32820500161232374,0.3689266958152959,0.5362001320690457,2.9413727953943156,0.3219392898922771,0.11392245720040282,0.35146723671965563,0.0837704801279647,0.7354996330811006,0.1252095328328839,0.2045002711006687,0.4475371241569519,0.38601271873919835,0.2503029279162867,0.11389601892395189,0.0,0.0,,
57.0,0.16231159347493992,0.10577654954765725,65.71008,65.71008,0.9971592150692714,0.23256932407218464,0.6961245696817526,0.32822699858170024,0.27020887091367685,0.37080566513784463,0.5311014767105937,2.37482085716719,0.2879419073567276,0.11392245720040282,0.34541351924325403,0.0823073384958795,0.7226533400683295,0.12424287191608804,0.20450951154489178,0.4427158832550049,0.38580614375932515,0.25040634431348324,0.11389601892395189,0.004765843634872584,1.2286339404527098,0.0032614517197083327,0.006270870590174485
58.0,0.1607168543970545,0.0840630523966966,65.71008,65.71008,0.0,0.23675798524079378,0.7132714836133497,0.3428998625489621,0.2922095816397259,0.37812504657213125,0.5437234795848349,2.5864839105363338,0.285571569982555,0.11392245720040282,0.34541351924325403,0.0823073384958795,0.7226533400683295,0.12424287191608804,0.20450951154489178,0.4427158832550049,0.38580614375932515,0.25040634431348324,0.11389601892395189,0.0,0.0,,
59.0,0.15548951583004683,0.10569574999932788,65.71008,65.71008,0.0,0.23040015077732923,0.7293267742762359,0.3620053345211199,0.3162130643021465,0.370114230488925,0.5390353560398923,2.816627560596977,0.3125448714820185,0.11392245720040282,0.34541351924325403,0.0823073384958795,0.7226533400683295,0.12424287191608804,0.20450951154489178,0.4427158832550049,0.38580614375932515,0.25040634431348324,0.11389601892395189,0.0,0.0,,
60.0,0.1514792897296962,0.07454820949470684,65.71008,65.71008,0.0,0.22483887028831032,0.7444993535271389,0.3767937051409801,0.33397904601817646,0.3647428326939926,0.5382792746792626,2.993601409250146,0.32469631090543233,0.11392245720040282,0.34541351924325403,0.0823073384958795,0.7226533400683295,0.12424287191608804,0.20450951154489178,0.4427158832550049,0.38580614375932515,0.25040634431348324,0.11389601892395189,0.0,0.0,,
