round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,fed_ece,fed_brier,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6623436800452025,3.6020122475547325,183.048,183.048,1.0,0.3258764544735689,0.36296033818163254,2.8278658739871796,0.6091363370504836,0.32953034695295336,0.20632616835741832,0.11448892245720041,0.7328995368191028,0.31381734811502826,0.6423834817289269,0.2042559892375445,1.7933549492535448,0.26376496191512516,0.27022082843329415,0.5372975468635559,0.3280001805604808,0.21701445367075536,0.11389601892395189,0.0020217443431593107,1.7443397056613321,0.0009607031488186982,0.0031968813362298456,0.003645610263385104
51.0,0.6619356073838607,2.621584957883387,186.70896,186.70896,1.0,0.33042231989329124,0.359063775100321,2.866846318284512,0.5468966952372202,0.3115347765382707,0.19550831809877983,0.11448892245720041,0.7342718393138186,0.320391458785608,0.6391565031585212,0.20276521664651853,1.7802660581306569,0.2635817171373483,0.26849894291754756,0.5564320087432861,0.3105473753432571,0.20729511728421365,0.11389601892395189,0.0019133647970475188,1.6879692023794632,0.0009105695140308384,0.0030233349122740865,0.0038794185120946626
52.0,0.6873233960030535,4.228444600584283,190.36992,190.36992,1.0,0.3283935562739874,0.3577187676574203,2.850097372294085,0.6098983677897567,0.32377062059248674,0.20317438338424437,0.11448892245720041,0.733772091927928,0.3153706910493839,0.6422803628839624,0.2034744295519738,1.786492903565253,0.26237997626496923,0.26694045174537984,0.525178849697113,0.32284910204139805,0.21429515273754324,0.11389601892395189,0.0018774664421261572,1.6953116044942362,0.0009178275053700625,0.002936260950724737,0.0042593250135076295
53.0,0.6777162913498544,3.6450411298010876,194.03088,194.03088,1.0,0.3309991782368169,0.3615579959497462,2.874864911499374,0.5703586655380982,0.3148229497395323,0.19736631744638206,0.11448892245720041,0.7364938143324948,0.3173159697742195,0.6420727071059864,0.2029171926357985,1.7816003979145736,0.26244343891402716,0.2683672113723927,0.5343084335327148,0.3133630343145295,0.208893652896213,0.11389601892395189,0.0017832133625742587,1.6434764273835754,0.000853699034878246,0.002809384705897229,0.004262444675325999
54.0,0.6761574954195961,4.176245885114112,197.69184,197.69184,1.0,0.33332339296261737,0.36150701334421087,2.8971499993702365,0.5723157400154666,0.3280590349532222,0.20479944274157277,0.11448892245720041,0.7357515933526627,0.3140210041151504,0.6364432238457254,0.2002386951104966,1.7580833553470865,0.2598536958183208,0.26650093225605964,0.5278103947639465,0.32668937257599817,0.21668277493212673,0.11389601892395189,0.001718947207481626,1.6193987535043561,0.0008268347154817198,0.0027041126546019363,0.003453332386516933
55.0,0.670127151065931,3.154512005153132,201.3528,201.3528,1.0,0.3358294558611523,0.36547076456789424,2.920029024875848,0.574923540721577,0.30870570396611446,0.19279399492888286,0.11448892245720041,0.7380179005578368,0.3238717700260995,0.6355828208848378,0.20111450816451942,1.765772939779424,0.26251180358829085,0.26508587931296546,0.5443944334983826,0.30661929771657565,0.204957176701153,0.11389601892395189,0.0017139119620700565,1.6507200403175375,0.0007949502389950001,0.002724094057769065,0.004153012214031857
56.0,0.6761204448420437,4.044842185910484,205.01376,205.01376,1.0,0.332923782996692,0.3620975121620687,2.89453567732546,0.5745361900953098,0.31182378312486614,0.1967437394892536,0.11448892245720041,0.7369118036290847,0.3152590658393905,0.6365460666027515,0.20178892342130794,1.7716942640114748,0.2604096331307675,0.2705327413984462,0.5405431389808655,0.310034771719865,0.20913097417424872,0.11389601892395189,0.0017438382490350675,1.7169531184263178,0.000814177953047261,0.002763265978551372,0.003611833386919526
57.0,0.6870861446090408,4.754627778633827,208.67472,208.67472,1.0,0.3352546852757005,0.3648522355574751,2.9155135775626713,0.5731991810399629,0.324541537255025,0.20242579840597116,0.11448892245720041,0.7380039513271469,0.3136770329835928,0.6337821251532727,0.20041671249815224,1.7596463369976962,0.2604155093878458,0.26804956896551724,0.5353323817253113,0.3233117168509868,0.2143918114813866,0.11389601892395189,0.0016776469673676162,1.686030362452584,0.000778722328732015,0.002661308564791924,0.003538136863146473
58.0,0.6772204917838401,8.154061711499654,212.33568,212.33568,1.0,0.3400400312937161,0.36731504097896545,2.949508184797695,0.5841997198194026,0.31477812593624743,0.19710302202675395,0.11448892245720041,0.737240383208106,0.3130775567395918,0.6354988525032317,0.19919982939128525,1.7489621786016114,0.25768799102132434,0.2657402155416903,0.5422115921974182,0.31334437542744903,0.20928853783438442,0.11389601892395189,0.001623014489736727,1.6628246851560107,0.0007245787574808514,0.0026044452850306644,0.003943862195851948
59.0,0.6753379418759382,3.746667293693863,215.99664,215.99664,1.0,0.3374959210710783,0.3677017236059995,2.9333104366075666,0.5642961429137537,0.2969255778505933,0.18693239101059375,0.11448892245720041,0.7391080464280869,0.32552151821736897,0.6369869539413536,0.20119168828475137,1.766450576460329,0.2623111875230259,0.26736059479553903,0.5373985767364502,0.29562660091584064,0.19961452497317114,0.11389601892395189,0.001588034410266898,1.6595432078029262,0.0007286634800305989,0.0025255358978454896,0.0035085208591166222
60.0,0.6891978580138585,4.772988145338137,219.6576,219.6576,1.0,0.3424753603891963,0.37325805046864535,2.9710508308903965,0.57716469769624,0.3158054556592256,0.19791851541647612,0.11448892245720041,0.7405989775310634,0.31530131057121147,0.636342138011943,0.19978564120107395,1.7541055700504367,0.2634455618714473,0.2667268079987972,0.5595672726631165,0.3141484541149698,0.21035321707862617,0.11389601892395189,0.0016977695310730042,1.8089076975029457,0.0007458544759220578,0.002736035867585871,0.003280894676230689
