round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc,fed_prevalence,fed_auprc_lift,fed_auroc,fed_ece,fed_f1_best,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
41.0,0.6458426799154346,0.3351085997866745,21.6581475,150.09936,1.0,0.20962833213021323,0.2312830309132374,0.11246066708621771,2.0699650791884507,0.6677480483046161,0.337299786049045,0.3022249994781435,0.283229630561575,0.5045217807484993,0.6640049070364225,0.2142865609045921,1.8814227479511005,0.2721482339316734,0.2784654982228214,0.4831792712211609,0.33594896301354926,0.2103650012831466,0.11389601892395189,0.0013858230331786363,0.3617979698956333,0.0006759092459305523,0.0034403919693812178,0.0005659194177574561
42.0,0.6472270290804377,0.30546842967401144,22.186395,153.76032,1.0,0.20970492109363922,0.2315062362455996,0.11246066708621771,2.0720233731344,0.667756828196066,0.3374270060256151,0.301477419900261,0.2846779272008061,0.5069076353138988,0.6641372912028494,0.21452100244292313,1.8834811301539724,0.27155542824405615,0.27827483367744893,0.4769696593284607,0.33602985981573386,0.21045052623289678,0.11389601892395189,0.0013657431982584266,0.3690882863857041,0.0006152711977853444,0.0035757888182105764,0.0006093708167395755
43.0,0.6465136504686682,0.3169608410875517,22.7146425,157.42128,1.0,0.20855618666846648,0.23113645494337764,0.11246066708621771,2.0678435473303165,0.6678127863032564,0.33554399284347175,0.30254746211672456,0.2818186000332787,0.50222038879306,0.6637561141556361,0.2143978124078824,1.8823995292674391,0.26918638199653777,0.2780543852929912,0.4875888228416443,0.3342809464676168,0.2093552123753598,0.11389601892395189,0.0013575494234604822,0.37835442664163565,0.000671371863201207,0.003407817321956141,0.0007275299476175083
44.0,0.649453774994943,0.35817724116243554,23.24289,161.08224,1.0,0.20836668980242873,0.2318727239429892,0.11246066708621771,2.0749349506278367,0.6679328186347844,0.3353142016587802,0.3023130540406423,0.28195359934907815,0.4978618904019842,0.6635652871924462,0.21430355658737338,1.8815719689944859,0.2699614340808456,0.2774302213666987,0.48203596472740173,0.33388210718739686,0.20918900447473818,0.11389601892395189,0.0014542054121625652,0.41877956638973046,0.000768231117242252,0.003530506465364417,0.0005918124875458696
45.0,0.6489349903575322,0.35595163006395353,23.7711375,164.7432,1.0,0.21060933953978,0.23194143145498125,0.11246066708621771,2.0747126551313215,0.668250049266604,0.33860016848453556,0.3021140417088382,0.2832262244936549,0.5031230196628725,0.6636587053112142,0.21407913323062183,1.879601545806109,0.27158400452168996,0.2777290387266575,0.48743823170661926,0.3373369623306137,0.21145492217099443,0.11389601892395189,0.0011695711948231278,0.3470308360401759,0.000595203948588947,0.002936109237250055,0.0007675255926765381
46.0,0.6459235342874472,0.3298738939368812,24.299385,168.40416,1.0,0.20908055424385744,0.2319127393052379,0.11246066708621771,2.0744530474453495,0.6686600737614444,0.33641352806781877,0.30248371262338786,0.2817082291236076,0.4972130331192621,0.6633029283543267,0.21404767731619811,1.8793253648234822,0.2707824838478105,0.2768349129380648,0.47253963351249695,0.33522125321585555,0.20996619766813499,0.11389601892395189,0.001172354204990821,0.357872103819318,0.0006172557698994575,0.002902976015195058,0.0006906092876609616
47.0,0.6499094775029257,0.3644506961743885,24.8276325,172.06512,1.0,0.2079325158065738,0.23193879125088276,0.11246066708621771,2.073979103862404,0.6687855777837837,0.33454761795460464,0.3034953606050055,0.2826630550243485,0.5011933367082799,0.6633172096304091,0.2140709071322682,1.87952932117147,0.272057761732852,0.2777427092538821,0.4854412376880646,0.33342055556294936,0.208844853221718,0.11389601892395189,0.0009940857052673818,0.31205724149913294,0.0005029281728944861,0.0025476597351766065,0.0006310152220771527
48.0,0.6474255073300977,0.3502741181252619,25.35588,175.72608,1.0,0.2064767611871963,0.23228059042359558,0.11246066708621771,2.0764353556352253,0.6688458163706373,0.33261397166671125,0.30234139906331164,0.28154112230199996,0.495310013906771,0.663270061340214,0.2138079158848502,1.877220274289036,0.2701978872191638,0.2771582508457587,0.4821682274341583,0.33148879036168594,0.2074360143093871,0.11389601892395189,0.001208624361571628,0.39029047721669485,0.0005999143482374375,0.003154474601701291,0.0007905669977963683
49.0,0.6517255253849179,0.3637879776305887,25.8841275,179.38704,1.0,0.2088967334840453,0.2327375441291515,0.11246066708621771,2.081249649098958,0.6691503950299139,0.33630018506065473,0.3026896537428442,0.2825031263777858,0.5010254071184941,0.6629908485884051,0.2135847934127179,1.8752612727871374,0.27049775068930487,0.27561114269471293,0.4737125337123871,0.33520260153611026,0.20991123377635815,0.11389601892395189,0.0011463778232881714,0.3817539689507612,0.0005185638401392418,0.003186640627202067,0.0006683638401934879
50.0,0.6460558783191784,0.3516923373416255,26.412375,183.048,1.0,0.21102424758266367,0.23273225986598875,0.11246066708621771,2.080671497644902,0.6691225927027799,0.33965367152583603,0.3028724694595354,0.28266200063681,0.5010804669747493,0.663083777278555,0.21359011553117052,1.8753080006578997,0.2710307206431237,0.2760210803689065,0.47208550572395325,0.33846087329514496,0.21202845038163137,0.11389601892395189,0.0013965951967491324,0.47864272376045847,0.0005406642539286463,0.004203583714213308,0.0009651710731207419
