round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_f1_best,fed_ece,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.17145980677381142,0.42516727203917937,183.048,183.048,1.0,0.7327419242569383,0.33652873411953815,0.3683640484661019,0.360186618336883,2.9153729435722515,0.22313465906834004,0.5342716122888336,0.3097224635232803,0.11530715005035247,0.6554736767971028,0.2160681754555764,1.8970652134895483,0.2723660186875738,0.28441710603397774,0.5210757851600647,0.3588063052344374,0.2273813314511185,0.11389601892395189,0.0021004335231602157,1.6874842307634026,0.0010535085026942537,0.0032850284261628448,0.006857624155506149
51.0,0.17267715312654766,0.37411970789079646,186.70896,186.70896,1.0,0.7312788598077112,0.3348762217983674,0.3696027783312659,0.365534615839976,2.9032268197290323,0.22720369728584047,0.5384812715002838,0.30184455801365884,0.11530715005035247,0.6570887284890476,0.2176676326628612,1.9111083488194385,0.2711155378486056,0.2843617920540998,0.5344094634056091,0.36417906628025887,0.2311583897312343,0.11389601892395189,0.0020220632562544137,1.6649099333717459,0.0009762953924440967,0.0032027615335968465,0.0059531800548391686
52.0,0.16533508246364398,0.21715346205499647,190.36992,190.36992,1.0,0.7323048867878047,0.33995131639607223,0.37262404727374787,0.3570883149385749,2.953934163253745,0.22072879555385255,0.5318677265568443,0.3137331865458126,0.11530715005035247,0.6539402718381919,0.2152788992239437,1.8901354170042144,0.27448322602507624,0.27973603734105906,0.5255189538002014,0.35498716012424075,0.22491198229515463,0.11389601892395189,0.002047516329671641,1.7258046046845266,0.0009066614627798513,0.0033304108870716334,0.007043771245208395
53.0,0.17295713454547154,0.4373798912750753,194.03088,194.03088,1.0,0.7350147890665425,0.3433938549414139,0.3726436966467608,0.36088344790420707,2.9754451663122157,0.22287435238425568,0.5411971591034115,0.30760934675241414,0.11530715005035247,0.651622488497047,0.21080637829170235,1.8508669599106644,0.2691656077933079,0.27972871137905053,0.5224762558937073,0.35804700166241726,0.22730390788212934,0.11389601892395189,0.002202507409022736,1.9002741839085502,0.0009272507960161732,0.003628402820661471,0.00798720905832516
54.0,0.17384352294827093,0.4411109820792626,197.69184,197.69184,1.0,0.7364359085666795,0.3428932216876577,0.37764062726450326,0.36102692353982785,2.976117144440178,0.22338238544272296,0.5326415851547158,0.3119731166710983,0.11530715005035247,0.6514735139554171,0.21221881133041842,1.8632680346107307,0.2703876642415029,0.27963176064441886,0.5159651041030884,0.3590217141040207,0.2276300714779894,0.11389601892395189,0.001959055926287553,1.7292167777159193,0.000923972412308606,0.0031082245319569955,0.00732680712777225
55.0,0.1735503460111239,0.43563322989715686,201.3528,201.3528,1.0,0.7353173551006,0.3417058669517425,0.37673229962747545,0.35891547594013407,2.971728954653917,0.22230805842297247,0.5312346926433563,0.3083049563920944,0.11530715005035247,0.6532345157711219,0.21496421650089298,1.8873725221636068,0.27254466645522785,0.2781369573822404,0.5127751231193542,0.35693726135378484,0.2266499410763948,0.11389601892395189,0.0017391763554111255,1.5683769026418304,0.0008650716596396906,0.002704046100950637,0.0074865801097388
56.0,0.17164981079585725,0.393910583206451,205.01376,205.01376,1.0,0.7341475109387388,0.3429708032093944,0.3715965170866813,0.3646588972593458,2.9813188972849636,0.22617650065117595,0.5387058568628803,0.3083903145141267,0.11530715005035247,0.6503860663136122,0.21376646492012702,1.8768563373831213,0.2721227621483376,0.27710843373493976,0.5203936696052551,0.3624182015252699,0.23081712918804753,0.11389601892395189,0.001798929099965864,1.6589231626767287,0.0008761994626538435,0.0028153480222000036,0.008584370105072308
57.0,0.17355068306715687,0.6742744566616261,208.67472,208.67472,1.0,0.7336427602539529,0.3433379746395912,0.37087404554543296,0.3549577116347593,2.988287108086988,0.2190098402121452,0.5304660976180677,0.31993364156180865,0.11530715005035247,0.6506438571512976,0.21411120741456385,1.8798831551568578,0.2759704921997823,0.278023302531137,0.5067020654678345,0.3529738631584529,0.22360745143824806,0.11389601892395189,0.0017086978592677285,1.611109295488859,0.0008338555629339162,0.0026698414518479254,0.007781715147133269
58.0,0.17561539146520197,0.5075743487583859,212.33568,212.33568,1.0,0.7378249646879457,0.3466601081422132,0.37475877684464365,0.3599024195288409,3.0134387589238782,0.22241993287146858,0.5354025153178733,0.3134488369288667,0.11530715005035247,0.650172913875773,0.21087579774578016,1.8514764584228485,0.2712153518123667,0.27973199329983245,0.5169052481651306,0.3574470654407002,0.2273317562429339,0.11389601892395189,0.0016927261977380747,1.628657686909719,0.0008083716249141533,0.0026616202701486955,0.009438143680501247
59.0,0.17048735952010338,0.38885783073612495,215.99664,215.99664,1.0,0.7369769411220741,0.34603795987026237,0.3742002268277533,0.3586263052481433,3.0084559212548574,0.22138406441167516,0.5262810270389222,0.3185254303108594,0.11530715005035247,0.6489194620863242,0.21018445684217657,1.8454065280588627,0.27191896454698933,0.2784842646114322,0.5071465969085693,0.35567865064717313,0.22597495603773657,0.11389601892395189,0.0016802320360609112,1.6513603449129732,0.0007822726387667803,0.002663025643375877,0.008130396060086866
60.0,0.17486521743942057,0.4196355854570079,219.6576,219.6576,1.0,0.7377048182396371,0.3473218732711253,0.37839740654504234,0.3553710464956715,3.018713857926122,0.2193057735652176,0.525692889791391,0.3192360682980562,0.11530715005035247,0.6480784605778299,0.2114307692496965,1.8563490738940431,0.27284856571047367,0.27726330338631655,0.5127056241035461,0.3523278458930211,0.224050534011427,0.11389601892395189,0.0016279093637909337,1.6339099817178067,0.0007590129444627228,0.002572844247558684,0.010480158093348964
