round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best_threshold,fed_auroc,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6835751368745622,5.477695576319536,186.70896,186.70896,1.0,0.325962916670712,0.5653437042094509,0.7294532839233624,0.31678372622419404,2.8588232502857727,0.11468496254799518,0.3594501788214875,0.20291380716657684,0.32279035809342754,0.6352081444536268,0.19735554767421642,1.732769499221832,0.2596894767107533,0.2654273960079232,0.5530089139938354,0.32293879496126904,0.21425038074739206,0.11389601892395189,0.0018363317509675022,1.6707966294998187,0.0009120695644445529,0.002790244838445663,0.0032272826628665773
52.0,0.6744052489756943,4.384946711891578,190.36992,190.36992,1.0,0.3292427993800332,0.5749615846642494,0.7310950999944623,0.3207669629513431,2.8891316087537318,0.11468496254799518,0.3577943278819157,0.20210320883162075,0.3210043754247181,0.6323441085770534,0.19760143914574543,1.7349284111298346,0.2570179475379659,0.26429548563611494,0.5311585068702698,0.3223024754428976,0.21440929437604242,0.11389601892395189,0.001734994075239704,1.6122647440370201,0.0008655036145491817,0.0026282311115915823,0.004593637059745627
53.0,0.6874958323616818,4.505695717299469,194.03088,194.03088,1.0,0.3301925712085256,0.5396871058846117,0.7312583947832394,0.3208856438652931,2.891201287656479,0.11468496254799518,0.3587164129157395,0.19261261065932786,0.3041318742421278,0.6301200194426146,0.19413783206320157,1.704518155220394,0.25355113636363635,0.26106256068802886,0.5287325978279114,0.3054212459051476,0.2054072440865413,0.11389601892395189,0.0018501027692545953,1.7587937759890337,0.0008696476909751439,0.0028534441863066204,0.004743083397402512
54.0,0.6889850979840093,4.730636438146727,197.69184,197.69184,1.0,0.33133566210078075,0.5868212908174358,0.7324290790152768,0.31084255938307065,2.8970978604248425,0.11468496254799518,0.35972072685855133,0.2026648079676648,0.32039379349338826,0.6314521813933898,0.19487588256347477,1.7109981929534601,0.2575395964417444,0.25934765314240255,0.5086320042610168,0.3212674189757037,0.2153436126271397,0.11389601892395189,0.0018154573813754637,1.7635538928361711,0.0008753689591006123,0.0027772977404340498,0.003531131281944975
55.0,0.676739609444358,4.280934579931987,201.3528,201.3528,1.0,0.33641711491970777,0.5866085255773325,0.7334527050719891,0.31574649908086677,2.940357831490256,0.11468496254799518,0.3622681143447435,0.20262508964427858,0.3224722890825565,0.6276249499967095,0.19149578203004797,1.6813211193791529,0.2536853685368537,0.261332565836811,0.5454887747764587,0.32320998629161857,0.21570844027046285,0.11389601892395189,0.001788226484261996,1.7726684859117086,0.0008163346084288642,0.002779803677549175,0.004245341144297874
56.0,0.6809703633433138,4.593443675118765,205.01376,205.01376,1.0,0.3353767932106272,0.5647423067731897,0.7344134974088647,0.3270436093636242,2.9322322980544304,0.11468496254799518,0.36153326104311245,0.19720453762639778,0.3146959280735981,0.6303368488698139,0.19316203620291103,1.6959507279344406,0.2576393049730378,0.2602811035918793,0.5136285424232483,0.31583782211552147,0.21024964036100924,0.11389601892395189,0.001713777568711216,1.7342021736258175,0.0007958578666933913,0.0026450470947530294,0.005655533619083796
57.0,0.6936031027756548,4.9489065370556755,208.67472,208.67472,1.0,0.33870042591472443,0.5778047967686439,0.7347027293868535,0.32042951767113753,2.968522074696094,0.11468496254799518,0.36520129809018415,0.19719387308920075,0.31239615016163785,0.6314944228479534,0.19503534187420768,1.7123982358367795,0.2563561804335091,0.2601903138758699,0.5387744307518005,0.3128920748683708,0.2103120222467085,0.11389601892395189,0.0015892794026341945,1.6430635864408032,0.000770874900016421,0.0024182961771026007,0.004631355845661772
58.0,0.695190746347506,5.285163080825404,212.33568,212.33568,1.0,0.3363871505502286,0.5673546325892551,0.7353348783433294,0.32490193821155666,2.9500214064063788,0.11468496254799518,0.36355439123450145,0.19074208599375003,0.3005222794391054,0.630570921243707,0.19368591854466172,1.7005503824851451,0.2556555582583313,0.2580210299272041,0.52008455991745,0.30223499064618997,0.20433137084968583,0.11389601892395189,0.0015708842457199214,1.6587657130075968,0.0007380118024972565,0.002407300385059753,0.006111172871061875
59.0,0.6904909340474327,5.841191901747232,215.99664,215.99664,1.0,0.3420849717182716,0.5875624408579055,0.739321130283933,0.31959662005843786,2.9966088821256576,0.11468496254799518,0.3705320144493893,0.20206658040929643,0.31950739581749527,0.6332861582709746,0.19496904051031488,1.7118161139635202,0.2540752010432515,0.2579535683576956,0.5524512529373169,0.32142521561689225,0.2158612727183363,0.11389601892395189,0.0015577883423010047,1.677710233318976,0.0007648082151882738,0.002354855202472831,0.004348786693896118
60.0,0.6904820144936512,6.030983715026478,219.6576,219.6576,1.0,0.34380051924877414,0.5513137620684105,0.7412546862215882,0.3314947316568715,3.0067050494433403,0.11468496254799518,0.36989855023793833,0.18573026666061193,0.2947888640434491,0.6306395541952843,0.19369428454225907,1.7006238354264893,0.2565597667638484,0.259963768115942,0.5341599583625793,0.29672717572700336,0.19992419446431905,0.11389601892395189,0.001534440159300387,1.686152082611443,0.0007372488608532525,0.0023336162421941265,0.0042141781780681
