round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auroc,fed_auprc_lift,fed_f1,fed_auprc,fed_brier,fed_f1_best,fed_prevalence,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6613880335427782,2.646207316272407,45.826,183.048,1.0,0.599520618731882,0.7292491412771763,2.8604184812491384,0.3102213904558787,0.3272505880672182,0.20130685115809002,0.36263431401344515,0.11360775427995973,0.3210456753592607,0.6427951162955182,0.20586083600649346,1.8074454046014221,0.26926070038910505,0.27113993514592166,0.5225616693496704,0.31969836457927175,0.2124693368110368,0.11389601892395189,0.0021029860563281026,1.8261164664636453,0.0010237750578949059,0.0033705533280623677,0.004302469037764757
51.0,0.6706533875564905,3.3326359402366044,46.74252,186.70896,1.0,0.5721013648744976,0.7317931042360718,2.896289719581782,0.3139770480286033,0.33175867792530106,0.19771253438007352,0.3634636617280532,0.11360775427995973,0.3171942519149766,0.6414343917925782,0.20615928209196333,1.8100657427685458,0.26502206631209685,0.268733850129199,0.5543712377548218,0.31601708049088095,0.2088169020132991,0.11389601892395189,0.002095702344600991,1.8637166259959486,0.0010356923490402916,0.0033459473953144697,0.0033293499099196085
52.0,0.6669656801468579,3.007167668429652,47.65904,190.36992,1.0,0.595212010666728,0.7295905638698241,2.859127862129001,0.3072233390867579,0.3271882713603988,0.20603351800612038,0.357533226811249,0.11360775427995973,0.33010810575215893,0.6462439566232718,0.20734770287959314,1.8205000037625436,0.2694029036131427,0.2728249194414608,0.517150342464447,0.32853318984392826,0.21634252850722854,0.11389601892395189,0.0019988678659182448,1.8128864138434437,0.0009911750656115246,0.0031826257902506315,0.0036462981959072666
53.0,0.6655415982042264,3.8135316915693864,48.57556,194.03088,1.0,0.5648020260216067,0.7331089224357162,2.8805888054505977,0.3197142267954064,0.3292601532853835,0.19729752201645887,0.3627765383306944,0.11360775427995973,0.3162788992822724,0.644768304241278,0.20692823260047782,1.816817080662348,0.26770554715664613,0.2732637312755334,0.5536748170852661,0.31424193738281303,0.20845548715938075,0.11389601892395189,0.0018219450900662773,1.6895280183525756,0.0008969211516512425,0.0029079115712666403,0.003495098953346983
54.0,0.6635535776369552,3.033482896892801,49.49208,197.69184,1.0,0.5920444955338404,0.7318605444089176,2.8970585594313167,0.30535815895279367,0.3314068340496928,0.2105517336031219,0.364057656766815,0.11360775427995973,0.33822590069858577,0.6400007549750167,0.20602106692331368,1.808852222138453,0.2612098138747885,0.2683178534571723,0.5606759190559387,0.3375322772714891,0.22184024098987876,0.11389601892395189,0.0018309439411907263,1.7359985254570347,0.0009028975131455541,0.0029211019232624753,0.0030877599146408997
55.0,0.6709919042548913,4.663120878132164,50.4086,201.3528,1.0,0.5604364951305308,0.7326751417351488,2.9026011342702107,0.3227972926948183,0.3321714965726061,0.19315882370670778,0.36567345032703635,0.11360775427995973,0.30878145877003793,0.6424293248761408,0.20463663988553688,1.7966970383940486,0.2663827773834871,0.26996407847471676,0.5316945314407349,0.3083397827078329,0.20543764541009438,0.11389601892395189,0.0017377424232499744,1.6838844001758844,0.0008554529823047084,0.002774985518208095,0.002984772132916654
56.0,0.6678620291887202,3.2084517469941454,51.32512,205.01376,1.0,0.5960700889038295,0.7317311918251574,2.913070399709899,0.3167837774502372,0.33353693879346946,0.19149449488363796,0.3664724292271317,0.11360775427995973,0.3036436652283331,0.6409983485423486,0.20635886969802952,1.8118181096023633,0.26977735670298436,0.272523643603783,0.510624885559082,0.30374038965708816,0.20417424917382623,0.11389601892395189,0.0017803436456478793,1.764951425741856,0.0008980796594995,0.0028111426702327994,0.0038916676914359702
57.0,0.6883415909063496,5.200404310956354,52.24164,208.67472,1.0,0.5778655720235026,0.7351808797865204,2.9265776676644837,0.3114061074807056,0.3353599975437548,0.20561085157135114,0.36675681363750595,0.11360775427995973,0.3292492263129444,0.6386998035107242,0.20636842776371295,1.8119020288277563,0.26473450848923974,0.27259056732740944,0.5452247858047485,0.32887960375253805,0.21815082919599116,0.11389601892395189,0.0017863629430190878,1.8044086993468227,0.0008850438691236022,0.0028358790027820683,0.003784209798123236
58.0,0.6754741943348339,4.989238455665946,53.15816,212.33568,1.0,0.5656250665153773,0.7380434552477475,2.943661360504057,0.320521383085119,0.3368106536175736,0.19820386952790536,0.3721808034812538,0.11360775427995973,0.3186885233391496,0.6398843588101091,0.2073104615512241,1.82017302720339,0.2671130093501097,0.26940040529264514,0.5058745741844177,0.31758648239920323,0.2100682814610153,0.11389601892395189,0.0016918377493251111,1.748749534428498,0.0008327183857611245,0.002692159554519863,0.0032578213323257122
59.0,0.6689453077777727,3.2952784586719646,54.07468,215.99664,1.0,0.5710473583048923,0.7367449979943856,2.9281085522109267,0.3251307427967309,0.334610403612459,0.19100944141019285,0.37185723938662,0.11360775427995973,0.30636096191392964,0.6420032333411424,0.2093431071006721,1.8380195293783712,0.26470948012232415,0.2672347864088277,0.47756117582321167,0.30540990264859413,0.20296088134354526,0.11389601892395189,0.0015927877218807028,1.6832269977257965,0.0007824453396253911,0.0025344461661455184,0.0028740120777186236
60.0,0.676377184298154,6.4752412459123265,54.9912,219.6576,1.0,0.5819837993567984,0.7374156546413915,2.956648207776515,0.3125335471897265,0.3380605214418653,0.19890629795096537,0.3770563603120903,0.11360775427995973,0.3173780101680798,0.6398047576377093,0.2069866161432706,1.8173296845561835,0.2661672358708824,0.2685818513451892,0.5069027543067932,0.3172925588664851,0.21131787694001974,0.11389601892395189,0.0015531326125285694,1.6745616778243857,0.0007635950918094952,0.00246645587175024,0.004079531323161911
