round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_ece,fed_auprc_lift,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6624539833317207,3.7400980509217256,179.38704,179.38704,1.0,0.7335600170731443,0.32422176204581393,0.322666118161803,2.9425334618366388,0.31512295319008393,0.5904749530908406,0.36652673982206907,0.11004091910607489,0.1989118882695978,0.6516443872903369,0.21278844697314228,1.8682694003134617,0.27574384718991063,0.2802377414561664,0.5421580076217651,0.31825055080322845,0.20912237667571967,0.11389601892395189,0.0020383343686144885,1.6851394307886949,0.000991740912202357,0.0031321774402309813,0.004313008924510063
50.0,0.6627460261673512,4.14767916026724,183.048,183.048,1.0,0.7323434013699403,0.32461364735382225,0.3085824419702965,2.9399850865427504,0.31795199231216303,0.5917400686535251,0.3679997029044565,0.11004091910607489,0.19173590466107016,0.650513782083991,0.21292308555067518,1.8694515186948144,0.277038895859473,0.27959183673469384,0.5029569268226624,0.3039023751641467,0.20259415038516126,0.11389601892395189,0.002039630154921697,1.727341206600613,0.0009788099040706289,0.0031423554008020937,0.005311525901716168
51.0,0.6765692412484604,5.920776206386118,186.70896,186.70896,1.0,0.7330462350200362,0.3245678444842974,0.32776421846752024,2.9388279378149,0.31086712604111233,0.5957713467522466,0.3670942034562744,0.11004091910607489,0.20372970424298842,0.6514873058028815,0.2118293862956803,1.8598489068974244,0.27506195088984003,0.27790542991897443,0.5132920742034912,0.32398980240278696,0.21402024707006026,0.11389601892395189,0.0020432535785528316,1.7711213291013337,0.0010001165327234744,0.003127429787437995,0.0040354462705543374
52.0,0.6723023340016032,3.469059507273709,190.36992,190.36992,1.0,0.7336262927048827,0.3270354909099523,0.3145721662471062,2.961131938203952,0.31646706023845217,0.5898451248467025,0.36969196120126746,0.11004091910607489,0.19547139468991057,0.6481995000398821,0.21090317075361398,1.8517167917382042,0.27522935779816515,0.2777017783857729,0.527138352394104,0.3112161646466161,0.20711601867508572,0.11389601892395189,0.0018924655134728307,1.672685234585515,0.0009220196420925797,0.002901694493100906,0.004086269051338082
53.0,0.6768923157168711,4.605756576411634,194.03088,194.03088,1.0,0.7340149363532492,0.3275411735266129,0.32421140482968214,2.9718140409943645,0.31469418583028985,0.5798471537951895,0.3696933671086251,0.11004091910607489,0.20064956096561426,0.648152464694753,0.21108829799494455,1.8533421974642303,0.2738944365192582,0.2765723702279594,0.530968964099884,0.3201679163846721,0.21164237171180045,0.11389601892395189,0.001856784534454482,1.6762196662484712,0.0009129329415418904,0.0028414337043862863,0.003306278546807561
54.0,0.668674606299279,4.0270127805905345,197.69184,197.69184,1.0,0.733991118387076,0.32638023422250295,0.3194031859844964,2.959499442255968,0.31454892217228986,0.5969699604033973,0.37175566505130103,0.11004091910607489,0.1986010742480274,0.6491359526783266,0.2126206433666425,1.866796095029527,0.27532777115613827,0.27671432032953713,0.5031942129135132,0.3146029030849506,0.20962760225145943,0.11389601892395189,0.001799378061627476,1.6592050508697866,0.000864610466594246,0.0027680097599813353,0.004704822526342357
55.0,0.6661256551989649,4.759240047373115,201.3528,201.3528,1.0,0.7359412897206571,0.3258366954188846,0.31588327512241254,2.9503811030676172,0.32034951550143725,0.5859264123203395,0.3688904843627176,0.11004091910607489,0.1952010701278997,0.6476093118739047,0.21183823703990673,1.8599266158841832,0.27423343224530167,0.27765590723911,0.5486459732055664,0.31184423611811785,0.20656475452294343,0.11389601892395189,0.001759658785920952,1.6583363003128397,0.0008568629199949485,0.00269540526725031,0.0035745726890213515
56.0,0.6739451846784339,4.127638134366476,205.01376,205.01376,1.0,0.7357348447595806,0.3285108387645062,0.321246033197971,2.9762444789517977,0.3151490952177084,0.5972050877085713,0.36705886741627436,0.11004091910607489,0.19925679452217424,0.6468371315587639,0.21059486673536662,1.849009901531153,0.27233941692344155,0.2774891166970931,0.5321739315986633,0.31736573794856093,0.2110610724548063,0.11389601892395189,0.0017431185115411407,1.6751565051126818,0.0008560947214922056,0.002658292206041128,0.004449884375058352
57.0,0.6774126869451719,4.5596150857272955,208.67472,208.67472,1.0,0.7377664496953985,0.3313880258805136,0.3299610449920932,3.002726233712615,0.3164369690582099,0.5818350755796892,0.3716729660502412,0.11004091910607489,0.20299216507831244,0.6436309348804431,0.21004918007354284,1.8442188063991263,0.26868118997423285,0.2761382174106481,0.5385838747024536,0.3260817303093961,0.2142896804474578,0.11389601892395189,0.0017314838344973309,1.698939615848758,0.0008180213367411893,0.0026751942612987874,0.0039010228301350463
58.0,0.6743582851791099,3.948412463468478,212.33568,212.33568,1.0,0.7412277072060797,0.3350257531145446,0.317166641460789,3.0334951260209393,0.3226891089250739,0.5872986548964544,0.37599774594255436,0.11004091910607489,0.19557736500531864,0.6445504457590358,0.21007374372545276,1.8444344737432703,0.2710792067161455,0.2773972602739726,0.5310413241386414,0.31344481433902344,0.20774577923843895,0.11389601892395189,0.0015838151220878979,1.585154664782749,0.0007442563534780161,0.002449961560020093,0.0034600224251870844
59.0,0.674716094580188,5.12045600601936,215.99664,215.99664,1.0,0.7419304054851902,0.33497990115400034,0.31443585747957775,3.0389276960933866,0.3229529252282411,0.5892150635666018,0.3789934315231945,0.11004091910607489,0.19445535438205505,0.6474608267608926,0.21064476227050735,1.8494479812429123,0.2752630291167115,0.279236276849642,0.542353093624115,0.31066609127044253,0.20662498281025365,0.11389601892395189,0.0016193198152833453,1.652643159211948,0.0007809054576478645,0.002481923843324472,0.0036203736526998626
60.0,0.6826734323990606,5.307896954299927,219.6576,219.6576,1.0,0.7406866437974734,0.33578026672018574,0.3135632175604769,3.0405470940950585,0.3225342878649898,0.606708443549432,0.37747119974221105,0.11004091910607489,0.193435452429657,0.6484333214247403,0.21224869169228017,1.8635303823393348,0.27770796682583565,0.2812664907651715,0.5103585720062256,0.309958625972145,0.20535849748131987,0.11389601892395189,0.0015976112436089389,1.6637516556293122,0.0007573340986834884,0.002461360513922147,0.0031435794509287215
