round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_brier,fed_auroc,fed_auprc_lift,fed_auprc,fed_prevalence,fed_f1_best_threshold,fed_ece,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,9.411136913822448,1822.6627928808527,179.38704,179.38704,1.0,0.3386005555466408,0.23579472753972477,0.6977370123681297,2.3169308097780617,0.267564270772696,0.11438463959710417,0.5866230587558549,0.37365830935394767,0.3048191536898101,0.6484531244595892,0.2096678525637115,1.8408707744535502,0.27103774673900494,0.2746734886225932,0.5873355269432068,0.37479916626076687,0.23966526312107433,0.11389601892395189,0.002151770224126653,1.3295628632840817,0.0013319500909386515,0.002877364125233772,0.003449034000601576
50.0,9.424034818766476,1586.4500738628215,183.048,183.048,1.0,0.34015412475472223,0.22884782717428784,0.6974414576789912,2.304055645847528,0.26546844645283363,0.11438463959710417,0.5582580593835268,0.36456023479243443,0.3075825396685371,0.6474446881659524,0.20570805434557565,1.8061039910703678,0.2689177699502004,0.27535441657579063,0.5682132840156555,0.3652265053959604,0.23246800282331367,0.11389601892395189,0.0021368177662430036,1.3555344183532725,0.0012799069352008438,0.002890026918318126,0.003060866015923098
51.0,9.37141441747394,1511.6803653915006,186.70896,186.70896,1.0,0.3361019924853061,0.23935409019900097,0.6951992674740487,2.2771617055583473,0.2625334424568598,0.11438463959710417,0.5664420907100418,0.37766623341102895,0.2927420140336208,0.6441398151485836,0.19778298688497448,1.7365223890488546,0.26769570011025356,0.27321083172147004,0.5532896518707275,0.3788207483520217,0.2427966648058122,0.11389601892395189,0.002101186695604866,1.3643262316213622,0.001221863423394164,0.0028702190009845625,0.002938089658225953
52.0,9.322289260721016,1541.4102080436228,190.36992,190.36992,1.0,0.33805606141550654,0.2354510542633988,0.6956340017378886,2.3035017395601716,0.2659131450801479,0.11438463959710417,0.5566481536144651,0.3729167842155813,0.2999522360316991,0.6481100600973166,0.20810773253680184,1.8271730171337675,0.27079972343858033,0.2778774673160728,0.5657432675361633,0.37406897118277693,0.23910810245802117,0.11389601892395189,0.001948893481014249,1.2959177854691006,0.0012228986943117388,0.002578038798790641,0.003095083855197484
53.0,9.239567952682616,2439.7253188469203,194.03088,194.03088,1.0,0.3431140850364019,0.23603694388330476,0.6991399365373431,2.305485710619601,0.26574005084973423,0.11438463959710417,0.55521837385488,0.3733113752227179,0.2967286564385341,0.6492205485325198,0.21302072988929033,1.8703088299471098,0.2703123263309992,0.27523832803715476,0.559730052947998,0.37447229287087863,0.2396648022097827,0.11389601892395189,0.001979123828694183,1.3472417446100735,0.001181707997925058,0.002667971220100783,0.002844192240877235
54.0,9.28089026159206,2714.7820533319646,197.69184,197.69184,1.0,0.3443202502346301,0.23611483018252263,0.6986544478924944,2.311906403256006,0.26704842599626877,0.11438463959710417,0.540073291171749,0.373626168655231,0.29525548457321005,0.6507354806984663,0.20987173768640743,1.8426608732175118,0.2699331848552339,0.2765451664025357,0.5964881777763367,0.3744329804292748,0.239444494756074,0.11389601892395189,0.001920350454850762,1.3342857583829755,0.0011127137711180964,0.0026140785634870393,0.0035903943855571086
55.0,9.163026955574125,1947.0212741603045,201.3528,201.3528,1.0,0.3405322856863722,0.236314273641873,0.7001145667313434,2.2933589753207433,0.2649590907885593,0.11438463959710417,0.5427639153324886,0.3745060247466141,0.301958320014228,0.649853567977293,0.21530359705121077,1.8903522623996936,0.27336089781453043,0.2786928104575163,0.5587740540504456,0.37516518853122194,0.23959178206540774,0.11389601892395189,0.0018753307945260827,1.3307794809761617,0.0011145766340164404,0.0025300349459620296,0.0024176746978999664
56.0,9.440489440761919,1874.1692704230998,205.01376,205.01376,1.0,0.34128290233279723,0.242307993058341,0.7025033268490931,2.3091953890904353,0.26623148291800647,0.11438463959710417,0.5649042100718009,0.38227515568664183,0.2975659214515729,0.6448542428868077,0.21515041248655492,1.889007311398745,0.2699331848552339,0.27799999999999997,0.5687912106513977,0.38320254650165886,0.24581021987888088,0.11389601892395189,0.0019648731400988893,1.4242467889616819,0.0011591511910206203,0.002657449505879408,0.0024206633937728407
57.0,9.37625829398998,1921.5269535283394,208.67472,208.67472,1.0,0.34660544153076694,0.23143415739777276,0.7017879177216735,2.345001018733723,0.27060003916573583,0.11438463959710417,0.558336766844168,0.3680775329362757,0.3039546940487948,0.6454800589462808,0.2123596035500611,1.8645041815891135,0.2733846512712853,0.27719161130649994,0.5705819725990295,0.3689858188545274,0.23533249270429618,0.11389601892395189,0.0017126113740090533,1.2698097477859847,0.000984661674123134,0.002333682970475762,0.002688598897311386
58.0,9.530491577165874,2003.025875149729,212.33568,212.33568,1.0,0.34372850364590246,0.23544084532274753,0.7022586233349857,2.3684914587759525,0.2731606546422742,0.11438463959710417,0.5491694588161393,0.37351206683459665,0.3050190996365469,0.6416537436595777,0.2101144485073341,1.844791859209996,0.2728989612842304,0.27557908669755127,0.5739872455596924,0.3743360694716253,0.23911278707119235,0.11389601892395189,0.0017676726036516387,1.339975048525048,0.0010077147057938206,0.002413340957626687,0.002531659100548131
59.0,9.326155194743084,1722.2613313499955,215.99664,215.99664,1.0,0.34533107025060655,0.2338363539404296,0.701519736407592,2.3628010432513413,0.272496181539031,0.11438463959710417,0.5541943986422617,0.3712323581024203,0.30230802781471683,0.644380689325321,0.2086173930683007,1.8316478050702902,0.2714942799858474,0.2751196172248804,0.5735179781913757,0.37202773249601107,0.23758409061469754,0.11389601892395189,0.0017365382373541126,1.3447521133530245,0.0010171871657114599,0.002344123256693036,0.002406385584890416
60.0,9.367647446873821,2032.9967938202885,219.6576,219.6576,1.0,0.350292967419879,0.23437556544108049,0.7054444163298866,2.3800252598894103,0.27496449671093864,0.11438463959710417,0.5642345529121164,0.371981389347322,0.304562112553018,0.6408254421962464,0.21231815608397908,1.8641402754010519,0.26794706640121796,0.2718052738336714,0.5505709052085876,0.37269141336825073,0.23838530943052694,0.11389601892395189,0.0016374401020585077,1.2949876745387883,0.0009699841720238867,0.0021981358710690163,0.002304074247439058
