round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_auprc_lift,fed_auprc,fed_f1,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
50.0,0.6439599560944334,1.0936042373900032,182.528,182.528,0.9971592150692714,0.7364261395570446,0.3242775941745752,0.201895774344884,0.11398539778449145,0.609489572224135,2.8846970539097474,0.3303283241710001,0.32382055086483935,0.3622651282731154,0.3698262940028329,0.08765164723054195,0.7695760401341749,0.022290545734050732,0.20451875282422052,0.410479873418808,0.36516426244543526,0.2353433321439614,0.11389601892395189,0.0018038589517751086,1.5408643949776888,0.0008346388804193108,0.002870030465868864
51.0,0.6514781367449973,2.6285741089790395,186.17856,186.17856,0.9971592150692714,0.7350319279435018,0.3280568695196148,0.20476521915233853,0.11398539778449145,0.5841807806442331,2.895741896557731,0.3317371249471855,0.31821911014427723,0.3647536777450569,0.3639356692012711,0.08538660070830686,0.7496890717955585,0.01763127635109237,0.20451875282422052,0.41086021065711975,0.36533672586619637,0.23559816696007732,0.11389601892395189,0.0017775760323999058,1.5538036087527871,0.0008441156426496235,0.002800572212600835
52.0,0.6458629398480713,1.5074028521519944,189.82912,189.82912,0.9971592150692714,0.7360163204354482,0.33167915354589433,0.20707205713550503,0.11398539778449145,0.6014850535650418,2.9015046572155296,0.33265878501743984,0.3186659298307766,0.36060104438872825,0.3665954753001942,0.08602491906089865,0.7552934674418892,0.007755277897457992,0.2045002711006687,0.4103889763355255,0.36386013075404106,0.23426565233264265,0.11389601892395189,0.0017135725520153707,1.530198688735254,0.000799116254418241,0.0027141311057921045
53.0,0.6455045942511294,1.3006361105883497,193.47968,193.47968,0.9971592150692714,0.7379324504478691,0.33215355187676926,0.20875570771387306,0.11398539778449145,0.6072273818177639,2.8992181501112224,0.33258298449437584,0.3183524844790759,0.3607426327118322,0.3678068111295967,0.08595459485650309,0.7546760252778877,0.00774526678141136,0.20451875282422052,0.3953259587287903,0.36189634811116833,0.2330750353222341,0.11389601892395189,0.001838917356845335,1.6774166917894036,0.0008112010161754843,0.0029622594558657515
54.0,0.6443398617190712,1.416527244749866,197.13024,197.13024,0.9971592150692714,0.7376542576453667,0.3305809552386895,0.20684855590068923,0.11398539778449145,0.6125514789466621,2.8830475740515227,0.33096072518989506,0.31799509158385336,0.36342470662826204,0.36566643938772936,0.08578952270611817,0.7532267020096606,0.021331371827877896,0.2045002711006687,0.3932972252368927,0.3644658855246792,0.23510913269788566,0.11389601892395189,0.0017880678203995313,1.6651240743231028,0.0007847553809909287,0.0028832412505472613
55.0,0.6438338589600204,1.1806046462817117,200.7808,200.7808,0.9971592150692714,0.7407687242270506,0.3259160751409293,0.20390522169095301,0.11398539778449145,0.5976065803686867,2.926376960232122,0.3358004236242696,0.31899598852416283,0.36653444214395975,0.3692269196381802,0.08635938699929178,0.7582300752491951,0.011461318051575931,0.20453723788864786,0.41109126806259155,0.36390611186463834,0.23442864306428882,0.11389601892395189,0.001675002246276586,1.59269852086436,0.0007506628988444823,0.0026832841011878586
56.0,0.644955418675541,1.8143100309491451,204.43136,204.43136,0.9971592150692714,0.7429180481703351,0.3321853710453932,0.20643680217353946,0.11398539778449145,0.5898419158347513,2.9558838155980167,0.33915281656328844,0.3224548468836263,0.37229018450251244,0.3724690453968385,0.08769178772186677,0.7699284711647242,0.0017605633802816902,0.2045002711006687,0.40091007947921753,0.3627550969159718,0.23346097923798811,0.11389601892395189,0.001702537392079219,1.653741234447807,0.0007114060073351555,0.0027773630141662187
57.0,0.6496120473144052,1.2126407855146204,208.08192,208.08192,0.9971592150692714,0.7413471448705494,0.33036093223872814,0.20522857958539806,0.11398539778449145,0.5918987639012023,2.9643320529294845,0.33991369216173467,0.32452358125121267,0.37244920294427797,0.37156869753105604,0.08691168131530073,0.7630791851761866,0.0034965034965034965,0.20450951154489178,0.4076748192310333,0.3644812723711816,0.23475688238770848,0.11389601892395189,0.001548571620463283,1.534181579016149,0.0006873024576598073,0.0024790854813732705
58.0,0.6458664487591241,1.1235797889716612,211.73248,211.73248,0.9971592150692714,0.7439716747421014,0.3320265636814531,0.20552181897821026,0.11398539778449145,0.5915171605012448,2.9878254586947333,0.34283603496976156,0.3265435229435094,0.37375435141491686,0.37087348300344924,0.08625414082605536,0.7573060203592107,0.0008802816901408451,0.20450951154489178,0.4176207184791565,0.3631814470081266,0.2337172122268558,0.11389601892395189,0.0015282021299808846,1.542718921089545,0.0006890615678990883,0.0024345374081630768
59.0,0.6496882411877302,1.3820459769884355,215.38304,215.38304,0.9971592150692714,0.742603639345139,0.3162231880775285,0.1964859848585338,0.11398539778449145,0.5784539155425713,2.9707730878005862,0.3410507154565031,0.3314251389432965,0.3706723772694555,0.36781419020722106,0.08644609611033513,0.7589913758799154,0.017325800376647833,0.20450951154489178,0.4204884171485901,0.3656605075947489,0.23567605974668432,0.11389601892395189,0.0015602492289157408,1.6068296416196972,0.0006654636830435265,0.0025227018632708997
60.0,0.6483007727894373,1.357683797640564,219.0336,219.0336,0.9971592150692714,0.7445249005369955,0.3186614701976571,0.198880764920607,0.11398539778449145,0.5791978594647254,2.973648231495658,0.3409867444097354,0.3292640859697558,0.37351168896036974,0.3726652058770187,0.0856580760100246,0.7520726081498802,0.000882223202470225,0.20450951154489178,0.4109933376312256,0.36188868697489135,0.23278247523739343,0.11389601892395189,0.0015278784532467577,1.6039966479875147,0.0006698444285122175,0.002445704101235262
