round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc_lift,fed_ece,fed_f1,fed_brier,fed_f1_best_threshold,fed_auprc,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6603117211050782,3.686592659470938,183.048,183.048,1.0,0.7189447088547144,2.779227195282173,0.32031374442373745,0.314317896568267,0.19942794688840648,0.5808658302392954,0.31289750950039547,0.35204913119886366,0.11208307111390807,0.6361356367835274,0.19677811398521597,1.727699667155217,0.26134526917816736,0.2629861982434128,0.5016822814941406,0.31827343480517245,0.21062111796592697,0.11389601892395189,0.0019725375623624026,1.7446424493100494,0.0008747496909504599,0.003283772976165199,0.003308627822877324
51.0,0.6601283605232037,3.564762015653412,186.70896,186.70896,1.0,0.7198138774231336,2.7940452430362983,0.32067986611354915,0.31023742318728026,0.20271507389088284,0.590738218276286,0.31453465707362577,0.3532829423106742,0.11208307111390807,0.6344909181876645,0.1951486788697071,1.713393327645696,0.2632243258749283,0.26456310679611655,0.5110723972320557,0.31969212295310656,0.21529667181057252,0.11389601892395189,0.001809011396967064,1.6367209079653549,0.0007770071503485946,0.0030382533760791794,0.004546264675831152
52.0,0.691516963105276,7.062918265137432,190.36992,190.36992,1.0,0.7210973747348889,2.810931343892572,0.32882168773892817,0.31234061653078427,0.20606465222183065,0.5865450713134097,0.3177072322944305,0.35628899924424523,0.11208307111390807,0.6349816895969412,0.19504244522721884,1.7124606028367702,0.26037735849056604,0.26289816061013904,0.5555793046951294,0.3277319653070171,0.21868289204286698,0.11389601892395189,0.0019001375606748157,1.755588211119175,0.0008340369538796658,0.0031709543723171755,0.0031127330245546638
53.0,0.6584007076076175,4.494447780010743,194.03088,194.03088,1.0,0.720544958248986,2.8317824484372305,0.32912270228566,0.30197508966952313,0.20799394960295645,0.5889230550910931,0.31947101280432766,0.3590191176713209,0.11208307111390807,0.6329346355782278,0.19419313365174368,1.7050036997465732,0.25920344456404737,0.2621009866511898,0.5132558345794678,0.3276968600625629,0.2206357504082569,0.11389601892395189,0.001882372265159954,1.7783667066833004,0.0008045727734921548,0.003162014939665659,0.004122366667924038
54.0,0.667361649685368,4.316548249898352,197.69184,197.69184,1.0,0.7222655437736173,2.8258390271305727,0.30934831177251676,0.31674900859473726,0.1943826526581991,0.570489692048429,0.32041661175284775,0.3614672207590133,0.11208307111390807,0.6333769661037802,0.19447088585430822,1.7074423469020106,0.2564728871519297,0.25939219909069156,0.4953574538230896,0.30755395107403694,0.2073350387600465,0.11389601892395189,0.0017703389503868072,1.7092486107285367,0.0008002246660523951,0.0029167301385536267,0.0043221116228867
55.0,0.6679350605455434,5.257637896495987,201.3528,201.3528,1.0,0.7237913828782269,2.827555161385939,0.30904271222887225,0.31771691495721477,0.19480666272815594,0.5766354728694079,0.320160752986157,0.35604521675073963,0.11208307111390807,0.6311140991634587,0.19459536844969613,1.708535296388428,0.25768849206349204,0.261799515186083,0.5337721109390259,0.3084029800201359,0.20801197502881102,0.11389601892395189,0.0017686922523356564,1.7432333048345754,0.0007807738014130988,0.002932670341356898,0.004178712537852124
56.0,0.681566443873958,4.708255130058886,205.01376,205.01376,1.0,0.7240128490248474,2.8192176353084295,0.31389098683695343,0.31783189234565934,0.19699976949069742,0.5913823958498039,0.3190620641281676,0.3619842146839842,0.11208307111390807,0.6308192748936822,0.1960361796071004,1.7211855292149703,0.2598464206093634,0.2602212004473717,0.500529408454895,0.3128214381817563,0.2104499973757296,0.11389601892395189,0.001766688522100353,1.7761667242048134,0.0007566942337248827,0.00295303540099793,0.004147687387908993
57.0,0.679163899737462,5.79490278351813,208.67472,208.67472,1.0,0.7251881785573084,2.841393797567698,0.30888907876006505,0.31871488820897753,0.19515854765277765,0.582214725312007,0.32161492304077366,0.36175020481306286,0.11208307111390807,0.6308360158623062,0.19452150428693893,1.70788677360901,0.25381448292564784,0.2600738007380074,0.5438650250434875,0.3082017536849605,0.20912986361395852,0.11389601892395189,0.00168194969036286,1.725166915301088,0.0007285245285395845,0.00279894563415217,0.003979686515407368
58.0,0.6794205787486765,5.914774215016,212.33568,212.33568,1.0,0.7241196535766214,2.819918673636574,0.3154466700996103,0.31872598019931786,0.19665437017747436,0.5580213108645661,0.319413970194876,0.3637362427476265,0.11208307111390807,0.6297226285037504,0.19346664631225158,1.698625185849813,0.2570221227939349,0.26139731827805224,0.5251227617263794,0.3148336240333032,0.20962179297425526,0.11389601892395189,0.0017254960043155947,1.8049045998923248,0.0007364446688130734,0.0028816897226166833,0.004370700051683371
59.0,0.6663106890066156,4.502253420521301,215.99664,215.99664,1.0,0.7251922169510764,2.8438952447611587,0.31987839011508334,0.31648924314086496,0.20099688288879364,0.572790507448027,0.3220926478668784,0.36360923174884985,0.11208307111390807,0.6310974836893521,0.1946532950858607,1.7090438886703343,0.26142723880597013,0.2635545830294189,0.5081916451454163,0.31939125205435276,0.21489837244524762,0.11389601892395189,0.0016255543719515997,1.732783986855793,0.0006885708731008682,0.0027164241417097466,0.004369924729812699
60.0,0.6817393577157562,5.657925442426308,219.6576,219.6576,1.0,0.7260127724090303,2.8556305096692576,0.3085227841622073,0.3244236295082033,0.19252250124649936,0.5553635155989585,0.3231822676239869,0.36055816846451955,0.11208307111390807,0.6333128258559265,0.1952577125879027,1.7143506369461063,0.2621780158122928,0.26317747736574476,0.4944365918636322,0.307572634478592,0.2055775542574339,0.11389601892395189,0.0016072481254538857,1.7487203291166225,0.0006860678856957773,0.0026726388087978596,0.0041818057572392256
