round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_auprc,fed_brier,fed_ece,fed_auroc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
43.0,0.6228150319286974,0.8691277069097569,51.10784,51.10784,0.0,0.3120163344642519,2.587879500778114,0.11373363544813696,0.3428239239796355,0.28790114972823244,0.19914104902670623,0.31875800485169364,0.7092972028636477,0.5733760039266743,0.6634992896257348,0.22016608389329728,1.9330445960565283,0.27806341045415595,0.2812581913499345,0.5069153308868408,0.38381977601088285,0.2463880426351153,0.11389601892395189,0.0,0.0,,
44.0,0.597699062861645,0.7410670485076088,51.10784,51.10784,0.0,0.3107529232537372,2.738660678417685,0.11373363544813696,0.3550151482155651,0.30264522997516463,0.20533857888624663,0.32761205041622565,0.7222667720545678,0.5835683809355096,0.6634992896257348,0.22016608389329728,1.9330445960565283,0.27806341045415595,0.2812581913499345,0.5069153308868408,0.38381977601088285,0.2463880426351153,0.11389601892395189,0.0,0.0,,
45.0,0.6391351721469389,0.6866806549101965,54.7584,54.7584,0.9971592150692714,0.2899068095949447,2.206529760889898,0.11373363544813696,0.31610031668058997,0.24954648115003994,0.21015573332323917,0.3325600556584688,0.6849176468156366,0.5643716018556917,0.6538865476352842,0.21898882028565664,1.922708294412599,0.27372226127121196,0.2818356559346468,0.505403995513916,0.38619424478985764,0.2483097496384504,0.11389601892395189,0.006447626967027119,1.534721290343441,0.004087217683501478,0.00872150079507704
46.0,0.6389630410102602,0.7624289661534875,54.7584,54.7584,0.0,0.30096392688395507,2.4437129256533185,0.11373363544813696,0.33255425195219745,0.27441302236528436,0.21226293683589287,0.3384221042365714,0.7026470522430435,0.5646106608714702,0.6538865476352842,0.21898882028565664,1.922708294412599,0.27372226127121196,0.2818356559346468,0.505403995513916,0.38619424478985764,0.2483097496384504,0.11389601892395189,0.0,0.0,,
47.0,0.6145001200402559,0.8083387532204209,54.7584,54.7584,0.0,0.3106415832097045,2.6694923245892683,0.11373363544813696,0.34978442177477564,0.2973510553081367,0.2074748503079684,0.3338902562972504,0.718115330717476,0.5708895944835466,0.6538865476352842,0.21898882028565664,1.922708294412599,0.27372226127121196,0.2818356559346468,0.505403995513916,0.38619424478985764,0.2483097496384504,0.11389601892395189,0.0,0.0,,
48.0,0.5940621069301846,0.8103043081618276,54.7584,54.7584,0.0,0.31099559801308435,2.7962933998624333,0.11373363544813696,0.35551440548545166,0.3099316104994451,0.2140925348099871,0.3429619605797891,0.7263314221527465,0.6131191971521422,0.6538865476352842,0.21898882028565664,1.922708294412599,0.27372226127121196,0.2818356559346468,0.505403995513916,0.38619424478985764,0.2483097496384504,0.11389601892395189,0.0,0.0,,
49.0,0.644028434925884,0.8739759156555561,58.40896,58.40896,0.9971592150692714,0.2924884074867667,2.225758183434652,0.11373363544813696,0.31474519449754695,0.2524054428735597,0.206221677059698,0.3282767775555752,0.6863878172044828,0.5551816410003352,0.6556856621359297,0.21627413459788922,1.8988735220174373,0.2749414042596556,0.2783708975879794,0.5070644617080688,0.3850272517885498,0.24744656149958266,0.11389601892395189,0.005707677613933432,1.4287226032465696,0.0036973976301459413,0.0076827272012083584
50.0,0.6370537286920988,0.7747565194653177,58.40896,58.40896,0.0,0.3004768772943633,2.5332732393642727,0.11373363544813696,0.33722356687952276,0.2847654270810311,0.2187166707691563,0.3483191977286934,0.7068699876936466,0.5980470684175976,0.6556856621359297,0.21627413459788922,1.8988735220174373,0.2749414042596556,0.2783708975879794,0.5070644617080688,0.3850272517885498,0.24744656149958266,0.11389601892395189,0.0,0.0,,
51.0,0.6125068028390396,0.7630828614498189,58.40896,58.40896,0.0,0.3194150145853286,2.74876254496975,0.11373363544813696,0.3490638632849186,0.3048609218360876,0.19705945320066917,0.318410806045075,0.7205909398522956,0.5853071018400688,0.6556856621359297,0.21627413459788922,1.8988735220174373,0.2749414042596556,0.2783708975879794,0.5070644617080688,0.3850272517885498,0.24744656149958266,0.11389601892395189,0.0,0.0,,
52.0,0.5958600951130147,1.5074109614821813,58.40896,58.40896,0.0,0.3215548500049345,2.970459099495754,0.11373363544813696,0.36188148297747874,0.32726920389018793,0.20465368490771876,0.32952147834471324,0.7321272128710264,0.6027389199351976,0.6556856621359297,0.21627413459788922,1.8988735220174373,0.2749414042596556,0.2783708975879794,0.5070644617080688,0.3850272517885498,0.24744656149958266,0.11389601892395189,0.0,0.0,,
53.0,0.6447239154891784,0.887341772272167,62.05952,62.05952,0.9971592150692714,0.28717083139198474,2.2509100382875546,0.11373363544813696,0.3185301869267357,0.2552208430321173,0.2122697684864704,0.33624516436028273,0.6876288808333475,0.5673362145224757,0.6492002309701495,0.2152698092131619,1.890055607271902,0.27278428093645485,0.2757171117705242,0.5053067207336426,0.3851919464462866,0.24743754323701325,0.11389601892395189,0.005399376543410352,1.4161810270743445,0.003538350006042868,0.007262069497604152
54.0,0.6391425260402303,0.971144345977827,62.05952,62.05952,0.0,0.29475481286305505,2.533020739491807,0.11373363544813696,0.3381846445490878,0.28258658071356035,0.22765586709849356,0.361829785558124,0.7070966858530289,0.5990793032183388,0.6492002309701495,0.2152698092131619,1.890055607271902,0.27278428093645485,0.2757171117705242,0.5053067207336426,0.3851919464462866,0.24743754323701325,0.11389601892395189,0.0,0.0,,
55.0,0.6095392719076802,0.8410430973685707,62.05952,62.05952,0.0,0.32005137733086825,2.781808975027606,0.11373363544813696,0.35226460551364464,0.30633097146370797,0.20202645086880947,0.32332829285219816,0.7234334445110668,0.5824337040467145,0.6492002309701495,0.2152698092131619,1.890055607271902,0.27278428093645485,0.2757171117705242,0.5053067207336426,0.3851919464462866,0.24743754323701325,0.11389601892395189,0.0,0.0,,
56.0,0.5875291988869903,0.8759573319898408,62.05952,62.05952,0.0,0.32594864703358056,3.0097321848999146,0.11373363544813696,0.36706166375260196,0.3303470185881405,0.19774373762841918,0.3176564630657054,0.7366044922550005,0.6290389019489468,0.6492002309701495,0.2152698092131619,1.890055607271902,0.27278428093645485,0.2757171117705242,0.5053067207336426,0.3851919464462866,0.24743754323701325,0.11389601892395189,0.0,0.0,,
57.0,0.6417382765566769,1.1024794738342711,65.71008,65.71008,0.9971592150692714,0.2878544664510701,2.266064416842674,0.11373363544813696,0.31878799451482576,0.2572463506797276,0.22207625754443394,0.35285091151371745,0.6892965163983383,0.5785742613664207,0.6519562160672238,0.21624901070502706,1.8986529357923918,0.2711476035898415,0.27654252362423565,0.5077183842658997,0.38573903369911966,0.24786270678055042,0.11389601892395189,0.005191939643126576,1.4263816438615322,0.003374015152060246,0.007049838526126966
58.0,0.6417081614051013,0.8614887169724132,65.71008,65.71008,0.0,0.3079085208956193,2.515523712121673,0.11373363544813696,0.3394716355189775,0.28285238414629066,0.20960351234718191,0.33692499475876264,0.7093920621761085,0.5540027079835519,0.6519562160672238,0.21624901070502706,1.8986529357923918,0.2711476035898415,0.27654252362423565,0.5077183842658997,0.38573903369911966,0.24786270678055042,0.11389601892395189,0.0,0.0,,
59.0,0.6119310006155085,0.8443808963115764,65.71008,65.71008,0.0,0.3251222844273008,2.7836001995757074,0.11373363544813696,0.3521468757385272,0.3076253862295349,0.1912855360698769,0.30962959644911076,0.7255374057772839,0.5515294703378267,0.6519562160672238,0.21624901070502706,1.8986529357923918,0.2711476035898415,0.27654252362423565,0.5077183842658997,0.38573903369911966,0.24786270678055042,0.11389601892395189,0.0,0.0,,
60.0,0.5899026880419359,1.7657860573910795,65.71008,65.71008,0.0,0.3214362828839619,2.983401565150241,0.11373363544813696,0.3733766680940938,0.3271336934033601,0.20194457741828772,0.3258608534242876,0.7358301065224575,0.5934521927004014,0.6519562160672238,0.21624901070502706,1.8986529357923918,0.2711476035898415,0.27654252362423565,0.5077183842658997,0.38573903369911966,0.24786270678055042,0.11389601892395189,0.0,0.0,,
