round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_f1_best_threshold,fed_prevalence,fed_f1_best,fed_f1,fed_auprc_lift,fed_auroc,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
48.0,0.5418443222479699,0.8922729418908351,54.7584,54.7584,0.0,0.07355990211050809,0.10273752462607226,0.28502354907549066,0.11492950654582075,0.36899288407734465,0.14843076750055256,2.956589907751248,0.7310003464196685,0.33407462409652866,0.526335928041243,0.12543635527438923,1.101323439216456,0.030595813204508857,0.20877801494130202,0.48961976170539856,0.37684823955345537,0.24282558741824878,0.11389601892395189,0.0,0.0,,
49.0,0.5819144196041108,0.8296676529618828,58.40896,58.40896,0.9971592150692714,0.08115454774452156,0.10937120855964133,0.2528647052092255,0.11492950654582075,0.3303364562535511,0.10541237781550306,2.429860024408817,0.6913561112057066,0.2778396821368645,0.49327437232787663,0.11547429309873515,1.0138571496150104,0.03163305654408857,0.2045002711006687,0.39626267552375793,0.37696705682599624,0.24312635782506015,0.11389601892395189,0.005814809355605504,1.4433828408364207,0.0037357749858498938,0.00783244009402226
50.0,0.5794915049061168,0.8742679810712601,58.40896,58.40896,0.0,0.07950840310658087,0.10676569990942257,0.2504373828206148,0.11492950654582075,0.3440704073246893,0.12745855579526205,2.6454176977530057,0.7106368622025007,0.301454513667155,0.49327437232787663,0.11547429309873515,1.0138571496150104,0.03163305654408857,0.2045002711006687,0.39626267552375793,0.37696705682599624,0.24312635782506015,0.11389601892395189,0.0,0.0,,
51.0,0.5556048878092297,0.860454732928684,58.40896,58.40896,0.0,0.0757332526991523,0.10438822297258199,0.25070204760706705,0.11492950654582075,0.35562520893993615,0.1312300221429756,2.8625127812535816,0.7229723945502418,0.3241975814787724,0.49327437232787663,0.11547429309873515,1.0138571496150104,0.03163305654408857,0.2045002711006687,0.39626267552375793,0.37696705682599624,0.24312635782506015,0.11389601892395189,0.0,0.0,,
52.0,0.5312484457357634,0.8975426129131894,58.40896,58.40896,0.0,0.06964655069321797,0.10211074173706011,0.26022536382416767,0.11492950654582075,0.38003424463537844,0.12802290008420947,3.028339884152905,0.7349889017405759,0.34257329069055104,0.49327437232787663,0.11547429309873515,1.0138571496150104,0.03163305654408857,0.2045002711006687,0.39626267552375793,0.37696705682599624,0.24312635782506015,0.11389601892395189,0.0,0.0,,
53.0,0.579162343423762,0.9342809781508331,62.05952,62.05952,0.9971592150692714,0.08482941624494869,0.10947066611990296,0.25601121441771585,0.11492950654582075,0.3304273184232826,0.10216466311924323,2.4723731156779496,0.6929340504934001,0.2827545238497454,0.4814595780402465,0.1141249762240169,1.0020102309301775,0.047050307636626855,0.2045002711006687,0.41258108615875244,0.378130342749286,0.244208702669608,0.11389601892395189,0.0051164741480151515,1.3370844803284854,0.0034603046310016567,0.0067523157988645605
54.0,0.5749776365065224,0.8034030829082386,62.05952,62.05952,0.0,0.06949161087628045,0.10531088127552043,0.24634232736977651,0.11492950654582075,0.34315186823955124,0.1152498037517687,2.6429943722858242,0.7105787257316425,0.3004275731935835,0.4814595780402465,0.1141249762240169,1.0020102309301775,0.047050307636626855,0.2045002711006687,0.41258108615875244,0.378130342749286,0.244208702669608,0.11389601892395189,0.0,0.0,,
55.0,0.5520037931212151,0.9996384531185798,62.05952,62.05952,0.0,0.07543868428467053,0.1040366357688512,0.25776921676646275,0.11492950654582075,0.3658377626843567,0.13743932910256584,2.8692246732521407,0.7255041175311351,0.32476101543628666,0.4814595780402465,0.1141249762240169,1.0020102309301775,0.047050307636626855,0.2045002711006687,0.41258108615875244,0.378130342749286,0.244208702669608,0.11389601892395189,0.0,0.0,,
56.0,0.5291357863843237,0.9434307556771765,62.05952,62.05952,0.0,0.06903183214527313,0.10135075803961369,0.26768395967110015,0.11492950654582075,0.37841561452486716,0.19278435712272204,2.9831173491997545,0.7356551434513553,0.33732571520095594,0.4814595780402465,0.1141249762240169,1.0020102309301775,0.047050307636626855,0.2045002711006687,0.41258108615875244,0.378130342749286,0.244208702669608,0.11389601892395189,0.0,0.0,,
57.0,0.5818202890201581,1.068057275963075,65.71008,65.71008,0.9971592150692714,0.07391651036708265,0.10711656505011519,0.2468744234246655,0.11492950654582075,0.3314598289296867,0.08944375572725254,2.4713288928438226,0.6937971691042715,0.28289681998349264,0.5698227148991961,0.14591112091167957,1.2810906148449674,0.04109047807190833,0.22797089733225548,0.4898461699485779,0.3749659316376811,0.2413752837947178,0.11389601892395189,0.00490552490410434,1.3464835602790117,0.0032954890557124806,0.006525832682191719
58.0,0.5804053379487161,1.0731853544832621,65.71008,65.71008,0.0,0.08341018313710007,0.10711368836145316,0.27501628827491226,0.11492950654582075,0.3539323465147978,0.12878091348409024,2.695095990763198,0.7148129359253125,0.30646976278593846,0.5698227148991961,0.14591112091167957,1.2810906148449674,0.04109047807190833,0.22797089733225548,0.4898461699485779,0.3749659316376811,0.2413752837947178,0.11389601892395189,0.0,0.0,,
59.0,0.5526521799955528,0.7920412668674213,65.71008,65.71008,0.0,0.07945114129996336,0.10464171122789881,0.25734977425739153,0.11492950654582075,0.36749364071690627,0.14735519923957371,2.9301075445087874,0.7266518812117947,0.3319328306240379,0.5698227148991961,0.14591112091167957,1.2810906148449674,0.04109047807190833,0.22797089733225548,0.4898461699485779,0.3749659316376811,0.2413752837947178,0.11389601892395189,0.0,0.0,,
60.0,0.5336076585119457,0.9471065452100869,65.71008,65.71008,0.0,0.06305501802208927,0.0996649033462377,0.261402485487947,0.11492950654582075,0.3863817820618629,0.17420268910419826,3.087163755753345,0.7405232163408908,0.3482521274333944,0.5698227148991961,0.14591112091167957,1.2810906148449674,0.04109047807190833,0.22797089733225548,0.4898461699485779,0.3749659316376811,0.2413752837947178,0.11389601892395189,0.0,0.0,,
