round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc_lift,fed_f1_best,fed_prevalence,fed_ece,fed_auprc,fed_brier,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6601872825675646,0.9452581430836344,4.463775,186.70896,1.0,0.6534778379783625,1.9901506027019253,0.2835269916754789,0.11331444759206798,0.36662643307179155,0.22372066224805165,0.2316664684647021,0.26078512439892937,0.49569357529465496,0.6625323794679122,0.21696075280615706,1.9049019874085438,0.28019457956914523,0.28418230563002683,0.4975670278072357,0.36581840377862146,0.23167585561552867,0.11389601892395189,0.0003055962493967864,0.05989049257914303,3.536488542063307e-05,0.001089428886337253,0.24695478699135623
52.0,0.6641139384547806,0.9175220024398898,4.5513,190.36992,1.0,0.6533114619699026,1.9903125825339782,0.28385202047011726,0.11331444759206798,0.37004797885280605,0.2237037482117899,0.23458898845714776,0.2608020121854914,0.4988001356737997,0.66248705084822,0.2167758038347363,1.9032781468812972,0.28082679971489666,0.28380901573753003,0.4963941276073456,0.36928842952563545,0.23459882839380433,0.11389601892395189,0.0003198857646761571,0.06415107416978572,3.197424088763701e-05,0.0011868670501585677,0.26865425595180786
53.0,0.6620267759810703,0.9208040186742581,4.638825,194.03088,1.0,0.6531403389354284,1.988460333837896,0.283174529921232,0.11331444759206798,0.3673933564716066,0.22349307895396128,0.23263649211172654,0.26265725450052624,0.49335012933462713,0.6625366588309562,0.21677064858193823,1.9032328840806587,0.277786486910174,0.28389012620638454,0.4989456534385681,0.36632525064101773,0.23263947482077293,0.11389601892395189,0.00027632275624118297,0.056757084127639246,3.763108063728521e-05,0.0010079516464017327,0.22242171903227304
54.0,0.661434080310561,1.0357024681712677,4.72635,197.69184,1.0,0.6528255052872478,1.9857281633852921,0.2832705988432295,0.11331444759206798,0.36153381245482225,0.22316206464324828,0.22815968333569459,0.2625259462142377,0.4886034334122403,0.6627552577308513,0.21649209216911697,1.9007871760089194,0.27679697351828497,0.2843004948268106,0.499063640832901,0.3604880278036948,0.22814799780519496,0.11389601892395189,0.00024799263773816235,0.05224487614850659,4.2552342547360135e-05,0.0008640238518104062,0.38804056759471584
55.0,0.6626784922692661,1.3715001730733185,4.813875,201.3528,1.0,0.6533015269291782,1.9858333072432859,0.2841655445509663,0.11331444759206798,0.37710010402413485,0.22310692551822403,0.23998141327830458,0.2611505735087199,0.49873354347351784,0.6627227922991945,0.21643320309498904,1.900270133581236,0.2820835078899595,0.28492912930286374,0.5009639859199524,0.376216018166622,0.2400023279883456,0.11389601892395189,0.00017811805913663258,0.03863433570404595,3.3911047393719274e-05,0.0006134217443541908,0.24251560426039204
56.0,0.6633110426691283,1.1424203620569846,4.9014,205.01376,1.0,0.6530487752102223,1.985115444606121,0.28357812271786176,0.11331444759206798,0.38064194237957,0.22309347270098115,0.24293307528389665,0.2612702318714079,0.5001573901451117,0.6622301635710599,0.21627869571461555,1.8989135683401221,0.28459869848156183,0.28476342063377225,0.5000136494636536,0.3797345727665613,0.24295937555712904,0.11389601892395189,0.0002964925571607978,0.06593651912680798,2.957116332791734e-05,0.0011362604747775875,0.3353422184022796
57.0,0.6623653605745901,1.0908401202826494,4.988925,208.67472,1.0,0.6528012751777662,1.9876886435908925,0.28421305939395297,0.11331444759206798,0.3808593945886716,0.22335105470397779,0.24331399419053135,0.26268886845133427,0.4998008728927886,0.6616745616940837,0.2163506569312755,1.8995453833705316,0.2819041711893317,0.2841355242111386,0.4988977909088135,0.37995987268253534,0.24333907836862145,0.11389601892395189,9.471108848188993e-05,0.02150882182741043,2.8817499660091787e-05,0.00026639494874065807,0.4025644817818639
58.0,0.6662326494708015,1.7761497555494692,5.07645,212.33568,1.0,0.6529927250909593,1.9928387050116527,0.2827774398562761,0.11331444759206798,0.37854374189927664,0.22386240113210706,0.24150203959883987,0.26088247331922,0.49756639030957545,0.6616378545477382,0.2164109095895041,1.900074397982261,0.274361088211047,0.2839756592292089,0.4977439343929291,0.3774646675708495,0.24152480278485286,0.11389601892395189,0.00020159213472980463,0.0468231520635527,2.6029032841636858e-05,0.0007835959737129325,0.10928137971265268
59.0,0.6637272755044329,1.309130657127852,5.163975,215.99664,1.0,0.6523131814870902,1.9918358769493145,0.28316504574377716,0.11331444759206798,0.3752074717255857,0.22381158122130843,0.2390335851634584,0.26120210996586424,0.49565854639724855,0.6614172853839195,0.21635967547483367,1.8996245656250421,0.27373572593800977,0.28327554014403844,0.4957456588745117,0.3742455769523569,0.23904648205278833,0.11389601892395189,0.00015714847479337014,0.03727749760946608,1.8211786600607067e-05,0.0005967225075717455,0.278130276313765
60.0,0.6576877463978105,1.3531471322617283,5.2515,219.6576,1.0,0.6527213263141025,1.99540192552243,0.2828012847367138,0.11331444759206798,0.3806103633003187,0.22425417929260977,0.2425397528931089,0.2596083193331763,0.499927601716336,0.6610362463806754,0.21675411619671375,1.9030877307611602,0.28139013452914796,0.2825167189845776,0.4992814362049103,0.3795182628623552,0.2425599059180332,0.11389601892395189,0.0003143901217472371,0.07587285473528027,1.4366343331024112e-05,0.0013504128622513262,0.11887857034212118
