round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_f1_best,fed_brier,fed_prevalence,fed_auroc,fed_auprc_lift,fed_f1_best_threshold,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
43.0,8.821650467342524,960.911657962986,92.29824,92.29824,0.5412350858791136,0.26244396175567625,0.3046823616162048,0.33529025166067866,0.23834651275084578,0.11524420946626386,0.6872981192843477,2.2981927717015047,0.5854786838323238,0.37618951839727816,0.6498811642216736,0.19993938129952216,1.7554553986037142,0.00264783759929391,0.2829673898921658,0.48316818475723267,0.36254441385492603,0.23167584118085277,0.11389601892395189,0.0038057344878624226,0.7291377122164704,,0.0038057344878624226
44.0,8.626027957892877,879.8764778259286,94.27968,94.27968,0.5412350858791136,0.2688899765205084,0.31166399961339897,0.34158111114774303,0.23517841736921238,0.11524420946626386,0.6942745055520547,2.359563924368059,0.5844874391510468,0.37247988056440245,0.6267768831468844,0.17467054805615917,1.5335966059778288,0.0,0.2787524366471735,0.4776231348514557,0.3629766689302505,0.23209957174282178,0.11389601892395189,0.004157841852734367,0.8126168665476143,,0.004157841852734367
45.0,9.420567133123196,1268.9758280430858,95.9488,95.9488,0.4559241291901578,0.25116850476043834,0.2925676130979054,0.32017157382040434,0.2354029215976207,0.11524420946626386,0.6757512527421745,2.1993430596776467,0.5777449553995605,0.37127373314275963,0.6285313592476836,0.17500424590245653,1.5365264524241753,0.0,0.2768501561995044,0.4779167175292969,0.3629191183598102,0.23204026490561935,0.11389601892395189,0.006214689366520547,0.4725721450522542,0.006214689366520547,
46.0,9.292827208601949,1129.3789473601405,97.93024,97.93024,0.5412350858791136,0.25687985826825255,0.2903169116935343,0.3279772536456606,0.24422260195490517,0.11524420946626386,0.6806657102879392,2.2596791658505424,0.6025199715952199,0.38254960184618597,0.6395919189361639,0.1763163178767242,1.5480463631871997,0.0,0.2770590091511518,0.47714757919311523,0.3629024613844958,0.2319941581891403,0.11389601892395189,0.0033502769837244224,0.6673754421062768,,0.0033502769837244224
47.0,9.00020803375565,888.2758643016026,99.91168,99.91168,0.5412350858791136,0.2630351408824452,0.301347200363155,0.3337810870804413,0.24116459069618362,0.11524420946626386,0.6860330135329655,2.3127122735317815,0.596042099413495,0.3797352059809013,0.6456335638399897,0.17961689556606125,1.5770252311100623,0.0,0.27707275803722503,0.47677525877952576,0.3614299391934026,0.23077914578639774,0.11389601892395189,0.003997787001738079,0.8085393825313076,,0.003997787001738079
48.0,8.660808287706361,996.9255396900951,101.89312,101.89312,0.5412350858791136,0.26757975453737365,0.30649751940961484,0.3404930531456815,0.23702287079515993,0.11524420946626386,0.6920980549925068,2.354516678521248,0.6012282797922301,0.37492498503725935,0.6507775841090608,0.18868057626311513,1.6566037869075716,0.004405286343612335,0.27877978178579377,0.481620728969574,0.3624597029472023,0.23145606618818196,0.11389601892395189,0.0032821567984609363,0.6780028434004635,,0.0032821567984609363
49.0,8.3481815136121,937.7323050767594,103.87456,103.87456,0.5412350858791136,0.2709239377149999,0.3220137553863196,0.3413657123667902,0.2300547438161196,0.11524420946626386,0.6950633854569126,2.37614444240557,0.5645770910538335,0.3660573709384732,0.6476848470239401,0.18344311391858542,1.6106191915370631,0.0,0.2778274474742959,0.4796173572540283,0.3620460923871563,0.23123160301818904,0.11389601892395189,0.004152887086434343,0.8724400594364852,,0.004152887086434343
50.0,9.282748288478746,1273.9214512858157,107.52512,107.52512,0.9971592150692714,0.25160220527808763,0.28947941266422067,0.32128690032404716,0.23799162318819567,0.11524420946626386,0.6776285961717067,2.202838818260469,0.5829836383484462,0.37408633765362187,0.6367408591926917,0.1929953704239154,1.6944874127056009,0.013906996957844416,0.2823529411764706,0.4852847754955292,0.3640774332275268,0.23268930242047373,0.11389601892395189,0.003906507606835699,1.152167943189852,0.0051953289855425355,0.0034217396945169184
51.0,9.412309599196742,983.8184600644532,109.50656,109.50656,0.5412350858791136,0.2521256085737651,0.30709857286083103,0.3263010035206432,0.23507425401070217,0.11524420946626386,0.6823862161473482,2.2085442606942323,0.553898463903552,0.37151824626490126,0.6206053765164319,0.19618592448821295,1.7225002800072042,0.018229166666666668,0.2823941022116706,0.4859577417373657,0.366296479926867,0.23445223992538355,0.11389601892395189,0.00357536692060482,0.7766922326991335,,0.00357536692060482
52.0,8.950707586815714,1412.6150072366333,111.488,111.488,0.5412350858791136,0.2578817322614771,0.30334998911594097,0.3356760794027789,0.23934595131685457,0.11524420946626386,0.6876707043584755,2.26486785662468,0.598612532606733,0.3770088842391878,0.6505791396286638,0.19866776721666854,1.7442907056243866,0.02068074105988798,0.283448709880428,0.4852088391780853,0.3636432733774677,0.23231978491998803,0.11389601892395189,0.0035853730346277523,0.791735548642464,,0.0035853730346277523
