round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_brier,fed_ece,fed_f1,fed_auprc,fed_auprc_lift,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,9.33616337989493,2011.5875545678023,183.048,183.048,1.0,0.6926592059007062,0.5920892023305009,0.23221121416583304,0.3720016342333985,0.30916571473243437,0.26035363102518494,2.3246793752081754,0.3372778400645139,0.11183134046570167,0.6387481565482864,0.19946730075449068,1.7513105606234975,0.2657611481291645,0.26927814732692784,0.45719894766807556,0.36955719711502283,0.2363798904022617,0.11389601892395189,0.0019993164312843456,1.1831457754815347,0.0010980944140949894,0.0030663608284480764,0.0028951258462641296
51.0,9.378780673531013,1515.0161339624842,186.70896,186.70896,1.0,0.6913674896974908,0.5745792479579593,0.23216188755328987,0.3720087686167938,0.304993962565024,0.2632850800175274,2.3560561227733308,0.3413172947919526,0.11183134046570167,0.6301269969377832,0.19755135377596247,1.7344886646816606,0.2652239557121288,0.26681367144432194,0.5710892081260681,0.3693419977984327,0.2360961686640876,0.11389601892395189,0.0019086582522030212,1.1545954500033986,0.001142214103375885,0.002816422708047847,0.0024574478749553206
52.0,9.598793389845557,1725.2937305111693,190.36992,190.36992,1.0,0.6911623221385426,0.5737097547630455,0.23108264454647054,0.3701324748460266,0.30105129164800526,0.26718151703967846,2.3841422863719255,0.34053107637768104,0.11183134046570167,0.6337160648393025,0.19774523870639005,1.736190962376166,0.2647058823529412,0.2663400799278071,0.5303056836128235,0.3678090426967923,0.23499423872789682,0.11389601892395189,0.0019443189907752943,1.1993815927598916,0.001007843765046941,0.0030573001013539463,0.002506471610626562
53.0,9.401992506244833,1749.0517428347443,194.03088,194.03088,1.0,0.6886285948656496,0.5879632984639114,0.23622517590260092,0.3767097128195308,0.29368480254161344,0.26820068650520423,2.394792902283794,0.34502812401455035,0.11183134046570167,0.632912146960706,0.19537797992532374,1.7154065767283506,0.26826710173639434,0.26826968411126834,0.5105111598968506,0.3743992031679534,0.2398612920258561,0.11389601892395189,0.0020401862772499685,1.283469179237727,0.001015192424743482,0.0032609759671606117,0.002584588465973126
54.0,9.452705362722611,1385.5856035766433,197.69184,197.69184,1.0,0.6905413516086866,0.5670925360081552,0.23022951199179575,0.3693529035832763,0.30083577385636867,0.26751606619068863,2.389519124643934,0.3412427935408117,0.11183134046570167,0.631900748996458,0.1998069573176723,1.7542927242354533,0.2670306489638913,0.26867084862113855,0.4540778696537018,0.3671687415477236,0.23418865672108816,0.11389601892395189,0.0019099839485443946,1.2290017858795181,0.0009346197563406109,0.0030660558892256933,0.0025858238510567282
55.0,9.51265733038788,1427.2212416615068,201.3528,201.3528,1.0,0.6938161601822179,0.5817143187198796,0.23093745141887145,0.37032567090475,0.3051762371203793,0.27209475451230125,2.424896038663616,0.34363205390688045,0.11183134046570167,0.6343099927418991,0.20017853594909782,1.7575551616317386,0.26534502478078537,0.2667553191489362,0.5415307879447937,0.36777010208299604,0.2350916626902352,0.11389601892395189,0.002010370253341652,1.3216938286277582,0.0010074633676796499,0.0031945368271475206,0.0036709450871617692
56.0,9.68791842955125,2033.7713818378259,205.01376,205.01376,1.0,0.691947887929637,0.5499639167640852,0.22913178596101735,0.36792681575796754,0.3063325947252771,0.2675985334540039,2.374364081703318,0.34155499911571013,0.11183134046570167,0.6283449747904104,0.19793411387654003,1.7378492746853618,0.2643528183716075,0.26668358284699323,0.4707145094871521,0.36554383364601645,0.2333806284617588,0.11389601892395189,0.0017706578345791936,1.1863974831558153,0.0009491687214448852,0.0027437612265381476,0.002456555796628549
57.0,9.586169513565277,1279.2574521593106,208.67472,208.67472,1.0,0.6928782676574324,0.5687476578769329,0.22996019574190343,0.36877245781105067,0.30155602768495426,0.26650174305240065,2.3586599655741085,0.3384164415296885,0.11183134046570167,0.6354759121054471,0.1981121220189455,1.7394121751632472,0.2633734323009982,0.2657039711191336,0.4460693299770355,0.3664184433850892,0.23414705328083274,0.11389601892395189,0.0017781310459701986,1.2157239833431959,0.0009353155369216409,0.002776378010574669,0.003118421856697555
58.0,9.391155951210104,1526.3674674314877,212.33568,212.33568,1.0,0.6920391920542407,0.5656040115766062,0.2273333093613499,0.3654013118967461,0.3039196504553832,0.27030656341173115,2.3877826083025524,0.3416575658241318,0.11183134046570167,0.6280122888247283,0.19401443488267206,1.7034347356092845,0.26352757544224764,0.26648282777638505,0.4662357568740845,0.3632127667635543,0.2315456636738049,0.11389601892395189,0.001879239990592017,1.3120454416966822,0.0009218428528249347,0.003017175155819535,0.002773424983385579
59.0,9.461409857621119,1455.3627590435142,215.99664,215.99664,1.0,0.6963176048729168,0.5701674335159694,0.23083775673915566,0.3702014467508407,0.30232758573804763,0.2691481190216676,2.388403810288791,0.3457058732823949,0.11183134046570167,0.630187673536956,0.19593688300554063,1.720313711196238,0.2622620098348254,0.26725031678378064,0.4374254047870636,0.3682111897033104,0.23559642217739216,0.11389601892395189,0.0017732313541441503,1.2657987888851494,0.0009304491886242069,0.0027727110285890575,0.0036974449983292884
60.0,9.503221698635231,2006.412965189377,219.6576,219.6576,1.0,0.6929492778619085,0.564611144723046,0.22926831919691598,0.36839744561006615,0.30607308754498136,0.2654730440989269,2.364465343302323,0.34390838964315906,0.11183134046570167,0.6272625469293023,0.19879689104107234,1.745424404814435,0.2614226375908619,0.2641916167664671,0.43862810730934143,0.3661304135553322,0.23381766432719456,0.11389601892395189,0.0017161704507987112,1.2484517173170389,0.000910261067398804,0.0026749536054350106,0.003481377652848378
