round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_f1_best,fed_brier,fed_f1,fed_auprc,fed_ece,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6401505741248166,0.24736736203248424,3.16197,21.90336,0.0,0.11474790709385028,0.6755942863701491,0.31323104045844985,0.23056414651113277,0.28672653359307887,0.24087051776528828,0.35860324178559067,2.1261421601991066,0.5738820917784787,0.6558836548360643,0.21378616623591554,1.877029313716927,0.2045002711006687,0.2707814833250373,0.5311899185180664,0.4110159375292107,0.2691381814080335,0.11389601892395189,0.0,0.0,,
12.0,0.6214977109221509,0.3954835490359935,3.16197,21.90336,0.0,0.11474790709385028,0.6832073584332533,0.3172805580725711,0.21736667575596466,0.2955821803531068,0.24929598571053985,0.3411056474343625,2.2059575948227153,0.56134108339794,0.6558836548360643,0.21378616623591554,1.877029313716927,0.2045002711006687,0.2707814833250373,0.5311899185180664,0.4110159375292107,0.2691381814080335,0.11389601892395189,0.0,0.0,,
13.0,0.655910320652576,0.16328829211601864,3.688965,25.55392,0.9971592150692714,0.11474790709385028,0.6563141749597982,0.29435613005003375,0.22172034395611384,0.2742483040838459,0.22349363329369523,0.3525409919766743,1.9625110591678971,0.5038357697755085,0.6559023535191599,0.2111404828769475,1.85380037749981,0.20466672696029664,0.2726500566251416,0.5312303304672241,0.4089733116492585,0.2673766776597277,0.11389601892395189,0.01602175473160355,0.6151946885947837,0.012192630374457575,0.02024473410318525
14.0,0.653128850474469,0.19987826287316116,3.688965,25.55392,0.0,0.11474790709385028,0.6629042217093164,0.30254578460113707,0.2010918393639613,0.2826233589032341,0.22996669857371246,0.3116043019607638,2.0259398157047523,0.5287291543887573,0.6559023535191599,0.2111404828769475,1.85380037749981,0.20466672696029664,0.2726500566251416,0.5312303304672241,0.4089733116492585,0.2673766776597277,0.11389601892395189,0.0,0.0,,
15.0,0.6337140100411992,0.2830930461712302,3.688965,25.55392,0.0,0.11474790709385028,0.6747780331425403,0.3125570582280635,0.22536137110855922,0.28436525096556575,0.2409685176111141,0.35150888762829274,2.1301414893812085,0.5609379925413895,0.6559023535191599,0.2111404828769475,1.85380037749981,0.20466672696029664,0.2726500566251416,0.5312303304672241,0.4089733116492585,0.2673766776597277,0.11389601892395189,0.0,0.0,,
16.0,0.6195833501223779,0.40508101013867365,3.688965,25.55392,0.0,0.11474790709385028,0.6826980767009395,0.32149750077516753,0.2138038470866761,0.2914352573786765,0.25206163880353644,0.3331225652592303,2.2316018001850613,0.5734896131955842,0.6559023535191599,0.2111404828769475,1.85380037749981,0.20466672696029664,0.2726500566251416,0.5312303304672241,0.4089733116492585,0.2673766776597277,0.11389601892395189,0.0,0.0,,
17.0,0.6547341653827019,0.20220822387170195,4.21596,29.20448,0.9971592150692714,0.11474790709385028,0.6566356996802782,0.29456578364794483,0.21867125323283682,0.27869343795965956,0.2245879014363815,0.34789071731865423,1.9716925970389163,0.5067977116310085,0.6554203165282956,0.2134530593766577,1.8741046561002261,0.20619692448932753,0.27281355932203394,0.5305158495903015,0.40701665177493584,0.2656619752649068,0.11389601892395189,0.01610589289014468,0.6830179193639196,0.010541541595116605,0.022397292516526765
18.0,0.647525096743569,0.22695046060608512,4.21596,29.20448,0.0,0.11474790709385028,0.6639368322776746,0.3058360075078583,0.21565524623770277,0.28251493644739634,0.23168921532124648,0.33984220197598153,2.042414970183475,0.5354446406000366,0.6554203165282956,0.2134530593766577,1.8741046561002261,0.20619692448932753,0.27281355932203394,0.5305158495903015,0.40701665177493584,0.2656619752649068,0.11389601892395189,0.0,0.0,,
19.0,0.6331422285793674,0.35344938205462506,4.21596,29.20448,0.0,0.11474790709385028,0.6742238364129364,0.311256990262589,0.20832050663445098,0.2851547836766901,0.24491240366917857,0.3268834550714278,2.1648918349021713,0.5574185915036656,0.6554203165282956,0.2134530593766577,1.8741046561002261,0.20619692448932753,0.27281355932203394,0.5305158495903015,0.40701665177493584,0.2656619752649068,0.11389601892395189,0.0,0.0,,
20.0,0.6209605983043371,0.4785071272153692,4.21596,29.20448,0.0,0.11474790709385028,0.6824782638622334,0.3224458064741772,0.19900749539100565,0.2973718136419861,0.2540146142629762,0.3114854716771173,2.2519075032906297,0.5437755776358091,0.6554203165282956,0.2134530593766577,1.8741046561002261,0.20619692448932753,0.27281355932203394,0.5305158495903015,0.40701665177493584,0.2656619752649068,0.11389601892395189,0.0,0.0,,
