round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_ece,fed_auroc,fed_f1_best,fed_brier,fed_auprc_lift,fed_f1_best_threshold,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6663888013194256,3.3966683582148343,183.048,183.048,1.0,0.3277677953458765,0.11448892245720041,0.3177846520980432,0.7330923878742506,0.3591517776890343,0.2000742064438689,2.8548672836484674,0.566860747931587,0.313966169985722,0.6443430284206431,0.20388391300216618,1.790088142925338,0.26466332776850304,0.26883455380414545,0.5245405435562134,0.31770520266761504,0.21096755983715829,0.11389601892395189,0.002015532490079786,1.7228570928373301,0.0009630591903656689,0.0032051436652504434,0.003673583035687871
51.0,0.6648874130579265,3.8918042118160017,186.70896,186.70896,1.0,0.3302874100700889,0.11448892245720041,0.3220569912397592,0.7340333143577696,0.36179046552607513,0.20169828798647674,2.877477758434767,0.5830191959067054,0.3180869981671792,0.6413274077164771,0.203875924832578,1.79001800729054,0.26443569553805774,0.2693682955899881,0.5614211559295654,0.32181296639072166,0.2126720084669577,0.11389601892395189,0.0019325767526959007,1.6908439349917899,0.0009381442868369864,0.003057954318067458,0.0026788336499577944
52.0,0.6700866888427168,3.552144280375713,190.36992,190.36992,1.0,0.33252893233710945,0.11448892245720041,0.31494443951385076,0.7367711194390302,0.3655799979806827,0.19846966423275023,2.8993333817229203,0.5963469603945842,0.3213291767689005,0.6465276118809976,0.20707423572497924,1.818098979063019,0.2646766169154229,0.27136697945726607,0.5303757190704346,0.31496091282369126,0.2096133350357667,0.11389601892395189,0.0018619479683392758,1.665176396420975,0.0008793192175159197,0.0029708574582808203,0.003400454690010874
53.0,0.6672830796147952,4.805079063937925,194.03088,194.03088,1.0,0.3328468175782368,0.11448892245720041,0.31862525356972576,0.7368732619123348,0.36144643295496204,0.19923711477045225,2.9000186653899966,0.5597013426121148,0.32107405827907864,0.6431568918903384,0.20710478543469857,1.8183672036244038,0.26631912964641885,0.2698769678528906,0.5309922695159912,0.31843644400309834,0.210733252798764,0.11389601892395189,0.0017825291299206876,1.6298352490448451,0.0008452986844490949,0.00283815027706155,0.003161259233867931
54.0,0.6624946336765636,3.382248907951751,197.69184,197.69184,1.0,0.3338317444132489,0.11448892245720041,0.32411433345498775,0.737803944062118,0.36610135648610936,0.20288090751412377,2.908148098076118,0.5552346748801666,0.31445120280673927,0.6429589242891075,0.20720139356500375,1.8192154170318424,0.26357950181060025,0.2687683676195565,0.5419628024101257,0.3239229492655263,0.21445316465390604,0.11389601892395189,0.0017967409498667697,1.6799045218576794,0.0008419974880108091,0.002869887347190262,0.002767937004653554
55.0,0.6667773887848143,3.6426701618330584,201.3528,201.3528,1.0,0.3351791152489451,0.11448892245720041,0.3077663268953724,0.7384935255125888,0.3633744812543082,0.1936662341208856,2.92203469003234,0.5614083630838482,0.31909231959489903,0.6442707435786086,0.2095505114002038,1.839840526297238,0.26442692263741285,0.26825464341415,0.5451653003692627,0.30788176627567987,0.205482945209241,0.11389601892395189,0.0016929112608771552,1.6174112316439277,0.00077257241856635,0.0027251132867087483,0.0025077595853160366
56.0,0.6732982305990384,5.041395835574383,205.01376,205.01376,1.0,0.33328088403145645,0.11448892245720041,0.30487077310775806,0.7389854625877356,0.3651089015290764,0.19273212279587534,2.9002883130435126,0.5838563019074012,0.32421021030510344,0.6454947292553673,0.21025102529241652,1.8459909949337268,0.26706573040174975,0.2703962703962704,0.5523189306259155,0.3048529032829365,0.20471212601194966,0.11389601892395189,0.0017493466979500117,1.706795469212011,0.0008174409399494853,0.0027889953516725316,0.003403566077735613
57.0,0.6737478798190734,5.951507882849275,208.67472,208.67472,1.0,0.3368168885041763,0.11448892245720041,0.3243295186789093,0.7392517521331722,0.3665739611771699,0.20265438002544545,2.9329747837246773,0.572143851922898,0.3177676469323488,0.6408041708755435,0.20828547197798308,1.828733558431527,0.26159695817490497,0.26684555754323197,0.5555104613304138,0.3243840203521434,0.21419118719693556,0.11389601892395189,0.0016757758659043242,1.6687513921679056,0.000775686859621061,0.002680081018182707,0.0026583146672722003
58.0,0.6729518151584929,3.8979263801014694,212.33568,212.33568,1.0,0.3386127641239535,0.11448892245720041,0.315060338930305,0.7386451146357679,0.3689115840620923,0.19725586800223294,2.9436099406512675,0.5618970235049996,0.3222460293970137,0.6397000450123735,0.20528928715865524,1.802427241076147,0.26272540515863957,0.26833976833976836,0.5370230674743652,0.31472820965668846,0.2089927294556754,0.11389601892395189,0.0016054423295000428,1.6343264199822443,0.0007185055672795785,0.002589234056725338,0.0035713654660226627
59.0,0.6753179483229155,4.2763396174070785,215.99664,215.99664,1.0,0.33944936801095577,0.11448892245720041,0.3038883618393201,0.7396615753153153,0.36819197822480265,0.1906252177272698,2.9551345810391925,0.5362227350447144,0.3250959288568164,0.6435721657979351,0.20882503193297408,1.8334708614565893,0.2640557424315233,0.2686123496824753,0.5239500999450684,0.30343819711566866,0.20243936269407237,0.11389601892395189,0.001538674523298528,1.597884699172937,0.0007241468606637904,0.0024389961191409923,0.0034543739784677653
60.0,0.6814599365418601,7.274573434363829,219.6576,219.6576,1.0,0.33879392285183546,0.11448892245720041,0.32013314660559855,0.7372550471584435,0.36673808364975213,0.20021087050329825,2.950057795784328,0.5597212064846194,0.3149168787889273,0.6428232772652276,0.20811729737594908,1.8272569958297535,0.26257722859664606,0.26930838378279215,0.594989001750946,0.3197713732852785,0.21146777658453067,0.11389601892395189,0.0015405990607162655,1.6312216679261837,0.0007225985893096053,0.0024438329360565326,0.002589943106532767
