round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_ece,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_auprc_lift,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
49.0,0.6440303054477574,1.029507613096522,58.40896,58.40896,0.9971592150692714,0.3237465293830689,0.2639305814293197,0.33131558638901243,0.20853248600565485,0.11404833836858005,0.5533425566315471,0.30017360848958935,2.324020122108164,0.6997728670983556,0.45311976609428284,0.1051998566892679,0.9236482335656491,0.14996154832094336,0.2045002711006687,0.38713791966438293,0.37799612233638646,0.24451818157864105,0.11389601892395189,0.005670044704246973,1.4583270899020135,0.0037721786688126565,0.007450643750936597
50.0,0.6381749733179886,0.7978549659570751,58.40896,58.40896,0.0,0.34078956990772724,0.2908868288152592,0.3184656051988385,0.19941123581069808,0.11404833836858005,0.5728751567303985,0.3122516071169864,2.5787591638603726,0.7158027449907396,0.45311976609428284,0.1051998566892679,0.9236482335656491,0.14996154832094336,0.2045002711006687,0.38713791966438293,0.37799612233638646,0.24451818157864105,0.11389601892395189,0.0,0.0,,
51.0,0.6147094927957878,0.8081436826445664,58.40896,58.40896,0.0,0.3505869132589619,0.30554520131410356,0.31017800740893425,0.19392911310168318,0.11404833836858005,0.5586707087802022,0.3233209280411677,2.726816522344237,0.725547099006734,0.45311976609428284,0.1051998566892679,0.9236482335656491,0.14996154832094336,0.2045002711006687,0.38713791966438293,0.37799612233638646,0.24451818157864105,0.11389601892395189,0.0,0.0,,
52.0,0.5912272921531299,0.810191201867759,58.40896,58.40896,0.0,0.36267268744832964,0.32382721512931784,0.2879525897802572,0.1809066087063794,0.11404833836858005,0.5557301336484852,0.3310745014930394,2.903586540365597,0.7397633441093425,0.45311976609428284,0.1051998566892679,0.9236482335656491,0.14996154832094336,0.2045002711006687,0.38713791966438293,0.37799612233638646,0.24451818157864105,0.11389601892395189,0.0,0.0,,
53.0,0.6386003514907187,0.8874327707206527,62.05952,62.05952,0.9971592150692714,0.3272237061756847,0.26881330474113596,0.325414750055467,0.20364599187577392,0.11404833836858005,0.5389110576736573,0.30485172426488094,2.3636321584625355,0.7017738046757959,0.46448114869047225,0.10928811099042357,0.9595428534108378,0.15971421986632864,0.2045002711006687,0.3981822729110718,0.37900038473534947,0.24512727992955186,0.11389601892395189,0.005205943930564081,1.408160642720759,0.003443040654028735,0.006878323767904784
54.0,0.6334943846901597,0.80244033102038,62.05952,62.05952,0.0,0.34227862833087214,0.2853070033431941,0.33372416759982765,0.20742341044538937,0.11404833836858005,0.5450085151381604,0.30897570410540237,2.5365809161431163,0.7148545689660559,0.46448114869047225,0.10928811099042357,0.9595428534108378,0.15971421986632864,0.2045002711006687,0.3981822729110718,0.37900038473534947,0.24512727992955186,0.11389601892395189,0.0,0.0,,
55.0,0.6121216928981433,0.8609191223668002,62.05952,62.05952,0.0,0.358614871085697,0.31044893501717,0.3437765119250884,0.21501819677501502,0.11404833836858005,0.6061365598435668,0.3140772784652291,2.7715015364028504,0.7352046428208611,0.46448114869047225,0.10928811099042357,0.9595428534108378,0.15971421986632864,0.2045002711006687,0.3981822729110718,0.37900038473534947,0.24512727992955186,0.11389601892395189,0.0,0.0,,
56.0,0.5897604759561964,0.869761592123696,62.05952,62.05952,0.0,0.3664005538617147,0.3321521054445366,0.3273896786966596,0.20488771588532742,0.11404833836858005,0.6037868381424433,0.32750078013503214,2.983272656913131,0.7444693855161991,0.46448114869047225,0.10928811099042357,0.9595428534108378,0.15971421986632864,0.2045002711006687,0.3981822729110718,0.37900038473534947,0.24512727992955186,0.11389601892395189,0.0,0.0,,
57.0,0.6383266364303042,0.9483091583387656,65.71008,65.71008,0.9971592150692714,0.32671151346795524,0.2709695646663988,0.32224283436473766,0.20236335060991584,0.11404833836858005,0.5306217168820769,0.30455878901534195,2.377549252283112,0.7032715888598577,0.45452367326066734,0.1066714459054233,0.9365686958439484,0.15480161012075905,0.2045002711006687,0.3964999318122864,0.3792237375182626,0.2453838090996801,0.11389601892395189,0.005274267758476419,1.4963785129366443,0.0032210243236983965,0.007242529350178038
58.0,0.638241027380279,0.9133602548099782,65.71008,65.71008,0.0,0.3373760694517641,0.28912636404934194,0.32204007010147007,0.2011953107649114,0.11404833836858005,0.5750513998707166,0.3110151264292008,2.566410463578143,0.7157666205087655,0.45452367326066734,0.1066714459054233,0.9365686958439484,0.15480161012075905,0.2045002711006687,0.3964999318122864,0.3792237375182626,0.2453838090996801,0.11389601892395189,0.0,0.0,,
59.0,0.6075170330096425,0.836380315903462,65.71008,65.71008,0.0,0.35712319146510296,0.3204816282250848,0.3313389267049501,0.2049408258415544,0.11404833836858005,0.6051008065511574,0.3257012746161117,2.860146727929489,0.7377245429709606,0.45452367326066734,0.1066714459054233,0.9365686958439484,0.15480161012075905,0.2045002711006687,0.3964999318122864,0.3792237375182626,0.2453838090996801,0.11389601892395189,0.0,0.0,,
60.0,0.5817867226536205,0.8551943808042066,65.71008,65.71008,0.0,0.3677197918947509,0.3349224043594943,0.3320829054310283,0.20438803853348786,0.11404833836858005,0.5711880693135245,0.3312137270787798,2.997931805462635,0.7506096504823034,0.45452367326066734,0.1066714459054233,0.9365686958439484,0.15480161012075905,0.2045002711006687,0.3964999318122864,0.3792237375182626,0.2453838090996801,0.11389601892395189,0.0,0.0,,
