round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best,fed_auroc,fed_prevalence,fed_auprc,fed_ece,fed_f1,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,9.396017059786372,1339.9776666424686,179.38704,179.38704,1.0,0.23398526195011454,0.34189993554303727,0.6879034380765982,0.1149996852772707,0.2693181945857873,0.37068904625384247,0.3006922028044412,0.5874860730586602,2.340472624342239,0.6336601319328882,0.19649603600697285,1.7252230399569348,0.2686279238003376,0.2709975536830661,0.5767819881439209,0.3706098348944757,0.23667024625081984,0.11389601892395189,0.0022497328753653513,1.2823323673965206,0.0011988315522410088,0.0033993554528268196,0.0024001081996733054
50.0,9.34189209825979,1464.9633155208949,183.048,183.048,1.0,0.23503573338779135,0.3473888719908169,0.6920968568849547,0.1149996852772707,0.26712909303238375,0.37254857701067284,0.30274534070212283,0.5921345007211736,2.3268100724597667,0.6422760960703701,0.20296468263923514,1.7820173572067888,0.2662971442342451,0.26924445498754596,0.4848678410053253,0.3719417828172363,0.2379207403175067,0.11389601892395189,0.002187944803456158,1.2771800830669235,0.001110586597442174,0.003361841794896958,0.002694632918004679
51.0,9.48570095771267,1528.2832501174846,186.70896,186.70896,1.0,0.23487764715154688,0.34157042050366676,0.6902701584663752,0.1149996852772707,0.2708172823717541,0.37197123900034307,0.3029728808148837,0.5741945494449617,2.3560361979442352,0.6445009130730098,0.1998537480744082,1.7547035441848946,0.2673540342884546,0.27074454750564053,0.5378026962280273,0.371463268642799,0.23745445079752342,0.11389601892395189,0.0021268198729240437,1.2700426443916513,0.0011134717397786804,0.0032299507088094947,0.002772556506218169
52.0,9.3535001836282,1268.5478846115825,190.36992,190.36992,1.0,0.23566003003948838,0.34346106157706824,0.692238917833703,0.1149996852772707,0.272964890276566,0.3729916539547568,0.30310714406334466,0.5859838912100894,2.3749466101932897,0.6422945814127862,0.19598590512438185,1.7207441223669213,0.2676124068285646,0.2701432408236347,0.4428896903991699,0.37239087452477626,0.23832488386355127,0.11389601892395189,0.002155161434151955,1.3133007191463548,0.0010940054044561154,0.0033114038380923127,0.0024008745315275784
53.0,9.346734569213792,1434.967503689,194.03088,194.03088,1.0,0.23232896896820326,0.3436999283228596,0.6916394438902772,0.1149996852772707,0.27163617291128184,0.36870050671537774,0.30583166379390514,0.5731144716799382,2.3618078405489284,0.6425206974342746,0.19386569916561672,1.7021288452150414,0.2677543186180422,0.269847799259564,0.580514669418335,0.3680939617589685,0.2349018701858362,0.11389601892395189,0.002006983965281439,1.2501455254678149,0.001098152073365119,0.0029900765613230565,0.0026524302986268913
54.0,9.398517284475133,1433.6538187635988,197.69184,197.69184,1.0,0.23582342037573373,0.34334324786389325,0.6904284598986792,0.1149996852772707,0.2690444879945683,0.37281189426050954,0.301442277860613,0.585284309301441,2.339828946451671,0.6390916726908218,0.194961163028389,1.7117469501595497,0.267572633552015,0.2709005209625403,0.5449216365814209,0.37291315321839746,0.238579430624637,0.11389601892395189,0.00197749658076825,1.2577985228217585,0.0010568033030658583,0.00297359410668912,0.0028540441203395973
55.0,9.309785704261158,1319.5905757084186,201.3528,201.3528,1.0,0.23569561598522326,0.3447242457888813,0.6884196828603202,0.1149996852772707,0.2710090664774232,0.3731332291622267,0.3055769586463593,0.5711992951680391,2.358011445213721,0.6249453534123892,0.1928470099325424,1.6931848167696353,0.26579466929911155,0.2693052864655411,0.5795449614524841,0.37285587979650586,0.2387665714259868,0.11389601892395189,0.0021518336690605866,1.3963494617037213,0.0010692583918541353,0.003325877056371639,0.002824728670559686
56.0,9.417454677670149,1461.9441024292287,205.01376,205.01376,1.0,0.23276965395706606,0.3445251485933288,0.6911519496439549,0.1149996852772707,0.2705152828368625,0.3694923345780158,0.3091889763549308,0.586100318534353,2.352994974743707,0.6283820709697598,0.1924092823774138,1.6893415959155258,0.2653705340234819,0.2688504326328801,0.6052533984184265,0.36938342848483596,0.23586657982867712,0.11389601892395189,0.0020328755710283196,1.3495467363927673,0.0010697472576900755,0.0030711762100685334,0.0028074737952624336
57.0,9.429277079849795,1520.290949721869,208.67472,208.67472,1.0,0.23771683035260197,0.3448639496578055,0.6921922988526796,0.1149996852772707,0.2660637013325156,0.37518241616224945,0.2984066253727205,0.5954760027316695,2.3149134689753756,0.6421631510046916,0.19839117859003108,1.7418622745936048,0.26522798468499825,0.27083333333333337,0.5417540669441223,0.3753635214432729,0.2404198361956037,0.11389601892395189,0.002179124418257069,1.4797079292188755,0.0010891579608946589,0.0033503408874306557,0.003083372950040747
58.0,9.30164516609708,1476.7202167243436,212.33568,212.33568,1.0,0.23181487398117764,0.34687778063226,0.6969827291070617,0.1149996852772707,0.2719301120647482,0.3679849002835073,0.3084184050860746,0.5698169549577611,2.3731721458849946,0.6384299275510111,0.20051188926446908,1.7604819831178684,0.26877470355731226,0.2704814431805124,0.4436430037021637,0.36811873656651406,0.2347990183835194,0.11389601892395189,0.0018988805359574426,1.315823950473714,0.0010144610720304464,0.002847631632093148,0.0033283988961116846
59.0,9.328851191206386,1423.10368572374,215.99664,215.99664,1.0,0.23570987552544673,0.34344320129183825,0.6939053945873046,0.1149996852772707,0.27201034664774726,0.3732524622699991,0.3037351138872972,0.5896971078199489,2.3636019343588512,0.6371956638732759,0.19752392155897727,1.7342478115136188,0.2669732542660051,0.26942542423340277,0.6094720959663391,0.37345082628372384,0.23916949099711912,0.11389601892395189,0.0018481750029868504,1.3073459757042656,0.0009520847097556422,0.0028066318337070435,0.003680417730404565
60.0,9.376328728604529,1597.5550242244,219.6576,219.6576,1.0,0.23038739629751556,0.34602666877969696,0.6972542760729228,0.1149996852772707,0.2708498162298029,0.3662090928699953,0.30908717568005534,0.5683111968811532,2.3538017712498895,0.6409351369539237,0.19954570270229854,1.7519989248749313,0.26993865030674846,0.2707390648567119,0.5033530592918396,0.36621689217770625,0.23350432026805315,0.11389601892395189,0.0018961768699525257,1.3666131524078082,0.0009596965489569124,0.0028943627908830432,0.004382479730225319
