round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_brier,fed_auprc,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.668651103808904,4.185644720919221,183.048,183.048,1.0,0.30050485873093824,0.20324636330931525,0.309213966817178,0.11145374449339204,0.7211063371097728,0.5882454001205832,0.3529630409234835,0.3247688204380845,2.727588966433951,0.6350481138450119,0.1954254296372715,1.7158231822637857,0.2556964866988439,0.26120249574588766,0.5518218278884888,0.32300952140461525,0.21470859017111743,0.11389601892395189,0.0020018899514588112,1.7666382278675883,0.0009560695313358911,0.00324968287496922,0.0033337697820831256
51.0,0.6716866547584938,3.597165648369798,186.70896,186.70896,1.0,0.30462492473328867,0.20474848597416817,0.3063832576506106,0.11145374449339204,0.7207319053458039,0.6125060643768669,0.3547242148208685,0.323541004734661,2.6966955766294496,0.6358970340575555,0.19614641444564254,1.7221533842777161,0.2586651710600112,0.26394796097072803,0.5285798907279968,0.32190802034702437,0.21693591045632163,0.11389601892395189,0.0018225408134416303,1.6434411316658952,0.000820774141997736,0.0030135621847481513,0.004837749145985189
52.0,0.6714105859339955,4.59634674704273,190.36992,190.36992,1.0,0.30445007353261166,0.2045672390230373,0.3086471048288218,0.11145374449339204,0.7202972047054472,0.5872230718314384,0.3523122424493106,0.32597680902293386,2.7186327220569964,0.6355963240949122,0.19535727110348666,1.7152247545537678,0.262640286937406,0.2664185057165648,0.5341185331344604,0.32419863446633107,0.21642497410726408,0.11389601892395189,0.0017786064489398751,1.6392062909126253,0.0008121080140031503,0.0029287944022791433,0.003788887813936215
53.0,0.6648411769707396,3.6631746136208854,194.03088,194.03088,1.0,0.2979370224683347,0.21140044824451987,0.3128292765018799,0.11145374449339204,0.7216236971590468,0.6227760912113177,0.3538403183933932,0.33575081737627815,2.7589061374353308,0.6362717104887665,0.19542106815387184,1.715784888709359,0.25952045133991536,0.26829585337319645,0.54274582862854,0.3344216101408435,0.22334736591178303,0.11389601892395189,0.0017046803501675287,1.6067147207249945,0.0007946321701159377,0.002786051035162614,0.0032912640490389395
54.0,0.6663802412344435,4.081214109482812,197.69184,197.69184,1.0,0.30772516452528575,0.19397912670147885,0.31154244502795414,0.11145374449339204,0.7230868187613679,0.6002723092999827,0.3594439439300671,0.3078322000035795,2.743648277760644,0.6347206986490617,0.1957615574931942,1.718774364044311,0.26449668474984933,0.2690368129097327,0.5106571912765503,0.3059742819583346,0.2062806365880949,0.11389601892395189,0.0016854664236756927,1.6218925893008418,0.0007821465981767455,0.002754439612418922,0.003436090263493284
55.0,0.682145607500831,7.692933884269619,201.3528,201.3528,1.0,0.31142516923679686,0.19685746049314656,0.3134481906656873,0.11145374449339204,0.7248355483631054,0.6035609279828974,0.3569222092066846,0.3150160999850719,2.7653615933896534,0.6336853688803414,0.19518491980201175,1.7137115207892935,0.2638103261523649,0.2638103261523649,0.5000061988830566,0.313495405357804,0.20938404342593456,0.11389601892395189,0.0017019508607533237,1.6731302770003822,0.0007672572508899748,0.0028051653008925766,0.0035195591827649397
56.0,0.6641368696749923,3.91211139184058,205.01376,205.01376,1.0,0.31288634661312836,0.19959957858779556,0.31663426820982854,0.11145374449339204,0.7267018865722572,0.6062505341461425,0.35879734143142955,0.3197276504953622,2.789284316071563,0.6328711102535094,0.19393769144089396,1.702760932938189,0.2626578472639808,0.26437221159974506,0.5136644840240479,0.3178828170681144,0.2126223291601066,0.11389601892395189,0.0016215185155747539,1.6272777944086556,0.000746836733214632,0.0026494830530824345,0.0038892119587151147
57.0,0.6762008371275334,4.441034604021668,208.67472,208.67472,1.0,0.3125872007749285,0.19777550483617784,0.317042782737318,0.11145374449339204,0.7289398750033448,0.5931847929391865,0.36340019050275246,0.31393387847194304,2.7921587562723826,0.6327964159167407,0.19410918207872926,1.7042666101291524,0.2625565341585337,0.264874770922419,0.505589485168457,0.3128057075782624,0.21144170636322032,0.11389601892395189,0.001774262148112353,1.8162868386516493,0.0007282743333768248,0.0029997003155270915,0.004852399438825514
58.0,0.6833191665186132,6.057737693620035,212.33568,212.33568,1.0,0.3165586249756822,0.19321821321977795,0.31947150807073305,0.11145374449339204,0.729683873174833,0.6024631092089238,0.3591793178480765,0.309021518342111,2.8117330882228067,0.6318101921526873,0.19425310703425402,1.705530262334774,0.2615214452500922,0.2630771047349156,0.49102067947387695,0.30749576091668407,0.206424413183077,0.11389601892395189,0.0016474263832847978,1.720408761077124,0.0007339874519530302,0.002715250190173313,0.0035549705386492127
59.0,0.6703597530495455,4.555372336650638,215.99664,215.99664,1.0,0.3103356134819941,0.19888605399431528,0.32098917578106917,0.11145374449339204,0.7308404598752157,0.6029533373926929,0.3578435478554734,0.3176642940413291,2.826493537066383,0.6331639893582657,0.19385841755845745,1.702064913154658,0.26276521333644204,0.2663400512192406,0.4897204339504242,0.3166157966077997,0.21253284254843735,0.11389601892395189,0.0016463043518752303,1.7500627674489806,0.0007134733807424265,0.002735805847773735,0.0034572596961212564
60.0,0.6775216710280091,5.182733203353744,219.6576,219.6576,1.0,0.314051627995488,0.19226032891711523,0.3214396539193323,0.11145374449339204,0.7315290040639626,0.5893983417708142,0.35930281390927366,0.3075182996757057,2.829475130958195,0.63247699472155,0.19336091221830398,1.6976968470461695,0.2652056143806944,0.266900790166813,0.5033919811248779,0.30622562643334106,0.20546244301279004,0.11389601892395189,0.0015154961463835696,1.6421034221602895,0.0006762984069972721,0.0024916028148387888,0.003595954370004666
