round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_ece,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6391413721185415,1.1488126901421614,183.048,183.048,1.0,0.32507653814515175,0.699061795938624,0.5262150327552217,0.2650294101445674,0.30519054735704987,0.11388101983002831,2.3178547108029353,0.19112420647245099,0.2980337608782358,0.6560107180349526,0.220403284187476,1.9351271999650732,0.2739326438610448,0.27771520514883347,0.5364447832107544,0.3054856803729239,0.19602098772154877,0.11389601892395189,0.003283170863876884,0.5993145972352067,0.0028281727161088756,0.003768319518569972,0.0014231232987466061
51.0,0.6385139969451621,1.1610013784304563,186.70896,186.70896,1.0,0.32497900069271807,0.7011366084755556,0.5782848078404578,0.2652644858307402,0.34356928115085045,0.11388101983002831,2.323247063989595,0.21690086976141906,0.2888948140514541,0.655933250269349,0.2221117236264735,1.950127192547239,0.2701812191103789,0.27692307692307694,0.5731770396232605,0.3441332187403267,0.22238618776436062,0.11389601892395189,0.00324276023910696,0.5990180444296129,0.0027319229818160255,0.0037903195007804686,0.0013248358162620969
52.0,0.6407751164608576,1.2787903865964538,190.36992,190.36992,1.0,0.3228142989112805,0.7028636593363385,0.5689024537661034,0.26800467833197894,0.33006719469339324,0.11388101983002831,2.347271009165016,0.20760560833664415,0.29240584272757597,0.6565223591824765,0.22210242188115498,1.9500455237987928,0.2756153095522064,0.27957247508106164,0.5208584666252136,0.33052105327427,0.21311441892845132,0.11389601892395189,0.003248754448040334,0.6074808583252889,0.0027320307718824988,0.003808932972935851,0.001259645538443867
53.0,0.638845412402745,1.182966369221574,194.03088,194.03088,1.0,0.32604504988845145,0.7019407577445997,0.5980507515270004,0.26927519342435274,0.32464685500662466,0.11388101983002831,2.3572956384197377,0.20505877426622826,0.29672624005697823,0.6572900969917007,0.2216653412156463,1.9462079825955263,0.2735287635001102,0.27589420948386345,0.5110399723052979,0.32471091941323765,0.21059189379122506,0.11389601892395189,0.0031694074811011103,0.5995892773726155,0.0026760104364063103,0.0037074713524195843,0.0014284316241312458
54.0,0.6390515614453799,1.4073904917632387,197.69184,197.69184,1.0,0.3286764226631018,0.70475687444308,0.5540815225216364,0.2698907961666965,0.30650536874869083,0.11388101983002831,2.3627759838204057,0.19369607829554175,0.2983350030024183,0.6543023109714987,0.22093423380491184,1.939788904759078,0.2750588526824433,0.27578639356254575,0.49641671776771545,0.3068360122952571,0.1999956659335241,0.11389601892395189,0.0031694936495656476,0.6083604699415446,0.002617545517298737,0.003776661341380965,0.0012437895323980743
55.0,0.6396295220464405,1.4541753976279606,201.3528,201.3528,1.0,0.33044561950199763,0.7058237591601473,0.5869803680895559,0.271210282454388,0.3253708597126062,0.11388101983002831,2.375241896869531,0.20654088170865623,0.29523898217052835,0.6548644134644774,0.2204573958739842,1.9356022972250073,0.27195043794061097,0.2750304836742989,0.5531328916549683,0.32575047031058835,0.2131061870163591,0.11389601892395189,0.0033527451462287707,0.6518557687686553,0.00279101308476405,0.003977939183304829,0.0012917792548272765
56.0,0.6425895978960978,1.953672219444694,205.01376,205.01376,1.0,0.3310012708841836,0.7064431114895784,0.5860034863454274,0.27138481027682576,0.34869338244781345,0.11388101983002831,2.3766750278637137,0.2205616842018269,0.2903203318134047,0.656706045507625,0.2220202044627402,1.9493236599514736,0.26832396172437606,0.27618057960974485,0.5366188287734985,0.3490959156363283,0.22664405993297726,0.11389601892395189,0.003412323552828501,0.6728181877570023,0.002767753980347424,0.00413707722709452,0.000989429084932783
57.0,0.6442979799641928,1.36394911380867,208.67472,208.67472,1.0,0.33243723350896953,0.7085047689165441,0.5789158993803709,0.2733260657723003,0.32166182652824066,0.11388101983002831,2.392392709602234,0.20221464146464263,0.29897544396978515,0.6553969745480552,0.2204162721332252,1.9352412333252547,0.272873934086195,0.2767868126460819,0.5152906179428101,0.3224789938781682,0.20902277123233443,0.11389601892395189,0.0030662001319091583,0.6119392106720625,0.0024239023014547023,0.003783794209811042,0.0011872040875108695
58.0,0.636492394762467,1.6703501928515312,212.33568,212.33568,1.0,0.3318158109207731,0.7092611822274474,0.5913339841861113,0.27493707992314004,0.3345790916131584,0.11388101983002831,2.409290132230359,0.21133873450679103,0.2956380223592991,0.6535168909847701,0.2177791979444913,1.9120878850901888,0.26753601850878117,0.2760764806466656,0.5855514407157898,0.33568446486858355,0.21882574917138573,0.11389601892395189,0.0030794620831745218,0.6222328342682886,0.0024561326065291717,0.0037822093191773537,0.0012290181292516082
59.0,0.6333194945403513,1.396022519918583,215.99664,215.99664,1.0,0.33246871213309165,0.7091838741324646,0.5631446167324788,0.27537888698467217,0.31807998978785834,0.11388101983002831,2.4118369649757208,0.20057518992106751,0.30350811691057106,0.6533240561093016,0.21816128784728264,1.9154426107987885,0.2724557776246267,0.27565617614131116,0.5176903009414673,0.3192017854164317,0.20821934851745993,0.11389601892395189,0.0031871276312218535,0.6520441641823709,0.0026036790198435407,0.0038563117039237286,0.001104542449004933
60.0,0.6335111927504038,1.686568099159405,219.6576,219.6576,1.0,0.3359272729987575,0.711049969332647,0.5690860102339513,0.27712424942282415,0.3161716378894587,0.11388101983002831,2.428466526386146,0.20076176998152803,0.30209547889194954,0.6520668645832335,0.21733672001752588,1.9082029562652327,0.271585557299843,0.27445293962562617,0.538724422454834,0.317285899376061,0.2092105790604224,0.11389601892395189,0.0031287755670815986,0.6483825136947416,0.002527968476079747,0.003820549075601167,0.0011322414243114883
