round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_ece,fed_auprc,fed_f1,fed_brier,fed_prevalence,fed_auprc_lift,fed_auroc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6852427722731453,4.910421822707349,186.70896,186.70896,1.0,0.36680251766056715,0.33038457731372367,0.33185417392731775,0.31144014885106414,0.2068494715757798,0.11423716012084593,2.89905717337866,0.7295977040145463,0.5760124418940789,0.6570431237814168,0.21804148742192497,1.9143907704755754,0.27246134559130797,0.28269085411942557,0.5669065713882446,0.3300455970616816,0.21574246014336662,0.11389601892395189,0.0019452599091278457,1.7486706304371182,0.0008933922648807238,0.0031368124528632535,0.00404037872672701
52.0,0.6610050121346966,3.269321476750308,190.36992,190.36992,1.0,0.36900975012603127,0.305925703926429,0.33672382399484796,0.32303612562245615,0.19254565092445822,0.11423716012084593,2.9407446276346443,0.7342922727671998,0.5722948389928807,0.654857963046282,0.2161918418805406,1.8981509970501376,0.2759089364593952,0.2795462861324552,0.5145034193992615,0.30515604238345356,0.2023238058376862,0.11389601892395189,0.001760204792090817,1.618221256756442,0.0008090704922306288,0.0028346073284211872,0.0041399609755581246
53.0,0.6750799918006705,4.250572995598118,194.03088,194.03088,1.0,0.36659093252156666,0.32191310516423716,0.3392516033748264,0.3139703963549063,0.2027079056892028,0.11423716012084593,2.964383998148886,0.732662676815664,0.5886476708731773,0.6526915762909533,0.21231033816401668,1.8640716345474357,0.2706972824942069,0.27859477124183,0.5501812696456909,0.32133451214696307,0.21255825580220977,0.11389601892395189,0.001824638054660123,1.7155005264085048,0.000829590131154979,0.002943461601684588,0.004109569364967879
54.0,0.6832958524693235,5.335945610497772,197.69184,197.69184,1.0,0.36836844138977815,0.31985195542058925,0.3405788717335191,0.3178276454892521,0.2010322893508395,0.11423716012084593,2.976582811102372,0.7356386355146812,0.585142697204816,0.6519651136285088,0.21339255592266265,1.8735734395171826,0.27043282139405006,0.2781923131071378,0.5530672669410706,0.31950114646651007,0.21135371973981998,0.11389601892395189,0.0017798769284399828,1.7063434970987146,0.0008063962461038944,0.0028743127517179994,0.003172737129489675
55.0,0.6751612291022919,4.129118197821032,201.3528,201.3528,1.0,0.3704752946551501,0.31644090219548227,0.34377741442288745,0.3196550241342021,0.1978943431449446,0.11423716012084593,3.000391720261222,0.7372158431520592,0.5728225338161141,0.6523385853123526,0.21331275034860148,1.8728727515140797,0.2717808219178082,0.2746150256649556,0.5119511485099792,0.3159295500428246,0.2085802381317619,0.11389601892395189,0.001749899305207049,1.7130716745850805,0.000805705831117263,0.002806126869944457,0.003591527051235844
56.0,0.6711807529258191,5.07180669318138,205.01376,205.01376,1.0,0.3741228339843558,0.3283045599823309,0.3435654461709579,0.31419457378276905,0.2051689929199506,0.11423716012084593,2.9956750056304466,0.7373152930312037,0.5917050678785684,0.6513371516127878,0.21438666038647847,1.8823016152094303,0.2708994708994709,0.2757731958762887,0.5583903789520264,0.32788689703243157,0.2162232677282493,0.11389601892395189,0.0018032611999459953,1.803488365283556,0.0007757779881341378,0.0029464277442548003,0.004570866411225202
57.0,0.6659280811503943,3.4766002342844047,208.67472,208.67472,1.0,0.3751934748846616,0.3060256897471264,0.34531987722163404,0.3234093107336851,0.19310659873559743,0.11423716012084593,3.0073736499916888,0.7392053251424104,0.5949936829421066,0.6514610523498371,0.2150818081990159,1.8884049699983414,0.2708030014559301,0.27541642734060884,0.5501390695571899,0.30594009653438153,0.20472722644206515,0.11389601892395189,0.0015970735266749724,1.6350192878253438,0.0007265392970219273,0.0025568320386181527,0.0043379143595463935
58.0,0.6902895555307228,7.160967650635769,212.33568,212.33568,1.0,0.37781099662265577,0.3183784673727413,0.34957419267436834,0.31737370449370267,0.19961510723316978,0.11423716012084593,3.0482371836519966,0.7412735528655872,0.5961481920365631,0.6501256526405126,0.2120873042106674,1.862113410234976,0.27100681302043905,0.2772179084751363,0.5827416777610779,0.31856606165605583,0.21137019744302712,0.11389601892395189,0.0016275072116595194,1.7016515802579306,0.000757526873976489,0.002584819169179531,0.003521897953990258
59.0,0.6768678903266643,4.580303995999124,215.99664,215.99664,1.0,0.37793637642447475,0.3154492999951246,0.351922556494869,0.32255321711357926,0.19620800941741015,0.11423716012084593,3.069935976288591,0.7421394603785426,0.5799910922770174,0.6517347558923315,0.2136525015266435,1.8758557458386564,0.2723259762308998,0.2780337941628264,0.5583796501159668,0.31521169052856685,0.20757731457015904,0.11389601892395189,0.0015650933894968625,1.6694906054653984,0.0007265083051876952,0.0024870541533126346,0.0026866420596583134
60.0,0.6800029047653321,5.284248235835425,219.6576,219.6576,1.0,0.3786776104572213,0.3115781737718174,0.3507906392091801,0.3260750328305898,0.19537281114819352,0.11423716012084593,3.0574102157818066,0.7417909186589705,0.5844488622768887,0.6504836633998101,0.2154404564029855,1.8915538790415019,0.27063907209460997,0.27810972297664316,0.5382668972015381,0.31158625801660983,0.20714519625215963,0.11389601892395189,0.0015771119002117762,1.7190959140589257,0.0006809910073064404,0.0025406993549469212,0.00954203794177167
