round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best,fed_auprc_lift,fed_f1,fed_auroc,fed_prevalence,fed_auprc,fed_ece,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6643334342320555,3.8185700283195274,179.38704,179.38704,1.0,0.2017479683104882,0.3636346843400584,2.8851825794707326,0.3185183065285585,0.7369782079505459,0.11524420946626385,0.3336812962775784,0.31964093067727833,0.5759285071023211,0.6385945010611566,0.20897463034657063,1.834784326273094,0.2578268876611418,0.2691893554837717,0.5680540204048157,0.3190537038467908,0.21292493162413403,0.11389601892395189,0.002246812142933339,1.8921165118954377,0.001013855932880637,0.003541580098505107,0.007229321453802293
50.0,0.6752342723736801,7.246213450572769,183.048,183.048,1.0,0.19587387348590543,0.3674688362281034,2.9062480935107975,0.3278683735734168,0.7366324210081884,0.11524420946626385,0.3359675760554979,0.3112328876743275,0.5727806434462979,0.6374172369932336,0.20820452848797816,1.8280228795968352,0.2594921965991148,0.2668600435097897,0.5445861220359802,0.31189005303556794,0.20799771792783672,0.11389601892395189,0.002094921243869465,1.8047270967435907,0.0009939547736922249,0.003253281174416828,0.004890820857128905
51.0,0.6864477572180674,4.8064012258136275,186.70896,186.70896,1.0,0.19080765336776206,0.369879474752781,2.8906410912051097,0.3283566643768884,0.7363609360774577,0.11524420946626385,0.3341903177842965,0.3031241152411115,0.5669345890912112,0.6379095017872677,0.20746845887140286,1.8215602339000898,0.264026402640264,0.2699258874008581,0.5198022127151489,0.3038665801272353,0.20312693966884174,0.11389601892395189,0.0019446081015083044,1.7118542942662316,0.0009262993136924885,0.003016619774343208,0.004622631675085892
52.0,0.6774068117573484,5.907333715218318,190.36992,190.36992,1.0,0.188206830818329,0.36672956309073834,2.9151641515873528,0.3292611408601053,0.737243612064173,0.11524420946626385,0.33718187152861195,0.2985525400689145,0.5341368331065209,0.6395564667349926,0.20649865205187207,1.8130453900214962,0.2645631067961165,0.26892985015249965,0.51664799451828,0.29899066651362577,0.20026405197718045,0.11389601892395189,0.0019085216155577027,1.7193688888037286,0.0009178806594202933,0.0029427356409524458,0.006232679643547209
53.0,0.6777874697219551,3.9578404074922218,194.03088,194.03088,1.0,0.19657879697247965,0.3667165632271071,2.9491759607786636,0.3282663974392476,0.7386143618325923,0.11524420946626385,0.34150834719833745,0.3120513110768038,0.5496210983205246,0.6380064839503305,0.20584082960476197,1.8072697496319112,0.2616120218579235,0.27022969524095486,0.5516380667686462,0.3128199315524469,0.2089821304577854,0.11389601892395189,0.0019306849975703007,1.7795560270606074,0.0008661701827900537,0.003040493530259456,0.005734520512958872
54.0,0.6889409174369969,7.61336892975122,197.69184,197.69184,1.0,0.19660218871411925,0.3673131533487826,2.9217489035310127,0.33163749002488463,0.7377973481968794,0.11524420946626385,0.3384960670379317,0.3126273434729134,0.5609290843599635,0.6379210472828706,0.20592529893691092,1.8080113851425024,0.26305244549204476,0.2698973042362003,0.5605491995811462,0.3136932969927004,0.20884984337724183,0.11389601892395189,0.0018932578512836121,1.782438519054267,0.0008396919191629998,0.002993848540999232,0.0036698967064933328
55.0,0.6850806545292693,6.273807993307568,201.3528,201.3528,1.0,0.19852833628158842,0.3700212888043178,2.9315516525287406,0.3253843215439743,0.7374152506518462,0.11524420946626385,0.33968123368482656,0.31477767341790824,0.570193959849731,0.6360965201424473,0.2031993505086242,1.7840777265823482,0.2618001577109384,0.266603565231109,0.5661839842796326,0.3155172444053507,0.21103889796785125,0.11389601892395189,0.0017422409280249958,1.6733563311963735,0.0008128680178364356,0.0027110104934681845,0.004114203585535448
56.0,0.6934901279279326,7.110667369537744,205.01376,205.01376,1.0,0.2026156811343526,0.3683773173831545,2.9473866753377624,0.32634758946721626,0.7368601795530876,0.11524420946626385,0.3413113278495262,0.32089423775203746,0.5947702759555255,0.6361714027209922,0.20410710631582274,1.792047766411437,0.2632789398751506,0.2696495152870992,0.5641929507255554,0.3216470110070686,0.21562154392422767,0.11389601892395189,0.0017189921605693487,1.6857478481906583,0.0008075657161193809,0.0026643879144196427,0.004680681825754742
57.0,0.6816696613057109,4.404972131625157,208.67472,208.67472,1.0,0.1929849747484009,0.37156346451353195,2.9319979948577766,0.3292366543135487,0.7379923574318679,0.11524420946626385,0.339995138294219,0.3063090296678474,0.5644025713576932,0.6374391734348788,0.20591649601162984,1.8079340960031256,0.25984251968503935,0.2686984916809205,0.5557248592376709,0.3080379325143434,0.2061394843606362,0.11389601892395189,0.0017409978362448492,1.743146290864388,0.0008130916412288296,0.002697601448146874,0.0053242213211622536
58.0,0.6970405391357987,6.922263050018989,212.33568,212.33568,1.0,0.1966848511576165,0.3721490222961152,2.9796778406410334,0.32992519349202115,0.7397201298761049,0.11524420946626385,0.34544677615573405,0.31461335659278744,0.5622110926499855,0.6373757861541296,0.20350780391887358,1.786785928441935,0.26184040427782346,0.2663798808735936,0.5664987564086914,0.31585066168161613,0.20911587682147353,0.11389601892395189,0.0017372203330429528,1.7767586130503332,0.0007900560024165546,0.002710820913007727,0.00449386062839938
59.0,0.6941782156569974,5.991825802857045,215.99664,215.99664,1.0,0.19601315913901857,0.3708832271905357,2.9757928972972847,0.3295442272287155,0.7384507266749484,0.11524420946626385,0.344691186166128,0.31313022317010913,0.5834119527229108,0.6358323792821803,0.20520228444066235,1.8016633625945737,0.2622681380605776,0.2670068027210884,0.5407493114471436,0.31421176445392,0.20904685601416442,0.11389601892395189,0.001550164641956304,1.6189423342748341,0.0007384310140744187,0.00237982372852778,0.004303387449353008
60.0,0.6843406834911373,5.347349803838485,219.6576,219.6576,1.0,0.1980618023340233,0.37577643703802166,3.012257537454492,0.3308136278077974,0.7412102766026435,0.11524420946626385,0.3488854803310263,0.3153912857163045,0.5822526602662543,0.6337603518545002,0.20439755251937444,1.79459786611023,0.2631761844086644,0.26620784583620094,0.5378298759460449,0.3164685299873958,0.21178849177877296,0.11389601892395189,0.001533521240017942,1.6350018205885135,0.000716501524811574,0.002366253942442683,0.00395805654612321
